time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-22T00:00+00:00,0.3,35.5,1.1,3.9,8870265.4,47.049000000000156,10.621999999999924
2026-01-22T01:00+00:00,0.2,35.39,1.3,4.0,8870265.4,47.049000000000156,10.621999999999924
2026-01-22T02:00+00:00,0.1,34.39,1.3,3.8,8870265.4,47.049000000000156,10.621999999999924
2026-01-22T03:00+00:00,0.0,32.64,1.0,3.3,8870265.4,47.049000000000156,10.621999999999924
2026-01-22T04:00+00:00,-0.8,33.67,0.5,2.2,8870265.4,47.049000000000156,10.621999999999924
2026-01-22T05:00+00:00,-2.3,36.48,0.5,1.2,8870265.4,47.049000000000156,10.621999999999924
2026-01-22T06:00+00:00,-5.0,45.43,0.7,-0.2,8870265.4,47.049000000000156,10.621999999999924
2026-01-22T07:00+00:00,-6.2,48.17,0.6,-0.8,8870265.4,47.049000000000156,10.621999999999924
2026-01-22T08:00+00:00,-4.8,40.03,0.5,-1.0,9075077.1,47.049000000000156,10.621999999999924
2026-01-22T09:00+00:00,-0.6,33.81,-0.3,-0.6,9940406.6,47.049000000000156,10.621999999999924
2026-01-22T10:00+00:00,2.2,39.31,-0.9,0.0,11392649.5,47.049000000000156,10.621999999999924
2026-01-22T11:00+00:00,3.7,32.57,-0.9,0.5,13079145.8,47.049000000000156,10.621999999999924
2026-01-22T12:00+00:00,4.2,31.87,-1.0,0.2,14759241.7,47.049000000000156,10.621999999999924
2026-01-22T13:00+00:00,4.2,34.9,-1.0,0.1,16209564.5,47.049000000000156,10.621999999999924
2026-01-22T14:00+00:00,3.8,40.77,-0.7,-0.2,17261144.6,47.049000000000156,10.621999999999924
2026-01-22T15:00+00:00,3.0,53.0,0.0,-0.3,17832697.2,47.049000000000156,10.621999999999924
2026-01-22T16:00+00:00,1.3,53.37,0.3,-0.4,17980545.7,47.049000000000156,10.621999999999924
2026-01-22T17:00+00:00,-2.3,58.52,0.1,-0.8,17981185.7,47.049000000000156,10.621999999999924
2026-01-22T18:00+00:00,-2.7,51.32,0.1,-0.6,17981185.7,47.049000000000156,10.621999999999924
2026-01-22T19:00+00:00,-3.3,50.65,0.3,-0.7,17981185.7,47.049000000000156,10.621999999999924
2026-01-22T20:00+00:00,-3.7,49.82,0.3,-0.7,17981185.7,47.049000000000156,10.621999999999924
2026-01-22T21:00+00:00,-4.8,49.55,0.3,-1.0,17981185.7,47.049000000000156,10.621999999999924
2026-01-22T22:00+00:00,-6.0,50.6,0.3,-1.1,17981185.7,47.049000000000156,10.621999999999924
2026-01-22T23:00+00:00,-6.6,50.94,0.3,-1.1,17981185.7,47.049000000000156,10.621999999999924
2026-01-23T00:00+00:00,-5.5,44.6,0.0,-1.1,17981185.7,47.049000000000156,10.621999999999924
2026-01-23T01:00+00:00,-4.9,43.86,-0.2,-0.9,17981185.7,47.049000000000156,10.621999999999924
2026-01-23T02:00+00:00,-5.2,48.87,-0.3,-0.9,17981185.7,47.049000000000156,10.621999999999924
2026-01-23T03:00+00:00,-4.3,47.81,-0.2,-0.4,17981185.7,47.049000000000156,10.621999999999924
2026-01-23T04:00+00:00,-4.5,51.82,-0.2,0.1,17981185.7,47.049000000000156,10.621999999999924
2026-01-23T05:00+00:00,-5.1,58.42,0.2,1.8,17981185.7,47.049000000000156,10.621999999999924
2026-01-23T06:00+00:00,-2.2,47.52,1.0,2.9,17981185.7,47.049000000000156,10.621999999999924
2026-01-23T07:00+00:00,-0.6,43.59,2.0,3.5,17980545.7,47.049000000000156,10.621999999999924
2026-01-23T08:00+00:00,0.0,48.97,2.7,4.1,18164236.2,47.049000000000156,10.621999999999924
2026-01-23T09:00+00:00,1.6,48.96,2.1,4.2,18827954.1,47.049000000000156,10.621999999999924
2026-01-23T10:00+00:00,2.6,45.77,2.9,4.8,20168190.6,47.049000000000156,10.621999999999924
2026-01-23T11:00+00:00,3.1,44.81,3.3,5.0,21786843.0,47.049000000000156,10.621999999999924
2026-01-23T12:00+00:00,3.3,45.22,3.5,4.9,23427256.7,47.049000000000156,10.621999999999924
2026-01-23T13:00+00:00,3.3,46.43,3.2,4.5,24854538.2,47.049000000000156,10.621999999999924
2026-01-23T14:00+00:00,3.0,49.02,2.6,3.6,25894597.6,47.049000000000156,10.621999999999924
2026-01-23T15:00+00:00,2.5,51.36,2.5,3.0,26455909.6,47.049000000000156,10.621999999999924
2026-01-23T16:00+00:00,1.7,54.11,2.4,3.1,26617198.8,47.049000000000156,10.621999999999924
2026-01-23T17:00+00:00,1.2,57.46,2.1,3.0,26617198.8,47.049000000000156,10.621999999999924
2026-01-23T18:00+00:00,0.8,61.5,2.3,3.2,26617198.8,47.049000000000156,10.621999999999924

