time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,-0.01,-2.36,0.0,47.105778,10.960148
2025-10-01T01:00+00:00,0.14,-2.13,0.0,47.105778,10.960148
2025-10-01T02:00+00:00,0.09,-3.59,0.0,47.105778,10.960148
2025-10-01T03:00+00:00,0.22,-3.38,0.0,47.105778,10.960148
2025-10-01T04:00+00:00,0.25,-3.55,0.0,47.105778,10.960148
2025-10-01T05:00+00:00,0.23,-3.27,0.0,47.105778,10.960148
2025-10-01T06:00+00:00,0.2,-4.36,13.61,47.105778,10.960148
2025-10-01T07:00+00:00,0.32,-3.41,22.7,47.105778,10.960148
2025-10-01T08:00+00:00,0.33,-3.16,178.0,47.105778,10.960148
2025-10-01T09:00+00:00,0.31,-3.04,268.71,47.105778,10.960148
2025-10-01T10:00+00:00,0.36,-3.71,589.76,47.105778,10.960148
2025-10-01T11:00+00:00,0.25,-3.84,326.76,47.105778,10.960148
2025-10-01T12:00+00:00,0.38,-2.91,645.66,47.105778,10.960148
2025-10-01T13:00+00:00,0.53,-2.41,596.64,47.105778,10.960148
2025-10-01T14:00+00:00,0.63,-1.77,449.23,47.105778,10.960148
2025-10-01T15:00+00:00,0.45,-2.72,258.67,47.105778,10.960148
2025-10-01T16:00+00:00,0.54,-2.1,48.14,47.105778,10.960148
2025-10-01T17:00+00:00,0.22,-0.92,0.0,47.105778,10.960148
2025-10-01T18:00+00:00,0.13,0.63,0.0,47.105778,10.960148
2025-10-01T19:00+00:00,0.07,0.68,0.0,47.105778,10.960148
2025-10-01T20:00+00:00,0.03,0.3,0.0,47.105778,10.960148
2025-10-01T21:00+00:00,0.0,0.16,0.0,47.105778,10.960148
2025-10-01T22:00+00:00,0.04,0.28,0.0,47.105778,10.960148
2025-10-01T23:00+00:00,0.0,0.61,0.0,47.105778,10.960148
2025-10-02T00:00+00:00,0.03,0.52,0.0,47.105778,10.960148
2025-10-02T01:00+00:00,0.01,0.41,0.0,47.105778,10.960148
2025-10-02T02:00+00:00,-0.05,0.27,0.0,47.105778,10.960148
2025-10-02T03:00+00:00,0.01,0.46,0.0,47.105778,10.960148
2025-10-02T04:00+00:00,0.0,0.64,0.0,47.105778,10.960148
2025-10-02T05:00+00:00,-0.08,0.02,0.0,47.105778,10.960148
2025-10-02T06:00+00:00,0.01,0.22,18.48,47.105778,10.960148
2025-10-02T07:00+00:00,0.12,0.49,70.25,47.105778,10.960148
2025-10-02T08:00+00:00,0.22,1.36,238.62,47.105778,10.960148
2025-10-02T09:00+00:00,0.24,1.13,578.62,47.105778,10.960148
2025-10-02T10:00+00:00,0.32,0.33,622.9,47.105778,10.960148
2025-10-02T11:00+00:00,0.4,-1.83,655.82,47.105778,10.960148
2025-10-02T12:00+00:00,0.41,-2.56,645.8,47.105778,10.960148
2025-10-02T13:00+00:00,0.38,-2.41,575.03,47.105778,10.960148
2025-10-02T14:00+00:00,0.72,-1.28,453.14,47.105778,10.960148
2025-10-02T15:00+00:00,0.56,-1.58,285.1,47.105778,10.960148
2025-10-02T16:00+00:00,0.41,-1.54,26.99,47.105778,10.960148
2025-10-02T17:00+00:00,0.13,-0.33,0.0,47.105778,10.960148
2025-10-02T18:00+00:00,0.09,0.68,0.0,47.105778,10.960148
2025-10-02T19:00+00:00,0.04,0.54,0.0,47.105778,10.960148
2025-10-02T20:00+00:00,-0.01,0.27,0.0,47.105778,10.960148
2025-10-02T21:00+00:00,-0.04,0.36,0.0,47.105778,10.960148
2025-10-02T22:00+00:00,-0.07,0.03,0.0,47.105778,10.960148
2025-10-02T23:00+00:00,-0.05,0.77,0.0,47.105778,10.960148
2025-10-03T00:00+00:00,-0.16,0.49,0.0,47.105778,10.960148
2025-10-03T01:00+00:00,-0.19,0.55,0.0,47.105778,10.960148
2025-10-03T02:00+00:00,-0.24,-0.12,0.0,47.105778,10.960148
2025-10-03T03:00+00:00,-0.25,-0.74,0.0,47.105778,10.960148
2025-10-03T04:00+00:00,-0.23,-0.93,0.0,47.105778,10.960148
2025-10-03T05:00+00:00,-0.28,-1.15,0.0,47.105778,10.960148
2025-10-03T06:00+00:00,-0.28,-0.99,18.7,47.105778,10.960148
2025-10-03T07:00+00:00,-0.19,-1.13,37.7,47.105778,10.960148
2025-10-03T08:00+00:00,-0.13,-0.78,383.18,47.105778,10.960148
2025-10-03T09:00+00:00,0.03,-0.71,526.61,47.105778,10.960148
2025-10-03T10:00+00:00,-0.1,-2.06,626.82,47.105778,10.960148
2025-10-03T11:00+00:00,-0.01,-3.3,654.22,47.105778,10.960148
2025-10-03T12:00+00:00,0.13,-2.91,407.16,47.105778,10.960148
2025-10-03T13:00+00:00,0.15,-3.0,575.14,47.105778,10.960148
2025-10-03T14:00+00:00,0.21,-2.49,440.05,47.105778,10.960148
2025-10-03T15:00+00:00,0.23,-2.8,279.14,47.105778,10.960148
2025-10-03T16:00+00:00,0.19,-1.3,34.34,47.105778,10.960148
2025-10-03T17:00+00:00,0.04,-1.87,0.0,47.105778,10.960148
2025-10-03T18:00+00:00,-0.08,-1.05,0.0,47.105778,10.960148
2025-10-03T19:00+00:00,-0.16,-0.87,0.0,47.105778,10.960148
2025-10-03T20:00+00:00,-0.16,-0.72,0.0,47.105778,10.960148
2025-10-03T21:00+00:00,-0.14,-0.54,0.0,47.105778,10.960148
2025-10-03T22:00+00:00,-0.13,-1.18,0.0,47.105778,10.960148
2025-10-03T23:00+00:00,-0.11,-0.68,0.0,47.105778,10.960148
2025-10-04T00:00+00:00,-0.11,-0.71,0.0,47.105778,10.960148
2025-10-04T01:00+00:00,-0.09,0.25,0.0,47.105778,10.960148
2025-10-04T02:00+00:00,-0.17,0.14,0.0,47.105778,10.960148
2025-10-04T03:00+00:00,-0.16,0.22,0.0,47.105778,10.960148
2025-10-04T04:00+00:00,-0.18,0.47,0.0,47.105778,10.960148
2025-10-04T05:00+00:00,-0.24,1.22,0.0,47.105778,10.960148
2025-10-04T06:00+00:00,-0.34,2.16,9.8,47.105778,10.960148
2025-10-04T07:00+00:00,-0.36,1.99,16.9,47.105778,10.960148
2025-10-04T08:00+00:00,-0.46,1.79,132.06,47.105778,10.960148
2025-10-04T09:00+00:00,-0.49,2.8,203.21,47.105778,10.960148
2025-10-04T10:00+00:00,-0.44,1.48,334.88,47.105778,10.960148
2025-10-04T11:00+00:00,-0.51,2.19,526.93,47.105778,10.960148
