time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,0.69,-5.11,0.0,47.06582,12.700532
2025-10-01T01:00+00:00,1.38,-5.31,0.0,47.06582,12.700532
2025-10-01T02:00+00:00,0.89,-6.41,0.0,47.06582,12.700532
2025-10-01T03:00+00:00,0.24,-4.79,0.0,47.06582,12.700532
2025-10-01T04:00+00:00,0.31,-5.24,0.0,47.06582,12.700532
2025-10-01T05:00+00:00,1.09,-4.67,0.0,47.06582,12.700532
2025-10-01T06:00+00:00,1.4,-4.83,64.13,47.06582,12.700532
2025-10-01T07:00+00:00,0.41,-7.47,169.71,47.06582,12.700532
2025-10-01T08:00+00:00,0.31,-8.4,261.89,47.06582,12.700532
2025-10-01T09:00+00:00,-0.1,-7.27,380.09,47.06582,12.700532
2025-10-01T10:00+00:00,-2.05,-8.86,455.88,47.06582,12.700532
2025-10-01T11:00+00:00,-2.08,-8.6,528.93,47.06582,12.700532
2025-10-01T12:00+00:00,-0.91,-8.36,526.84,47.06582,12.700532
2025-10-01T13:00+00:00,-0.92,-6.41,559.15,47.06582,12.700532
2025-10-01T14:00+00:00,-2.18,-7.86,352.05,47.06582,12.700532
2025-10-01T15:00+00:00,-3.03,-8.19,209.5,47.06582,12.700532
2025-10-01T16:00+00:00,-3.28,-8.56,33.59,47.06582,12.700532
2025-10-01T17:00+00:00,-3.34,-8.2,0.0,47.06582,12.700532
2025-10-01T18:00+00:00,-3.53,-8.92,0.0,47.06582,12.700532
2025-10-01T19:00+00:00,-4.73,-11.46,0.0,47.06582,12.700532
2025-10-01T20:00+00:00,-4.2,-11.81,0.0,47.06582,12.700532
2025-10-01T21:00+00:00,-3.5,-10.36,0.0,47.06582,12.700532
2025-10-01T22:00+00:00,-3.53,-9.86,0.0,47.06582,12.700532
2025-10-01T23:00+00:00,-5.45,-11.05,0.0,47.06582,12.700532
2025-10-02T00:00+00:00,-6.35,-12.02,0.0,47.06582,12.700532
2025-10-02T01:00+00:00,-7.32,-12.89,0.0,47.06582,12.700532
2025-10-02T02:00+00:00,-7.6,-14.42,0.0,47.06582,12.700532
2025-10-02T03:00+00:00,-5.35,-10.15,0.0,47.06582,12.700532
2025-10-02T04:00+00:00,-7.14,-12.88,0.0,47.06582,12.700532
2025-10-02T05:00+00:00,-5.03,-12.12,0.0,47.06582,12.700532
2025-10-02T06:00+00:00,-5.0,-12.51,94.7,47.06582,12.700532
2025-10-02T07:00+00:00,-4.58,-10.29,214.84,47.06582,12.700532
2025-10-02T08:00+00:00,-4.67,-10.48,327.71,47.06582,12.700532
2025-10-02T09:00+00:00,-4.45,-8.94,523.3,47.06582,12.700532
2025-10-02T10:00+00:00,-4.09,-10.66,679.24,47.06582,12.700532
2025-10-02T11:00+00:00,-4.48,-9.28,583.63,47.06582,12.700532
2025-10-02T12:00+00:00,-4.18,-9.24,569.61,47.06582,12.700532
2025-10-02T13:00+00:00,-5.06,-10.03,459.77,47.06582,12.700532
2025-10-02T14:00+00:00,-4.91,-11.81,377.38,47.06582,12.700532
2025-10-02T15:00+00:00,-4.72,-13.88,240.88,47.06582,12.700532
2025-10-02T16:00+00:00,-4.79,-14.36,32.62,47.06582,12.700532
2025-10-02T17:00+00:00,-5.06,-14.67,0.0,47.06582,12.700532
2025-10-02T18:00+00:00,-4.57,-14.08,0.0,47.06582,12.700532
2025-10-02T19:00+00:00,-4.41,-14.3,0.0,47.06582,12.700532
2025-10-02T20:00+00:00,-4.5,-12.41,0.0,47.06582,12.700532
2025-10-02T21:00+00:00,-4.59,-12.05,0.0,47.06582,12.700532
2025-10-02T22:00+00:00,-5.78,-12.62,0.0,47.06582,12.700532
2025-10-02T23:00+00:00,-5.35,-12.27,0.0,47.06582,12.700532
2025-10-03T00:00+00:00,-5.13,-12.17,0.0,47.06582,12.700532
2025-10-03T01:00+00:00,-7.25,-16.02,0.0,47.06582,12.700532
2025-10-03T02:00+00:00,-6.19,-14.76,0.0,47.06582,12.700532
2025-10-03T03:00+00:00,-5.51,-13.83,0.0,47.06582,12.700532
2025-10-03T04:00+00:00,-5.23,-12.85,0.0,47.06582,12.700532
2025-10-03T05:00+00:00,-4.79,-12.91,0.0,47.06582,12.700532
2025-10-03T06:00+00:00,-4.41,-13.39,112.76,47.06582,12.700532
2025-10-03T07:00+00:00,-4.4,-13.49,243.63,47.06582,12.700532
2025-10-03T08:00+00:00,-3.9,-13.97,463.65,47.06582,12.700532
2025-10-03T09:00+00:00,-2.81,-11.43,599.87,47.06582,12.700532
2025-10-03T10:00+00:00,-1.82,-10.65,685.98,47.06582,12.700532
2025-10-03T11:00+00:00,-2.06,-10.63,718.1,47.06582,12.700532
2025-10-03T12:00+00:00,-1.0,-9.6,655.59,47.06582,12.700532
2025-10-03T13:00+00:00,-1.83,-11.62,555.68,47.06582,12.700532
2025-10-03T14:00+00:00,-1.48,-11.03,436.57,47.06582,12.700532
2025-10-03T15:00+00:00,-0.41,-13.7,296.88,47.06582,12.700532
2025-10-03T16:00+00:00,1.48,-10.76,23.2,47.06582,12.700532
2025-10-03T17:00+00:00,1.55,-10.79,0.0,47.06582,12.700532
2025-10-03T18:00+00:00,0.84,-10.41,0.0,47.06582,12.700532
2025-10-03T19:00+00:00,1.28,-10.97,0.0,47.06582,12.700532
2025-10-03T20:00+00:00,2.96,-14.73,0.0,47.06582,12.700532
2025-10-03T21:00+00:00,2.76,-11.34,0.0,47.06582,12.700532
2025-10-03T22:00+00:00,2.73,-13.83,0.0,47.06582,12.700532
2025-10-03T23:00+00:00,5.41,-13.4,0.0,47.06582,12.700532
2025-10-04T00:00+00:00,4.0,-12.05,0.0,47.06582,12.700532
2025-10-04T01:00+00:00,5.08,-9.95,0.0,47.06582,12.700532
2025-10-04T02:00+00:00,7.99,-16.36,0.0,47.06582,12.700532
2025-10-04T03:00+00:00,3.64,-13.54,0.0,47.06582,12.700532
2025-10-04T04:00+00:00,6.27,-10.64,0.0,47.06582,12.700532
2025-10-04T05:00+00:00,7.24,-10.48,0.0,47.06582,12.700532
2025-10-04T06:00+00:00,6.99,-11.48,67.1,47.06582,12.700532
