time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,0.33,-1.19,0.0,47.188877,11.062059
2025-10-01T01:00+00:00,0.66,-0.37,0.0,47.188877,11.062059
2025-10-01T02:00+00:00,0.46,-0.01,0.0,47.188877,11.062059
2025-10-01T03:00+00:00,0.35,-0.12,0.0,47.188877,11.062059
2025-10-01T04:00+00:00,0.58,-0.36,0.0,47.188877,11.062059
2025-10-01T05:00+00:00,0.27,-0.1,0.0,47.188877,11.062059
2025-10-01T06:00+00:00,-0.45,-0.96,14.62,47.188877,11.062059
2025-10-01T07:00+00:00,-0.53,-0.53,33.8,47.188877,11.062059
2025-10-01T08:00+00:00,-0.82,-0.85,203.56,47.188877,11.062059
2025-10-01T09:00+00:00,-0.65,-0.45,333.17,47.188877,11.062059
2025-10-01T10:00+00:00,-0.54,-0.18,429.31,47.188877,11.062059
2025-10-01T11:00+00:00,-0.64,0.31,351.26,47.188877,11.062059
2025-10-01T12:00+00:00,-0.38,0.41,417.63,47.188877,11.062059
2025-10-01T13:00+00:00,-0.27,0.87,412.46,47.188877,11.062059
2025-10-01T14:00+00:00,-0.16,0.84,83.41,47.188877,11.062059
2025-10-01T15:00+00:00,-0.29,0.67,40.02,47.188877,11.062059
2025-10-01T16:00+00:00,-0.06,1.36,37.37,47.188877,11.062059
2025-10-01T17:00+00:00,0.1,0.62,0.0,47.188877,11.062059
2025-10-01T18:00+00:00,0.37,1.13,0.0,47.188877,11.062059
2025-10-01T19:00+00:00,0.31,1.55,0.0,47.188877,11.062059
2025-10-01T20:00+00:00,0.28,1.87,0.0,47.188877,11.062059
2025-10-01T21:00+00:00,0.33,0.65,0.0,47.188877,11.062059
2025-10-01T22:00+00:00,0.42,0.56,0.0,47.188877,11.062059
2025-10-01T23:00+00:00,0.47,0.82,0.0,47.188877,11.062059
2025-10-02T00:00+00:00,0.52,0.72,0.0,47.188877,11.062059
2025-10-02T01:00+00:00,0.5,0.41,0.0,47.188877,11.062059
2025-10-02T02:00+00:00,0.36,0.4,0.0,47.188877,11.062059
2025-10-02T03:00+00:00,0.38,0.13,0.0,47.188877,11.062059
2025-10-02T04:00+00:00,0.4,0.36,0.0,47.188877,11.062059
2025-10-02T05:00+00:00,0.35,0.21,0.0,47.188877,11.062059
2025-10-02T06:00+00:00,0.3,-0.35,22.25,47.188877,11.062059
2025-10-02T07:00+00:00,0.2,0.3,60.87,47.188877,11.062059
2025-10-02T08:00+00:00,0.11,0.41,408.61,47.188877,11.062059
2025-10-02T09:00+00:00,0.02,0.5,476.26,47.188877,11.062059
2025-10-02T10:00+00:00,-0.02,0.66,644.81,47.188877,11.062059
2025-10-02T11:00+00:00,-0.34,-0.01,645.88,47.188877,11.062059
2025-10-02T12:00+00:00,-0.42,0.03,615.0,47.188877,11.062059
2025-10-02T13:00+00:00,-0.32,0.44,594.71,47.188877,11.062059
2025-10-02T14:00+00:00,0.05,1.74,81.49,47.188877,11.062059
2025-10-02T15:00+00:00,0.15,2.34,49.01,47.188877,11.062059
2025-10-02T16:00+00:00,0.19,2.48,27.27,47.188877,11.062059
2025-10-02T17:00+00:00,0.18,0.54,0.0,47.188877,11.062059
2025-10-02T18:00+00:00,0.23,-0.12,0.0,47.188877,11.062059
2025-10-02T19:00+00:00,0.27,0.25,0.0,47.188877,11.062059
2025-10-02T20:00+00:00,0.3,0.55,0.0,47.188877,11.062059
2025-10-02T21:00+00:00,0.21,0.06,0.0,47.188877,11.062059
2025-10-02T22:00+00:00,0.14,-0.05,0.0,47.188877,11.062059
2025-10-02T23:00+00:00,0.24,-0.17,0.0,47.188877,11.062059
2025-10-03T00:00+00:00,0.34,0.38,0.0,47.188877,11.062059
2025-10-03T01:00+00:00,0.52,0.27,0.0,47.188877,11.062059
2025-10-03T02:00+00:00,0.59,0.3,0.0,47.188877,11.062059
2025-10-03T03:00+00:00,0.74,-0.18,0.0,47.188877,11.062059
2025-10-03T04:00+00:00,0.76,-0.4,0.0,47.188877,11.062059
2025-10-03T05:00+00:00,0.82,-0.82,0.0,47.188877,11.062059
2025-10-03T06:00+00:00,0.61,-0.42,23.06,47.188877,11.062059
2025-10-03T07:00+00:00,0.48,-0.6,44.2,47.188877,11.062059
2025-10-03T08:00+00:00,0.46,-1.18,404.71,47.188877,11.062059
2025-10-03T09:00+00:00,0.68,-0.64,543.63,47.188877,11.062059
2025-10-03T10:00+00:00,0.47,-0.86,641.28,47.188877,11.062059
2025-10-03T11:00+00:00,0.33,-0.88,662.88,47.188877,11.062059
2025-10-03T12:00+00:00,0.55,1.27,646.93,47.188877,11.062059
2025-10-03T13:00+00:00,0.31,0.3,572.7,47.188877,11.062059
2025-10-03T14:00+00:00,0.5,0.65,81.87,47.188877,11.062059
2025-10-03T15:00+00:00,0.45,1.23,46.81,47.188877,11.062059
2025-10-03T16:00+00:00,0.46,0.66,34.43,47.188877,11.062059
2025-10-03T17:00+00:00,0.54,0.71,0.0,47.188877,11.062059
2025-10-03T18:00+00:00,0.26,-0.26,0.0,47.188877,11.062059
2025-10-03T19:00+00:00,0.33,-0.38,0.0,47.188877,11.062059
2025-10-03T20:00+00:00,0.78,0.63,0.0,47.188877,11.062059
2025-10-03T21:00+00:00,0.83,0.49,0.0,47.188877,11.062059
2025-10-03T22:00+00:00,0.97,0.17,0.0,47.188877,11.062059
2025-10-03T23:00+00:00,1.25,-0.49,0.0,47.188877,11.062059
2025-10-04T00:00+00:00,1.03,-0.47,0.0,47.188877,11.062059
2025-10-04T01:00+00:00,1.49,0.82,0.0,47.188877,11.062059
2025-10-04T02:00+00:00,1.07,2.82,0.0,47.188877,11.062059
2025-10-04T03:00+00:00,0.97,2.26,0.0,47.188877,11.062059
2025-10-04T04:00+00:00,1.26,2.63,0.0,47.188877,11.062059
2025-10-04T05:00+00:00,1.35,2.71,0.0,47.188877,11.062059
2025-10-04T06:00+00:00,1.23,4.05,12.53,47.188877,11.062059
2025-10-04T07:00+00:00,1.45,3.27,31.8,47.188877,11.062059
2025-10-04T08:00+00:00,1.79,3.34,142.67,47.188877,11.062059
2025-10-04T09:00+00:00,1.55,4.31,209.15,47.188877,11.062059
2025-10-04T10:00+00:00,1.2,5.74,292.9,47.188877,11.062059
2025-10-04T11:00+00:00,0.99,5.23,423.95,47.188877,11.062059
2025-10-04T12:00+00:00,0.7,3.86,266.2,47.188877,11.062059
2025-10-04T13:00+00:00,0.51,2.46,213.15,47.188877,11.062059
2025-10-04T14:00+00:00,0.53,2.91,103.67,47.188877,11.062059
2025-10-04T15:00+00:00,0.43,2.6,58.43,47.188877,11.062059
2025-10-04T16:00+00:00,0.4,1.13,23.4,47.188877,11.062059
2025-10-04T17:00+00:00,0.51,1.98,0.0,47.188877,11.062059
2025-10-04T18:00+00:00,0.25,-1.35,0.0,47.188877,11.062059
2025-10-04T19:00+00:00,1.13,2.81,0.0,47.188877,11.062059
2025-10-04T20:00+00:00,0.71,-0.2,0.0,47.188877,11.062059
2025-10-04T21:00+00:00,0.69,0.02,0.0,47.188877,11.062059
2025-10-04T22:00+00:00,0.36,-1.0,0.0,47.188877,11.062059
2025-10-04T23:00+00:00,0.16,0.2,0.0,47.188877,11.062059
2025-10-05T00:00+00:00,0.54,2.21,0.0,47.188877,11.062059
2025-10-05T01:00+00:00,0.46,2.51,0.0,47.188877,11.062059
2025-10-05T02:00+00:00,0.43,1.31,0.0,47.188877,11.062059
2025-10-05T03:00+00:00,0.72,3.43,0.0,47.188877,11.062059
2025-10-05T04:00+00:00,0.61,2.71,0.0,47.188877,11.062059
2025-10-05T05:00+00:00,0.26,1.89,0.0,47.188877,11.062059
2025-10-05T06:00+00:00,0.51,3.23,20.78,47.188877,11.062059
2025-10-05T07:00+00:00,0.88,3.33,46.55,47.188877,11.062059
2025-10-05T08:00+00:00,0.64,2.59,114.55,47.188877,11.062059
2025-10-05T09:00+00:00,0.65,2.08,158.03,47.188877,11.062059
2025-10-05T10:00+00:00,0.84,3.92,229.67,47.188877,11.062059
2025-10-05T11:00+00:00,0.79,2.18,244.09,47.188877,11.062059
2025-10-05T12:00+00:00,0.58,2.38,282.1,47.188877,11.062059
2025-10-05T13:00+00:00,0.56,1.14,247.4,47.188877,11.062059
2025-10-05T14:00+00:00,0.52,0.52,24.6,47.188877,11.062059
2025-10-05T15:00+00:00,-0.02,-0.08,67.99,47.188877,11.062059
2025-10-05T16:00+00:00,0.73,3.65,32.74,47.188877,11.062059
2025-10-05T17:00+00:00,0.66,2.12,0.0,47.188877,11.062059
2025-10-05T18:00+00:00,0.44,0.71,0.0,47.188877,11.062059
2025-10-05T19:00+00:00,0.63,2.84,0.0,47.188877,11.062059
2025-10-05T20:00+00:00,0.71,0.26,0.0,47.188877,11.062059
2025-10-05T21:00+00:00,0.43,-0.41,0.0,47.188877,11.062059
2025-10-05T22:00+00:00,0.63,0.74,0.0,47.188877,11.062059
2025-10-05T23:00+00:00,0.53,-0.03,0.0,47.188877,11.062059
2025-10-06T00:00+00:00,0.63,0.66,0.0,47.188877,11.062059
2025-10-06T01:00+00:00,0.7,1.61,0.0,47.188877,11.062059
2025-10-06T02:00+00:00,0.67,-0.06,0.0,47.188877,11.062059
2025-10-06T03:00+00:00,0.78,-0.4,0.0,47.188877,11.062059
2025-10-06T04:00+00:00,0.89,0.48,0.0,47.188877,11.062059
2025-10-06T05:00+00:00,0.71,-0.99,0.0,47.188877,11.062059
2025-10-06T06:00+00:00,0.62,1.59,14.53,47.188877,11.062059
2025-10-06T07:00+00:00,0.33,-0.68,43.46,47.188877,11.062059
2025-10-06T08:00+00:00,0.84,-0.43,129.45,47.188877,11.062059
2025-10-06T09:00+00:00,0.78,0.46,178.65,47.188877,11.062059
2025-10-06T10:00+00:00,0.43,-0.16,261.2,47.188877,11.062059
2025-10-06T11:00+00:00,0.54,1.29,261.83,47.188877,11.062059
2025-10-06T12:00+00:00,0.66,1.22,221.96,47.188877,11.062059
2025-10-06T13:00+00:00,0.58,1.01,199.62,47.188877,11.062059
2025-10-06T14:00+00:00,0.5,1.12,48.36,47.188877,11.062059
2025-10-06T15:00+00:00,0.68,1.42,41.21,47.188877,11.062059
2025-10-06T16:00+00:00,0.85,0.54,13.8,47.188877,11.062059
2025-10-06T17:00+00:00,0.85,0.3,0.0,47.188877,11.062059
2025-10-06T18:00+00:00,0.89,-0.13,0.0,47.188877,11.062059
2025-10-06T19:00+00:00,0.94,0.16,0.0,47.188877,11.062059
2025-10-06T20:00+00:00,1.08,0.39,0.0,47.188877,11.062059
2025-10-06T21:00+00:00,0.96,-0.69,0.0,47.188877,11.062059
2025-10-06T22:00+00:00,1.06,0.17,0.0,47.188877,11.062059
2025-10-06T23:00+00:00,1.09,-0.35,0.0,47.188877,11.062059
2025-10-07T00:00+00:00,0.95,-0.31,0.0,47.188877,11.062059
2025-10-07T01:00+00:00,1.12,0.92,0.0,47.188877,11.062059
2025-10-07T02:00+00:00,1.26,0.24,0.0,47.188877,11.062059
2025-10-07T03:00+00:00,0.94,0.08,0.0,47.188877,11.062059
2025-10-07T04:00+00:00,0.92,0.36,0.0,47.188877,11.062059
2025-10-07T05:00+00:00,0.94,0.14,0.0,47.188877,11.062059
2025-10-07T06:00+00:00,0.68,-0.19,13.26,47.188877,11.062059
2025-10-07T07:00+00:00,0.57,-0.15,41.81,47.188877,11.062059
2025-10-07T08:00+00:00,0.8,0.22,81.18,47.188877,11.062059
2025-10-07T09:00+00:00,0.56,-0.11,304.67,47.188877,11.062059
2025-10-07T10:00+00:00,0.31,0.21,328.17,47.188877,11.062059
2025-10-07T11:00+00:00,0.47,0.45,316.87,47.188877,11.062059
2025-10-07T12:00+00:00,0.36,-0.29,391.3,47.188877,11.062059
2025-10-07T13:00+00:00,0.33,0.43,361.69,47.188877,11.062059
2025-10-07T14:00+00:00,0.56,0.78,72.08,47.188877,11.062059
2025-10-07T15:00+00:00,0.41,0.17,48.75,47.188877,11.062059
2025-10-07T16:00+00:00,0.36,-0.91,24.55,47.188877,11.062059
2025-10-07T17:00+00:00,0.33,-0.7,0.0,47.188877,11.062059
2025-10-07T18:00+00:00,0.37,-0.07,0.0,47.188877,11.062059
2025-10-07T19:00+00:00,0.7,-0.35,0.0,47.188877,11.062059
2025-10-07T20:00+00:00,0.84,-0.73,0.0,47.188877,11.062059
2025-10-07T21:00+00:00,0.86,-0.51,0.0,47.188877,11.062059
2025-10-07T22:00+00:00,0.86,-0.12,0.0,47.188877,11.062059
2025-10-07T23:00+00:00,1.13,0.11,0.0,47.188877,11.062059
2025-10-08T00:00+00:00,0.82,-0.36,0.0,47.188877,11.062059
2025-10-08T01:00+00:00,0.93,-0.41,0.0,47.188877,11.062059
2025-10-08T02:00+00:00,0.74,-0.18,0.0,47.188877,11.062059
2025-10-08T03:00+00:00,0.93,0.0,0.0,47.188877,11.062059
2025-10-08T04:00+00:00,0.93,-0.02,0.0,47.188877,11.062059
2025-10-08T05:00+00:00,0.93,0.1,0.0,47.188877,11.062059
2025-10-08T06:00+00:00,0.81,0.08,13.28,47.188877,11.062059
2025-10-08T07:00+00:00,0.77,0.51,39.78,47.188877,11.062059
2025-10-08T08:00+00:00,0.4,-0.2,66.72,47.188877,11.062059
2025-10-08T09:00+00:00,0.16,-0.33,466.14,47.188877,11.062059
2025-10-08T10:00+00:00,0.01,-0.23,566.31,47.188877,11.062059
2025-10-08T11:00+00:00,-0.21,-0.4,550.61,47.188877,11.062059
2025-10-08T12:00+00:00,-0.18,0.19,419.5,47.188877,11.062059
2025-10-08T13:00+00:00,0.12,0.7,519.33,47.188877,11.062059
2025-10-08T14:00+00:00,0.47,0.81,70.44,47.188877,11.062059
2025-10-08T15:00+00:00,0.17,-0.09,39.91,47.188877,11.062059
2025-10-08T16:00+00:00,0.12,-1.1,24.14,47.188877,11.062059
2025-10-08T17:00+00:00,0.11,-1.48,0.0,47.188877,11.062059
2025-10-08T18:00+00:00,0.19,-1.37,0.0,47.188877,11.062059
2025-10-08T19:00+00:00,0.15,-1.13,0.0,47.188877,11.062059
2025-10-08T20:00+00:00,0.16,-1.26,0.0,47.188877,11.062059
2025-10-08T21:00+00:00,0.08,-1.43,0.0,47.188877,11.062059
2025-10-08T22:00+00:00,0.24,-0.52,0.0,47.188877,11.062059
2025-10-08T23:00+00:00,0.19,-1.07,0.0,47.188877,11.062059
2025-10-09T00:00+00:00,0.35,-0.47,0.0,47.188877,11.062059
2025-10-09T01:00+00:00,0.33,-0.67,0.0,47.188877,11.062059
2025-10-09T02:00+00:00,0.5,-0.54,0.0,47.188877,11.062059
2025-10-09T03:00+00:00,0.59,0.08,0.0,47.188877,11.062059
2025-10-09T04:00+00:00,0.62,-0.62,0.0,47.188877,11.062059
2025-10-09T05:00+00:00,0.74,-0.52,0.0,47.188877,11.062059
2025-10-09T06:00+00:00,0.27,-0.82,12.55,47.188877,11.062059
2025-10-09T07:00+00:00,0.26,-0.6,41.26,47.188877,11.062059
2025-10-09T08:00+00:00,0.27,-0.36,58.47,47.188877,11.062059
2025-10-09T09:00+00:00,-0.15,-0.98,219.37,47.188877,11.062059
2025-10-09T10:00+00:00,0.02,-0.35,445.55,47.188877,11.062059
