time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,-0.15,-1.8,0.0,46.778908,10.830557
2025-10-01T01:00+00:00,-0.4,-5.71,0.0,46.778908,10.830557
2025-10-01T02:00+00:00,-2.59,-4.7,0.0,46.778908,10.830557
2025-10-01T03:00+00:00,-2.37,-2.71,0.0,46.778908,10.830557
2025-10-01T04:00+00:00,-2.17,-1.82,0.0,46.778908,10.830557
2025-10-01T05:00+00:00,-2.71,-1.21,0.0,46.778908,10.830557
2025-10-01T06:00+00:00,-1.62,-2.38,107.7,46.778908,10.830557
2025-10-01T07:00+00:00,-1.74,-0.62,159.99,46.778908,10.830557
2025-10-01T08:00+00:00,-1.74,-1.78,375.59,46.778908,10.830557
2025-10-01T09:00+00:00,-1.58,-2.85,568.26,46.778908,10.830557
2025-10-01T10:00+00:00,-1.52,-2.65,684.25,46.778908,10.830557
2025-10-01T11:00+00:00,-2.24,-2.6,691.8,46.778908,10.830557
2025-10-01T12:00+00:00,-1.79,-1.55,671.21,46.778908,10.830557
2025-10-01T13:00+00:00,-2.3,-3.15,568.17,46.778908,10.830557
2025-10-01T14:00+00:00,-1.68,-3.88,502.67,46.778908,10.830557
2025-10-01T15:00+00:00,-1.16,-4.66,270.72,46.778908,10.830557
2025-10-01T16:00+00:00,-2.37,-4.0,42.3,46.778908,10.830557
2025-10-01T17:00+00:00,-2.53,-4.7,0.0,46.778908,10.830557
2025-10-01T18:00+00:00,-2.54,-3.85,0.0,46.778908,10.830557
2025-10-01T19:00+00:00,-3.03,-5.04,0.0,46.778908,10.830557
2025-10-01T20:00+00:00,-4.94,-6.56,0.0,46.778908,10.830557
2025-10-01T21:00+00:00,-5.05,-7.14,0.0,46.778908,10.830557
2025-10-01T22:00+00:00,-4.35,-7.48,0.0,46.778908,10.830557
2025-10-01T23:00+00:00,-5.57,-6.12,0.0,46.778908,10.830557
2025-10-02T00:00+00:00,-4.91,-5.28,0.0,46.778908,10.830557
2025-10-02T01:00+00:00,-4.68,-7.19,0.0,46.778908,10.830557
2025-10-02T02:00+00:00,-3.67,-6.7,0.0,46.778908,10.830557
2025-10-02T03:00+00:00,-3.3,-6.62,0.0,46.778908,10.830557
2025-10-02T04:00+00:00,-5.31,-4.73,0.0,46.778908,10.830557
2025-10-02T05:00+00:00,-4.09,-7.18,0.0,46.778908,10.830557
2025-10-02T06:00+00:00,-2.95,-6.28,98.93,46.778908,10.830557
2025-10-02T07:00+00:00,-4.3,-5.28,283.23,46.778908,10.830557
2025-10-02T08:00+00:00,-4.63,-3.68,450.21,46.778908,10.830557
2025-10-02T09:00+00:00,-3.49,-4.19,542.97,46.778908,10.830557
2025-10-02T10:00+00:00,-4.17,-3.57,683.26,46.778908,10.830557
2025-10-02T11:00+00:00,-3.45,-3.76,715.17,46.778908,10.830557
2025-10-02T12:00+00:00,-3.45,-3.24,692.99,46.778908,10.830557
2025-10-02T13:00+00:00,-2.96,-3.79,614.0,46.778908,10.830557
2025-10-02T14:00+00:00,-3.43,-4.76,475.15,46.778908,10.830557
2025-10-02T15:00+00:00,-1.67,-3.4,294.31,46.778908,10.830557
2025-10-02T16:00+00:00,-4.69,-3.15,25.78,46.778908,10.830557
2025-10-02T17:00+00:00,-4.95,-5.77,0.0,46.778908,10.830557
2025-10-02T18:00+00:00,-4.31,-6.56,0.0,46.778908,10.830557
2025-10-02T19:00+00:00,-4.3,-6.02,0.0,46.778908,10.830557
2025-10-02T20:00+00:00,-3.36,-5.45,0.0,46.778908,10.830557
