time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,2.52,-3.23,0.0,46.975235,11.728703
2025-10-01T01:00+00:00,2.66,-3.55,0.0,46.975235,11.728703
2025-10-01T02:00+00:00,3.51,-3.98,0.0,46.975235,11.728703
2025-10-01T03:00+00:00,3.09,-2.91,0.0,46.975235,11.728703
2025-10-01T04:00+00:00,2.96,-4.75,0.0,46.975235,11.728703
2025-10-01T05:00+00:00,2.41,-4.01,0.0,46.975235,11.728703
2025-10-01T06:00+00:00,1.96,-4.86,74.89,46.975235,11.728703
2025-10-01T07:00+00:00,1.6,-5.2,150.38,46.975235,11.728703
2025-10-01T08:00+00:00,0.95,-3.47,242.21,46.975235,11.728703
2025-10-01T09:00+00:00,1.87,-3.36,395.76,46.975235,11.728703
2025-10-01T10:00+00:00,0.46,-2.36,519.87,46.975235,11.728703
2025-10-01T11:00+00:00,0.36,-4.67,657.45,46.975235,11.728703
2025-10-01T12:00+00:00,0.2,-4.77,636.41,46.975235,11.728703
2025-10-01T13:00+00:00,1.21,-4.42,478.2,46.975235,11.728703
2025-10-01T14:00+00:00,-0.01,-6.03,86.12,46.975235,11.728703
2025-10-01T15:00+00:00,0.03,-3.89,54.42,46.975235,11.728703
2025-10-01T16:00+00:00,1.69,-4.5,26.34,46.975235,11.728703
2025-10-01T17:00+00:00,0.08,-5.51,0.0,46.975235,11.728703
2025-10-01T18:00+00:00,-0.88,-2.87,0.0,46.975235,11.728703
2025-10-01T19:00+00:00,0.14,-5.17,0.0,46.975235,11.728703
2025-10-01T20:00+00:00,3.52,-4.14,0.0,46.975235,11.728703
2025-10-01T21:00+00:00,2.84,-4.17,0.0,46.975235,11.728703
2025-10-01T22:00+00:00,4.6,-4.69,0.0,46.975235,11.728703
2025-10-01T23:00+00:00,2.46,-5.23,0.0,46.975235,11.728703
2025-10-02T00:00+00:00,1.37,-8.14,0.0,46.975235,11.728703
2025-10-02T01:00+00:00,0.07,-7.49,0.0,46.975235,11.728703
2025-10-02T02:00+00:00,0.9,-7.17,0.0,46.975235,11.728703
2025-10-02T03:00+00:00,0.04,-5.57,0.0,46.975235,11.728703
2025-10-02T04:00+00:00,-0.85,-4.24,0.0,46.975235,11.728703
2025-10-02T05:00+00:00,1.76,-4.93,0.0,46.975235,11.728703
2025-10-02T06:00+00:00,0.46,-4.86,94.64,46.975235,11.728703
