time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-21T06:00+00:00,-6.2,50.18,0.0,2.2,,47.013000000000154,11.209999999999916
2026-01-21T07:00+00:00,-8.4,57.89,-0.3,1.9,-1.1,47.013000000000154,11.209999999999916
2026-01-21T08:00+00:00,-6.1,48.24,-0.2,1.7,135686.7,47.013000000000154,11.209999999999916
2026-01-21T09:00+00:00,-5.3,49.17,-0.1,1.5,691238.4,47.013000000000154,11.209999999999916
2026-01-21T10:00+00:00,-3.6,51.58,-0.2,1.4,1556567.8,47.013000000000154,11.209999999999916
2026-01-21T11:00+00:00,-1.7,58.51,-0.4,0.9,2598547.3,47.013000000000154,11.209999999999916
2026-01-21T12:00+00:00,-0.5,54.75,-0.6,0.3,3703250.4,47.013000000000154,11.209999999999916
2026-01-21T13:00+00:00,-0.4,43.56,-0.5,-0.2,4784272.1,47.013000000000154,11.209999999999916
2026-01-21T14:00+00:00,-1.0,50.85,-0.3,-0.1,5708484.9,47.013000000000154,11.209999999999916
2026-01-21T15:00+00:00,-2.1,57.76,-0.3,0.3,6282597.7,47.013000000000154,11.209999999999916
2026-01-21T16:00+00:00,-4.3,52.09,-0.2,1.3,6390123.8,47.013000000000154,11.209999999999916
2026-01-21T17:00+00:00,-5.7,44.05,-0.2,1.6,6390123.8,47.013000000000154,11.209999999999916
2026-01-21T18:00+00:00,-7.2,46.83,-0.2,1.6,6390123.8,47.013000000000154,11.209999999999916
2026-01-21T19:00+00:00,-9.0,54.67,-0.2,1.7,6390123.8,47.013000000000154,11.209999999999916
2026-01-21T20:00+00:00,-11.3,65.11,-0.2,1.9,6390123.8,47.013000000000154,11.209999999999916
2026-01-21T21:00+00:00,-12.3,67.79,-0.2,1.9,6390123.8,47.013000000000154,11.209999999999916
2026-01-21T22:00+00:00,-13.4,75.52,-0.2,1.9,6390123.8,47.013000000000154,11.209999999999916
2026-01-21T23:00+00:00,-13.6,72.91,0.0,1.7,6390123.8,47.013000000000154,11.209999999999916
2026-01-22T00:00+00:00,-13.0,65.42,-0.1,1.5,6390123.8,47.013000000000154,11.209999999999916
2026-01-22T01:00+00:00,-11.3,53.89,-0.3,1.5,6390123.8,47.013000000000154,11.209999999999916
2026-01-22T02:00+00:00,-9.4,43.43,-0.3,1.5,6390123.8,47.013000000000154,11.209999999999916
2026-01-22T03:00+00:00,-11.6,55.33,-0.2,1.6,6390123.8,47.013000000000154,11.209999999999916
2026-01-22T04:00+00:00,-13.7,70.3,-0.2,1.9,6390123.8,47.013000000000154,11.209999999999916
