time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-21T06:00+00:00,-10.7,60.17,0.4,-2.1,,46.779000000000146,10.957999999999918
2026-01-21T07:00+00:00,-9.6,51.83,0.3,-2.3,-1.1,46.779000000000146,10.957999999999918
2026-01-21T08:00+00:00,-10.1,50.81,0.2,-1.9,246413.0,46.779000000000146,10.957999999999918
2026-01-21T09:00+00:00,-10.3,49.01,0.0,-1.2,959413.7,46.779000000000146,10.957999999999918
2026-01-21T10:00+00:00,-9.0,44.13,-0.1,-1.6,2103159.0,46.779000000000146,10.957999999999918
2026-01-21T11:00+00:00,-8.3,42.56,0.0,-1.0,3531720.6,46.779000000000146,10.957999999999918
2026-01-21T12:00+00:00,-8.5,43.12,0.0,-1.2,5047967.2,46.779000000000146,10.957999999999918
2026-01-21T13:00+00:00,-8.4,42.9,0.0,-0.7,6445807.0,46.779000000000146,10.957999999999918
2026-01-21T14:00+00:00,-8.9,44.2,0.1,-0.9,7535789.2,46.779000000000146,10.957999999999918
2026-01-21T15:00+00:00,-9.4,44.44,0.2,-1.7,8213587.9,46.779000000000146,10.957999999999918
2026-01-21T16:00+00:00,-10.1,46.75,0.2,-1.2,8428640.2,46.779000000000146,10.957999999999918
2026-01-21T17:00+00:00,-10.7,45.53,0.1,-1.0,8428640.2,46.779000000000146,10.957999999999918
2026-01-21T18:00+00:00,-10.9,44.09,0.2,-1.1,8428640.2,46.779000000000146,10.957999999999918
2026-01-21T19:00+00:00,-10.9,38.98,0.3,-1.0,8428640.2,46.779000000000146,10.957999999999918
2026-01-21T20:00+00:00,-10.5,42.63,0.6,-1.2,8428640.2,46.779000000000146,10.957999999999918
2026-01-21T21:00+00:00,-10.6,52.31,0.6,-1.0,8428640.2,46.779000000000146,10.957999999999918
2026-01-21T22:00+00:00,-10.6,52.62,0.8,-0.7,8428640.2,46.779000000000146,10.957999999999918
2026-01-21T23:00+00:00,-10.8,52.77,0.9,-0.2,8428640.2,46.779000000000146,10.957999999999918
2026-01-22T00:00+00:00,-10.8,50.22,0.9,0.0,8428640.2,46.779000000000146,10.957999999999918
2026-01-22T01:00+00:00,-10.7,42.11,1.0,0.0,8428640.2,46.779000000000146,10.957999999999918
2026-01-22T02:00+00:00,-10.6,36.49,1.2,-0.1,8428640.2,46.779000000000146,10.957999999999918
2026-01-22T03:00+00:00,-10.3,34.04,1.4,-0.2,8428640.2,46.779000000000146,10.957999999999918
2026-01-22T04:00+00:00,-10.3,33.94,1.1,-1.1,8428640.2,46.779000000000146,10.957999999999918
2026-01-22T05:00+00:00,-10.2,34.92,1.0,-1.6,8428640.2,46.779000000000146,10.957999999999918
2026-01-22T06:00+00:00,-9.9,30.66,0.8,-1.9,8428640.2,46.779000000000146,10.957999999999918
2026-01-22T07:00+00:00,-10.8,30.89,0.2,-2.0,8429280.3,46.779000000000146,10.957999999999918
2026-01-22T08:00+00:00,-12.0,32.42,0.1,-2.1,8691055.2,46.779000000000146,10.957999999999918
2026-01-22T09:00+00:00,-11.5,31.79,0.2,-1.9,9430937.5,46.779000000000146,10.957999999999918
2026-01-22T10:00+00:00,-10.9,30.07,0.1,-1.6,10607964.7,46.779000000000146,10.957999999999918
2026-01-22T11:00+00:00,-10.2,29.49,0.1,-1.4,12071728.3,46.779000000000146,10.957999999999918
2026-01-22T12:00+00:00,-9.6,29.46,0.1,-1.4,13623176.8,46.779000000000146,10.957999999999918
2026-01-22T13:00+00:00,-9.3,29.57,0.1,-1.4,15052378.5,46.779000000000146,10.957999999999918
2026-01-22T14:00+00:00,-9.4,29.24,0.0,-1.5,16167322.1,46.779000000000146,10.957999999999918
2026-01-22T15:00+00:00,-9.6,27.92,0.1,-1.8,16864321.9,46.779000000000146,10.957999999999918
2026-01-22T16:00+00:00,-10.7,29.61,0.1,-1.6,17087694.7,46.779000000000146,10.957999999999918
2026-01-22T17:00+00:00,-11.5,34.27,0.0,-0.5,17087694.7,46.779000000000146,10.957999999999918
2026-01-22T18:00+00:00,-11.9,40.32,0.0,-0.6,17087694.7,46.779000000000146,10.957999999999918
2026-01-22T19:00+00:00,-12.0,34.98,0.1,-0.8,17087694.7,46.779000000000146,10.957999999999918
2026-01-22T20:00+00:00,-11.5,35.11,0.6,-1.2,17087694.7,46.779000000000146,10.957999999999918
2026-01-22T21:00+00:00,-11.5,43.89,0.5,-1.2,17087694.7,46.779000000000146,10.957999999999918
2026-01-22T22:00+00:00,-11.2,45.57,0.8,-0.8,17087694.7,46.779000000000146,10.957999999999918
2026-01-22T23:00+00:00,-11.2,47.1,0.8,-0.4,17087694.7,46.779000000000146,10.957999999999918
2026-01-23T00:00+00:00,-11.3,48.71,0.8,-0.2,17087694.7,46.779000000000146,10.957999999999918
2026-01-23T01:00+00:00,-11.2,51.29,1.0,0.3,17087694.7,46.779000000000146,10.957999999999918
2026-01-23T02:00+00:00,-11.2,55.33,1.1,0.6,17087694.7,46.779000000000146,10.957999999999918
2026-01-23T03:00+00:00,-11.2,58.9,1.2,0.8,17087694.7,46.779000000000146,10.957999999999918
2026-01-23T04:00+00:00,-10.8,60.86,1.0,1.2,17087694.7,46.779000000000146,10.957999999999918
2026-01-23T05:00+00:00,-10.9,63.5,0.8,1.0,17087694.7,46.779000000000146,10.957999999999918
2026-01-23T06:00+00:00,-11.4,65.84,0.7,1.1,17087694.7,46.779000000000146,10.957999999999918
2026-01-23T07:00+00:00,-11.8,72.78,0.8,1.8,17087694.7,46.779000000000146,10.957999999999918
2026-01-23T08:00+00:00,-12.3,98.35,1.0,2.6,17303387.0,46.779000000000146,10.957999999999918
2026-01-23T09:00+00:00,-12.2,100.0,0.9,2.7,17950463.9,46.779000000000146,10.957999999999918
2026-01-23T10:00+00:00,-11.6,99.88,1.1,2.7,19034685.9,46.779000000000146,10.957999999999918
2026-01-23T11:00+00:00,-11.2,99.17,1.0,2.3,20463887.5,46.779000000000146,10.957999999999918
2026-01-23T12:00+00:00,-10.9,99.83,1.0,2.2,21982694.2,46.779000000000146,10.957999999999918
2026-01-23T13:00+00:00,-10.8,100.0,1.0,2.3,23338931.6,46.779000000000146,10.957999999999918
2026-01-23T14:00+00:00,-10.5,100.0,1.6,2.4,24304106.8,46.779000000000146,10.957999999999918

