time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-21T06:00+00:00,-6.3,52.15,2.2,2.0,,47.013000000000154,10.705999999999921
2026-01-21T07:00+00:00,-6.1,50.22,1.5,1.6,-1.1,47.013000000000154,10.705999999999921
2026-01-21T08:00+00:00,-5.4,42.15,1.6,1.8,180489.2,47.013000000000154,10.705999999999921
2026-01-21T09:00+00:00,-4.6,37.62,1.2,1.2,821805.9,47.013000000000154,10.705999999999921
2026-01-21T10:00+00:00,-3.7,39.16,0.9,0.5,1786340.9,47.013000000000154,10.705999999999921
2026-01-21T11:00+00:00,-3.2,39.24,0.9,0.4,2956967.8,47.013000000000154,10.705999999999921
2026-01-21T12:00+00:00,-3.1,41.32,0.6,0.2,4208239.2,47.013000000000154,10.705999999999921
2026-01-21T13:00+00:00,-3.2,66.0,0.3,0.3,5374385.8,47.013000000000154,10.705999999999921
2026-01-21T14:00+00:00,-3.3,70.43,0.3,0.2,6312679.4,47.013000000000154,10.705999999999921
2026-01-21T15:00+00:00,-3.8,63.7,0.5,0.3,6929674.6,47.013000000000154,10.705999999999921
2026-01-21T16:00+00:00,-5.1,59.25,0.9,1.1,7143446.8,47.013000000000154,10.705999999999921
2026-01-21T17:00+00:00,-5.6,47.99,1.6,1.5,7143446.8,47.013000000000154,10.705999999999921
2026-01-21T18:00+00:00,-5.7,48.38,1.5,1.6,7143446.8,47.013000000000154,10.705999999999921
2026-01-21T19:00+00:00,-6.1,45.69,1.5,1.6,7143446.8,47.013000000000154,10.705999999999921
2026-01-21T20:00+00:00,-6.4,46.11,1.2,1.3,7143446.8,47.013000000000154,10.705999999999921
2026-01-21T21:00+00:00,-6.6,45.74,1.2,1.3,7143446.8,47.013000000000154,10.705999999999921
2026-01-21T22:00+00:00,-6.7,41.76,1.1,1.2,7143446.8,47.013000000000154,10.705999999999921
2026-01-21T23:00+00:00,-6.7,36.56,1.0,1.1,7143446.8,47.013000000000154,10.705999999999921
2026-01-22T00:00+00:00,-6.6,33.0,1.0,1.2,7143446.8,47.013000000000154,10.705999999999921
2026-01-22T01:00+00:00,-6.6,30.71,1.0,1.2,7143446.8,47.013000000000154,10.705999999999921
2026-01-22T02:00+00:00,-6.6,29.83,1.0,1.4,7143446.8,47.013000000000154,10.705999999999921
2026-01-22T03:00+00:00,-6.6,34.1,1.2,1.6,7143446.8,47.013000000000154,10.705999999999921
2026-01-22T04:00+00:00,-6.7,36.76,1.3,1.6,7143446.8,47.013000000000154,10.705999999999921
2026-01-22T05:00+00:00,-6.6,35.91,1.4,1.4,7143446.8,47.013000000000154,10.705999999999921
2026-01-22T06:00+00:00,-6.7,34.21,1.4,1.4,7143446.8,47.013000000000154,10.705999999999921
2026-01-22T07:00+00:00,-6.6,33.15,1.6,1.6,7143446.8,47.013000000000154,10.705999999999921
