time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,0.02,-3.7,0.0,46.99664,11.372876
2025-10-01T01:00+00:00,-0.18,-3.91,0.0,46.99664,11.372876
2025-10-01T02:00+00:00,-0.31,-4.08,0.0,46.99664,11.372876
2025-10-01T03:00+00:00,0.08,-4.05,0.0,46.99664,11.372876
2025-10-01T04:00+00:00,0.08,-3.46,0.0,46.99664,11.372876
2025-10-01T05:00+00:00,0.0,-3.02,0.0,46.99664,11.372876
2025-10-01T06:00+00:00,0.21,-3.21,16.45,46.99664,11.372876
2025-10-01T07:00+00:00,-0.12,-3.1,134.63,46.99664,11.372876
2025-10-01T08:00+00:00,-0.01,-3.83,230.27,46.99664,11.372876
2025-10-01T09:00+00:00,0.03,-3.2,280.59,46.99664,11.372876
2025-10-01T10:00+00:00,0.04,-3.13,306.33,46.99664,11.372876
2025-10-01T11:00+00:00,0.12,-2.91,263.42,46.99664,11.372876
2025-10-01T12:00+00:00,0.2,-2.52,344.19,46.99664,11.372876
2025-10-01T13:00+00:00,0.18,-2.42,465.35,46.99664,11.372876
2025-10-01T14:00+00:00,0.17,-2.65,83.49,46.99664,11.372876
2025-10-01T15:00+00:00,0.08,-3.14,53.29,46.99664,11.372876
2025-10-01T16:00+00:00,0.19,-2.92,27.13,46.99664,11.372876
2025-10-01T17:00+00:00,0.11,-2.51,0.0,46.99664,11.372876
2025-10-01T18:00+00:00,0.18,-3.29,0.0,46.99664,11.372876
2025-10-01T19:00+00:00,0.2,-3.16,0.0,46.99664,11.372876
2025-10-01T20:00+00:00,0.29,-2.93,0.0,46.99664,11.372876
2025-10-01T21:00+00:00,0.26,-2.93,0.0,46.99664,11.372876
2025-10-01T22:00+00:00,0.29,-2.95,0.0,46.99664,11.372876
2025-10-01T23:00+00:00,0.1,-2.74,0.0,46.99664,11.372876
2025-10-02T00:00+00:00,-0.06,-3.23,0.0,46.99664,11.372876
2025-10-02T01:00+00:00,0.05,-3.12,0.0,46.99664,11.372876
2025-10-02T02:00+00:00,-0.12,-3.35,0.0,46.99664,11.372876
2025-10-02T03:00+00:00,-0.08,-3.07,0.0,46.99664,11.372876
2025-10-02T04:00+00:00,-0.03,-3.26,0.0,46.99664,11.372876
2025-10-02T05:00+00:00,0.22,-3.54,0.0,46.99664,11.372876
2025-10-02T06:00+00:00,0.12,-3.22,22.95,46.99664,11.372876
2025-10-02T07:00+00:00,-0.19,-2.67,246.59,46.99664,11.372876
2025-10-02T08:00+00:00,-0.27,-2.26,423.73,46.99664,11.372876
2025-10-02T09:00+00:00,-0.1,-2.39,490.23,46.99664,11.372876
2025-10-02T10:00+00:00,0.05,-2.03,675.85,46.99664,11.372876
2025-10-02T11:00+00:00,0.11,-2.4,693.47,46.99664,11.372876
2025-10-02T12:00+00:00,-0.05,-2.64,686.97,46.99664,11.372876
2025-10-02T13:00+00:00,0.12,-2.46,563.63,46.99664,11.372876
2025-10-02T14:00+00:00,0.18,-2.67,82.38,46.99664,11.372876
2025-10-02T15:00+00:00,0.17,-2.46,49.73,46.99664,11.372876
2025-10-02T16:00+00:00,0.21,-2.66,24.47,46.99664,11.372876
2025-10-02T17:00+00:00,0.05,-3.12,0.0,46.99664,11.372876
