time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-21T06:00+00:00,-4.3,39.43,1.8,2.2,,47.19300000000016,11.069999999999917
2026-01-21T07:00+00:00,-4.0,36.25,2.0,2.1,-1.1,47.19300000000016,11.069999999999917
2026-01-21T08:00+00:00,-4.8,36.62,0.6,1.4,291215.6,47.19300000000016,11.069999999999917
2026-01-21T09:00+00:00,-4.6,34.65,0.6,1.1,1101501.8,47.19300000000016,11.069999999999917
2026-01-21T10:00+00:00,-4.4,32.32,0.8,1.2,2214525.4,47.19300000000016,11.069999999999917
2026-01-21T11:00+00:00,-3.4,34.38,0.7,1.1,3463236.7,47.19300000000016,11.069999999999917
2026-01-21T12:00+00:00,-3.1,35.82,-0.7,0.8,4683146.4,47.19300000000016,11.069999999999917
2026-01-21T13:00+00:00,-3.9,43.22,0.0,1.0,5720005.6,47.19300000000016,11.069999999999917
2026-01-21T14:00+00:00,-4.2,41.23,0.2,1.1,6483569.2,47.19300000000016,11.069999999999917
2026-01-21T15:00+00:00,-4.8,40.94,0.8,1.0,6979597.5,47.19300000000016,11.069999999999917
2026-01-21T16:00+00:00,-5.8,40.17,1.2,1.3,7102484.5,47.19300000000016,11.069999999999917
2026-01-21T17:00+00:00,-4.8,58.62,1.5,1.5,7102484.5,47.19300000000016,11.069999999999917
2026-01-21T18:00+00:00,-4.5,43.49,1.4,1.7,7102484.5,47.19300000000016,11.069999999999917
2026-01-21T19:00+00:00,-4.3,33.49,0.8,1.5,7102484.5,47.19300000000016,11.069999999999917
2026-01-21T20:00+00:00,-4.5,28.75,1.1,1.5,7102484.5,47.19300000000016,11.069999999999917
2026-01-21T21:00+00:00,-4.2,25.39,0.9,1.6,7102484.5,47.19300000000016,11.069999999999917
2026-01-21T22:00+00:00,-4.1,22.88,0.9,1.5,7102484.5,47.19300000000016,11.069999999999917
2026-01-21T23:00+00:00,-4.2,21.55,1.2,1.4,7102484.5,47.19300000000016,11.069999999999917
2026-01-22T00:00+00:00,-4.1,20.96,1.1,1.6,7102484.5,47.19300000000016,11.069999999999917
2026-01-22T01:00+00:00,-4.0,21.35,1.1,1.7,7102484.5,47.19300000000016,11.069999999999917
2026-01-22T02:00+00:00,-4.0,22.8,0.9,1.5,7102484.5,47.19300000000016,11.069999999999917
2026-01-22T03:00+00:00,-4.1,22.98,1.2,1.4,7102484.5,47.19300000000016,11.069999999999917
2026-01-22T04:00+00:00,-4.4,22.44,1.4,1.4,7102484.5,47.19300000000016,11.069999999999917
2026-01-22T05:00+00:00,-4.4,21.76,1.8,1.4,7102484.5,47.19300000000016,11.069999999999917
2026-01-22T06:00+00:00,-4.3,22.51,1.9,1.3,7102484.5,47.19300000000016,11.069999999999917
2026-01-22T07:00+00:00,-4.7,23.2,1.6,1.2,7103124.5,47.19300000000016,11.069999999999917
2026-01-22T08:00+00:00,-5.0,23.35,1.7,1.3,7413542.3,47.19300000000016,11.069999999999917
2026-01-22T09:00+00:00,-5.0,22.9,1.5,1.3,8250710.1,47.19300000000016,11.069999999999917
2026-01-22T10:00+00:00,-4.6,22.32,1.4,1.2,9393175.3,47.19300000000016,11.069999999999917
2026-01-22T11:00+00:00,-4.2,23.71,1.2,1.2,10671968.3,47.19300000000016,11.069999999999917
2026-01-22T12:00+00:00,-4.1,24.77,1.1,1.1,11921319.7,47.19300000000016,11.069999999999917
2026-01-22T13:00+00:00,-4.1,27.17,1.5,0.9,12984420.4,47.19300000000016,11.069999999999917
2026-01-22T14:00+00:00,-4.4,30.02,2.0,0.8,13767185.1,47.19300000000016,11.069999999999917
2026-01-22T15:00+00:00,-4.6,28.22,2.3,0.9,14279854.3,47.19300000000016,11.069999999999917
2026-01-22T16:00+00:00,-5.0,32.98,2.2,1.1,14410421.8,47.19300000000016,11.069999999999917
2026-01-22T17:00+00:00,-5.4,37.58,2.1,1.3,14410421.8,47.19300000000016,11.069999999999917
2026-01-22T18:00+00:00,-5.7,37.75,2.0,1.5,14410421.8,47.19300000000016,11.069999999999917
2026-01-22T19:00+00:00,-5.8,35.51,1.7,1.6,14410421.8,47.19300000000016,11.069999999999917
2026-01-22T20:00+00:00,-5.8,35.85,1.5,1.6,14410421.8,47.19300000000016,11.069999999999917
2026-01-22T21:00+00:00,-6.0,35.98,1.2,1.4,14410421.8,47.19300000000016,11.069999999999917
2026-01-22T22:00+00:00,-6.3,35.63,1.1,1.4,14410421.8,47.19300000000016,11.069999999999917
2026-01-22T23:00+00:00,-6.2,32.14,1.2,1.5,14410421.8,47.19300000000016,11.069999999999917
2026-01-23T00:00+00:00,-6.2,30.3,1.0,1.4,14410421.8,47.19300000000016,11.069999999999917
2026-01-23T01:00+00:00,-6.3,28.72,1.0,1.3,14410421.8,47.19300000000016,11.069999999999917
2026-01-23T02:00+00:00,-6.2,27.12,1.1,1.3,14410421.8,47.19300000000016,11.069999999999917
2026-01-23T03:00+00:00,-5.9,29.47,1.3,1.4,14410421.8,47.19300000000016,11.069999999999917
2026-01-23T04:00+00:00,-5.7,35.05,1.2,1.3,14410421.8,47.19300000000016,11.069999999999917
2026-01-23T05:00+00:00,-5.3,39.57,1.1,1.3,14410421.8,47.19300000000016,11.069999999999917
2026-01-23T06:00+00:00,-4.6,41.56,1.0,1.6,14410421.8,47.19300000000016,11.069999999999917
2026-01-23T07:00+00:00,-4.2,43.44,1.0,1.8,14410421.8,47.19300000000016,11.069999999999917
2026-01-23T08:00+00:00,-3.8,45.35,1.1,2.3,14559550.3,47.19300000000016,11.069999999999917
2026-01-23T09:00+00:00,-3.7,53.4,1.2,2.7,14933331.7,47.19300000000016,11.069999999999917
2026-01-23T10:00+00:00,-3.6,56.63,0.4,2.1,15588089.0,47.19300000000016,11.069999999999917
2026-01-23T11:00+00:00,-3.3,57.27,0.6,2.1,16610867.5,47.19300000000016,11.069999999999917
2026-01-23T12:00+00:00,-2.9,57.15,1.1,2.3,17837817.5,47.19300000000016,11.069999999999917
2026-01-23T13:00+00:00,-2.9,58.48,1.6,2.4,18895797.9,47.19300000000016,11.069999999999917
2026-01-23T14:00+00:00,-3.1,60.27,1.7,2.1,19719525.0,47.19300000000016,11.069999999999917

