time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-22T00:00+00:00,-3.2,43.98,-0.2,0.6,6855930.2,47.17500000000016,10.90199999999992
2026-01-22T01:00+00:00,-3.1,42.56,-0.2,0.7,6855930.2,47.17500000000016,10.90199999999992
2026-01-22T02:00+00:00,-3.1,40.71,-0.3,0.6,6855930.2,47.17500000000016,10.90199999999992
2026-01-22T03:00+00:00,-3.4,40.8,-0.3,0.5,6855930.2,47.17500000000016,10.90199999999992
2026-01-22T04:00+00:00,-3.9,44.05,-0.4,0.3,6855930.2,47.17500000000016,10.90199999999992
2026-01-22T05:00+00:00,-4.9,53.63,-0.5,0.2,6855930.2,47.17500000000016,10.90199999999992
2026-01-22T06:00+00:00,-5.1,54.43,-0.5,0.3,6855930.2,47.17500000000016,10.90199999999992
2026-01-22T07:00+00:00,-5.3,56.21,-0.5,0.5,6855930.2,47.17500000000016,10.90199999999992
2026-01-22T08:00+00:00,-4.0,53.26,-0.6,0.6,7108639.8,47.17500000000016,10.90199999999992
2026-01-22T09:00+00:00,-0.1,38.81,-0.8,0.6,7864248.0,47.17500000000016,10.90199999999992
2026-01-22T10:00+00:00,1.5,40.49,-0.8,0.1,8899664.4,47.17500000000016,10.90199999999992
2026-01-22T11:00+00:00,2.4,44.53,-0.2,-0.1,10127291.4,47.17500000000016,10.90199999999992
2026-01-22T12:00+00:00,2.7,47.25,0.3,-0.5,11329080.3,47.17500000000016,10.90199999999992
2026-01-22T13:00+00:00,2.7,42.21,0.7,-0.8,12406089.8,47.17500000000016,10.90199999999992
2026-01-22T14:00+00:00,2.7,33.03,0.7,-0.8,13251186.2,47.17500000000016,10.90199999999992
2026-01-22T15:00+00:00,1.7,34.25,0.2,-0.9,13798828.9,47.17500000000016,10.90199999999992
2026-01-22T16:00+00:00,0.9,30.56,0.1,-0.3,13899030.5,47.17500000000016,10.90199999999992
2026-01-22T17:00+00:00,-3.4,59.86,0.0,0.4,13899660.7,47.17500000000016,10.90199999999992
2026-01-22T18:00+00:00,-4.0,66.02,-0.2,0.6,13899660.7,47.17500000000016,10.90199999999992
2026-01-22T19:00+00:00,-3.9,61.31,-0.3,0.7,13899660.7,47.17500000000016,10.90199999999992
2026-01-22T20:00+00:00,-3.5,53.41,-0.2,0.6,13899660.7,47.17500000000016,10.90199999999992
2026-01-22T21:00+00:00,-4.0,54.28,-0.3,0.4,13899660.7,47.17500000000016,10.90199999999992
2026-01-22T22:00+00:00,-4.6,57.86,-0.3,0.5,13899660.7,47.17500000000016,10.90199999999992
2026-01-22T23:00+00:00,-4.7,57.95,-0.3,0.4,13899660.7,47.17500000000016,10.90199999999992
2026-01-23T00:00+00:00,-4.3,55.93,-0.3,0.2,13899660.7,47.17500000000016,10.90199999999992
2026-01-23T01:00+00:00,-3.5,50.08,-0.3,0.1,13899660.7,47.17500000000016,10.90199999999992
2026-01-23T02:00+00:00,-3.8,49.74,-0.3,0.2,13899660.7,47.17500000000016,10.90199999999992
2026-01-23T03:00+00:00,-4.1,50.4,-0.2,0.1,13899660.7,47.17500000000016,10.90199999999992
2026-01-23T04:00+00:00,-3.8,49.53,-0.3,0.1,13899660.7,47.17500000000016,10.90199999999992
2026-01-23T05:00+00:00,-3.4,50.84,-0.3,0.0,13899660.7,47.17500000000016,10.90199999999992
2026-01-23T06:00+00:00,-3.0,52.93,-0.3,-0.1,13899660.7,47.17500000000016,10.90199999999992
2026-01-23T07:00+00:00,-2.9,53.67,-0.3,0.0,13899030.5,47.17500000000016,10.90199999999992
2026-01-23T08:00+00:00,-2.0,52.98,-0.2,0.0,14064142.5,47.17500000000016,10.90199999999992
2026-01-23T09:00+00:00,-0.2,50.59,0.0,-0.2,14521036.5,47.17500000000016,10.90199999999992
2026-01-23T10:00+00:00,1.0,52.51,0.0,-0.8,15258369.0,47.17500000000016,10.90199999999992
2026-01-23T11:00+00:00,2.1,47.67,0.1,0.0,16032883.1,47.17500000000016,10.90199999999992
2026-01-23T12:00+00:00,2.5,50.07,0.1,0.1,16861594.4,47.17500000000016,10.90199999999992
2026-01-23T13:00+00:00,2.9,55.02,0.1,0.4,17816345.4,47.17500000000016,10.90199999999992
2026-01-23T14:00+00:00,2.8,60.23,0.1,0.6,18741477.0,47.17500000000016,10.90199999999992
2026-01-23T15:00+00:00,2.4,64.12,0.1,0.6,19368524.7,47.17500000000016,10.90199999999992

