time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,0.65,-0.36,0.0,46.771626,10.909513
2025-10-01T01:00+00:00,1.17,-3.5,0.0,46.771626,10.909513
2025-10-01T02:00+00:00,-0.82,-2.92,0.0,46.771626,10.909513
2025-10-01T03:00+00:00,-0.5,-2.08,0.0,46.771626,10.909513
2025-10-01T04:00+00:00,-0.84,-2.46,0.0,46.771626,10.909513
2025-10-01T05:00+00:00,-1.19,-2.08,0.0,46.771626,10.909513
2025-10-01T06:00+00:00,0.31,-2.86,107.52,46.771626,10.909513
2025-10-01T07:00+00:00,-0.25,-1.24,168.75,46.771626,10.909513
2025-10-01T08:00+00:00,0.07,-2.49,382.08,46.771626,10.909513
2025-10-01T09:00+00:00,0.49,-3.26,544.08,46.771626,10.909513
2025-10-01T10:00+00:00,0.56,-2.17,569.43,46.771626,10.909513
2025-10-01T11:00+00:00,-0.06,-1.71,517.9,46.771626,10.909513
2025-10-01T12:00+00:00,0.43,-1.0,604.98,46.771626,10.909513
2025-10-01T13:00+00:00,0.5,-2.7,560.46,46.771626,10.909513
2025-10-01T14:00+00:00,1.16,-4.01,436.1,46.771626,10.909513
2025-10-01T15:00+00:00,1.48,-4.67,268.63,46.771626,10.909513
2025-10-01T16:00+00:00,0.31,-4.23,42.72,46.771626,10.909513
2025-10-01T17:00+00:00,-0.04,-5.43,0.0,46.771626,10.909513
2025-10-01T18:00+00:00,-0.22,-5.14,0.0,46.771626,10.909513
2025-10-01T19:00+00:00,-0.96,-6.33,0.0,46.771626,10.909513
2025-10-01T20:00+00:00,-2.61,-7.33,0.0,46.771626,10.909513
2025-10-01T21:00+00:00,-2.45,-8.16,0.0,46.771626,10.909513
2025-10-01T22:00+00:00,-1.94,-8.64,0.0,46.771626,10.909513
2025-10-01T23:00+00:00,-3.25,-7.17,0.0,46.771626,10.909513
2025-10-02T00:00+00:00,-2.95,-6.18,0.0,46.771626,10.909513
2025-10-02T01:00+00:00,-2.55,-8.25,0.0,46.771626,10.909513
2025-10-02T02:00+00:00,-1.76,-7.59,0.0,46.771626,10.909513
2025-10-02T03:00+00:00,-1.24,-7.78,0.0,46.771626,10.909513
2025-10-02T04:00+00:00,-3.32,-6.39,0.0,46.771626,10.909513
2025-10-02T05:00+00:00,-2.13,-8.42,0.0,46.771626,10.909513
2025-10-02T06:00+00:00,-1.11,-7.58,99.17,46.771626,10.909513
2025-10-02T07:00+00:00,-2.29,-6.18,282.55,46.771626,10.909513
2025-10-02T08:00+00:00,-2.82,-4.79,451.34,46.771626,10.909513
2025-10-02T09:00+00:00,-1.78,-5.25,514.85,46.771626,10.909513
2025-10-02T10:00+00:00,-2.48,-4.52,678.38,46.771626,10.909513
2025-10-02T11:00+00:00,-2.04,-4.38,704.3,46.771626,10.909513
2025-10-02T12:00+00:00,-2.16,-4.28,690.55,46.771626,10.909513
2025-10-02T13:00+00:00,-1.33,-5.64,569.95,46.771626,10.909513
2025-10-02T14:00+00:00,-1.32,-6.11,461.3,46.771626,10.909513
2025-10-02T15:00+00:00,0.56,-3.93,295.17,46.771626,10.909513
2025-10-02T16:00+00:00,-2.36,-3.69,25.48,46.771626,10.909513
2025-10-02T17:00+00:00,-2.51,-6.69,0.0,46.771626,10.909513
2025-10-02T18:00+00:00,-2.22,-7.72,0.0,46.771626,10.909513
2025-10-02T19:00+00:00,-2.53,-7.27,0.0,46.771626,10.909513
2025-10-02T20:00+00:00,-2.06,-6.55,0.0,46.771626,10.909513
2025-10-02T21:00+00:00,-0.8,-7.55,0.0,46.771626,10.909513
2025-10-02T22:00+00:00,-1.36,-7.76,0.0,46.771626,10.909513
2025-10-02T23:00+00:00,-2.29,-6.86,0.0,46.771626,10.909513
2025-10-03T00:00+00:00,-1.52,-7.27,0.0,46.771626,10.909513
2025-10-03T01:00+00:00,-0.71,-8.55,0.0,46.771626,10.909513
2025-10-03T02:00+00:00,-1.64,-8.39,0.0,46.771626,10.909513
2025-10-03T03:00+00:00,-2.27,-7.61,0.0,46.771626,10.909513
2025-10-03T04:00+00:00,-1.15,-9.83,0.0,46.771626,10.909513
2025-10-03T05:00+00:00,-1.78,-8.09,0.0,46.771626,10.909513
2025-10-03T06:00+00:00,-1.28,-7.75,105.45,46.771626,10.909513
2025-10-03T07:00+00:00,-0.92,-8.35,276.58,46.771626,10.909513
2025-10-03T08:00+00:00,-0.41,-11.17,443.03,46.771626,10.909513
2025-10-03T09:00+00:00,-1.77,-6.65,523.57,46.771626,10.909513
2025-10-03T10:00+00:00,-1.74,-4.77,669.22,46.771626,10.909513
2025-10-03T11:00+00:00,-1.21,-4.74,681.49,46.771626,10.909513
2025-10-03T12:00+00:00,0.02,-4.83,646.52,46.771626,10.909513
2025-10-03T13:00+00:00,-0.98,-4.63,544.52,46.771626,10.909513
2025-10-03T14:00+00:00,-1.5,-3.81,428.46,46.771626,10.909513
2025-10-03T15:00+00:00,-0.74,-4.41,233.42,46.771626,10.909513
2025-10-03T16:00+00:00,1.71,-3.16,31.72,46.771626,10.909513
2025-10-03T17:00+00:00,-0.79,-5.12,0.0,46.771626,10.909513
2025-10-03T18:00+00:00,-0.11,-6.52,0.0,46.771626,10.909513
2025-10-03T19:00+00:00,-2.34,-7.64,0.0,46.771626,10.909513
2025-10-03T20:00+00:00,-1.49,-6.23,0.0,46.771626,10.909513
