time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,-0.06,-1.89,0.0,47.10948,11.144572
2025-10-01T01:00+00:00,-0.14,-1.96,0.0,47.10948,11.144572
2025-10-01T02:00+00:00,-0.24,-0.97,0.0,47.10948,11.144572
2025-10-01T03:00+00:00,-0.22,-1.49,0.0,47.10948,11.144572
2025-10-01T04:00+00:00,0.01,-1.97,0.0,47.10948,11.144572
2025-10-01T05:00+00:00,0.21,-1.25,0.0,47.10948,11.144572
2025-10-01T06:00+00:00,-0.31,-1.9,14.66,47.10948,11.144572
2025-10-01T07:00+00:00,0.03,-0.26,36.59,47.10948,11.144572
2025-10-01T08:00+00:00,-0.3,-0.4,57.63,47.10948,11.144572
2025-10-01T09:00+00:00,-0.07,-0.28,302.46,47.10948,11.144572
2025-10-01T10:00+00:00,0.02,0.28,359.88,47.10948,11.144572
2025-10-01T11:00+00:00,0.12,0.35,338.62,47.10948,11.144572
2025-10-01T12:00+00:00,0.09,0.24,377.09,47.10948,11.144572
2025-10-01T13:00+00:00,0.12,0.67,339.79,47.10948,11.144572
2025-10-01T14:00+00:00,0.19,0.12,369.58,47.10948,11.144572
2025-10-01T15:00+00:00,0.09,0.04,51.29,47.10948,11.144572
2025-10-01T16:00+00:00,0.19,0.45,36.37,47.10948,11.144572
2025-10-01T17:00+00:00,0.26,0.12,0.0,47.10948,11.144572
2025-10-01T18:00+00:00,0.54,0.37,0.0,47.10948,11.144572
2025-10-01T19:00+00:00,0.49,0.2,0.0,47.10948,11.144572
2025-10-01T20:00+00:00,0.63,0.52,0.0,47.10948,11.144572
2025-10-01T21:00+00:00,0.4,-0.24,0.0,47.10948,11.144572
2025-10-01T22:00+00:00,0.42,-0.44,0.0,47.10948,11.144572
2025-10-01T23:00+00:00,0.6,-0.09,0.0,47.10948,11.144572
2025-10-02T00:00+00:00,0.4,-0.59,0.0,47.10948,11.144572
2025-10-02T01:00+00:00,0.3,-1.18,0.0,47.10948,11.144572
2025-10-02T02:00+00:00,0.22,-0.86,0.0,47.10948,11.144572
2025-10-02T03:00+00:00,0.25,-1.15,0.0,47.10948,11.144572
2025-10-02T04:00+00:00,0.19,-1.06,0.0,47.10948,11.144572
2025-10-02T05:00+00:00,0.21,-0.92,0.0,47.10948,11.144572
2025-10-02T06:00+00:00,0.26,-0.84,23.76,47.10948,11.144572
2025-10-02T07:00+00:00,0.48,-0.3,61.51,47.10948,11.144572
2025-10-02T08:00+00:00,0.5,-0.44,62.03,47.10948,11.144572
2025-10-02T09:00+00:00,0.33,-0.19,500.23,47.10948,11.144572
2025-10-02T10:00+00:00,0.39,0.17,505.98,47.10948,11.144572
2025-10-02T11:00+00:00,0.04,-0.08,537.67,47.10948,11.144572
2025-10-02T12:00+00:00,0.0,0.07,479.18,47.10948,11.144572
2025-10-02T13:00+00:00,0.24,0.16,479.88,47.10948,11.144572
2025-10-02T14:00+00:00,0.19,0.6,326.49,47.10948,11.144572
2025-10-02T15:00+00:00,0.34,1.21,49.88,47.10948,11.144572
2025-10-02T16:00+00:00,0.41,0.59,31.16,47.10948,11.144572
2025-10-02T17:00+00:00,0.3,-0.38,0.0,47.10948,11.144572
2025-10-02T18:00+00:00,0.43,-1.19,0.0,47.10948,11.144572
2025-10-02T19:00+00:00,0.39,-0.7,0.0,47.10948,11.144572
2025-10-02T20:00+00:00,0.32,-1.11,0.0,47.10948,11.144572
2025-10-02T21:00+00:00,0.11,-1.6,0.0,47.10948,11.144572
2025-10-02T22:00+00:00,0.03,-1.38,0.0,47.10948,11.144572
2025-10-02T23:00+00:00,0.13,-1.22,0.0,47.10948,11.144572
2025-10-03T00:00+00:00,0.15,-1.31,0.0,47.10948,11.144572
2025-10-03T01:00+00:00,0.22,-1.07,0.0,47.10948,11.144572
2025-10-03T02:00+00:00,-0.06,-2.03,0.0,47.10948,11.144572
2025-10-03T03:00+00:00,-0.32,-2.76,0.0,47.10948,11.144572
2025-10-03T04:00+00:00,-0.52,-3.07,0.0,47.10948,11.144572
2025-10-03T05:00+00:00,-0.56,-3.97,0.0,47.10948,11.144572
2025-10-03T06:00+00:00,-0.22,-2.87,24.32,47.10948,11.144572
2025-10-03T07:00+00:00,-0.22,-2.97,42.63,47.10948,11.144572
2025-10-03T08:00+00:00,-0.19,-2.99,57.63,47.10948,11.144572
2025-10-03T09:00+00:00,-0.06,-2.19,549.28,47.10948,11.144572
2025-10-03T10:00+00:00,-0.1,-2.2,519.53,47.10948,11.144572
2025-10-03T11:00+00:00,-0.3,-2.22,551.78,47.10948,11.144572
2025-10-03T12:00+00:00,0.03,-1.23,525.38,47.10948,11.144572
2025-10-03T13:00+00:00,-0.32,-1.43,495.91,47.10948,11.144572
2025-10-03T14:00+00:00,-0.14,-1.31,396.65,47.10948,11.144572
2025-10-03T15:00+00:00,-0.34,-1.02,48.6,47.10948,11.144572
2025-10-03T16:00+00:00,0.11,-0.83,31.22,47.10948,11.144572
2025-10-03T17:00+00:00,-0.3,-0.51,0.0,47.10948,11.144572
2025-10-03T18:00+00:00,-0.14,-1.16,0.0,47.10948,11.144572
2025-10-03T19:00+00:00,-0.22,-1.01,0.0,47.10948,11.144572
2025-10-03T20:00+00:00,-0.25,-2.05,0.0,47.10948,11.144572
2025-10-03T21:00+00:00,-0.03,-1.82,0.0,47.10948,11.144572
2025-10-03T22:00+00:00,-0.29,-1.65,0.0,47.10948,11.144572
2025-10-03T23:00+00:00,-0.36,-3.2,0.0,47.10948,11.144572
2025-10-04T00:00+00:00,-0.35,-2.56,0.0,47.10948,11.144572
2025-10-04T01:00+00:00,0.1,-1.19,0.0,47.10948,11.144572
2025-10-04T02:00+00:00,0.41,0.45,0.0,47.10948,11.144572
2025-10-04T03:00+00:00,0.02,-0.48,0.0,47.10948,11.144572
2025-10-04T04:00+00:00,-0.03,-0.51,0.0,47.10948,11.144572
2025-10-04T05:00+00:00,0.29,0.05,0.0,47.10948,11.144572
2025-10-04T06:00+00:00,0.46,0.37,13.78,47.10948,11.144572
2025-10-04T07:00+00:00,0.46,-0.62,39.47,47.10948,11.144572
2025-10-04T08:00+00:00,0.47,-0.96,57.96,47.10948,11.144572
2025-10-04T09:00+00:00,0.39,-0.16,209.2,47.10948,11.144572
2025-10-04T10:00+00:00,0.24,0.81,294.89,47.10948,11.144572
2025-10-04T11:00+00:00,0.48,2.37,457.73,47.10948,11.144572
2025-10-04T12:00+00:00,0.24,2.56,280.04,47.10948,11.144572
2025-10-04T13:00+00:00,0.03,2.38,229.06,47.10948,11.144572
2025-10-04T14:00+00:00,0.15,2.81,215.9,47.10948,11.144572
2025-10-04T15:00+00:00,0.6,3.13,56.0,47.10948,11.144572
2025-10-04T16:00+00:00,0.76,3.29,22.85,47.10948,11.144572
2025-10-04T17:00+00:00,0.39,2.41,0.0,47.10948,11.144572
2025-10-04T18:00+00:00,-0.64,-2.25,0.0,47.10948,11.144572
2025-10-04T19:00+00:00,1.14,4.14,0.0,47.10948,11.144572
2025-10-04T20:00+00:00,0.61,0.91,0.0,47.10948,11.144572
2025-10-04T21:00+00:00,-0.22,-0.8,0.0,47.10948,11.144572
2025-10-04T22:00+00:00,-0.93,-2.59,0.0,47.10948,11.144572
2025-10-04T23:00+00:00,-1.03,-2.71,0.0,47.10948,11.144572
2025-10-05T00:00+00:00,-0.88,-2.55,0.0,47.10948,11.144572
2025-10-05T01:00+00:00,-0.99,-1.13,0.0,47.10948,11.144572
2025-10-05T02:00+00:00,-1.5,-2.4,0.0,47.10948,11.144572
2025-10-05T03:00+00:00,-0.33,-0.12,0.0,47.10948,11.144572
2025-10-05T04:00+00:00,-0.48,-1.03,0.0,47.10948,11.144572
2025-10-05T05:00+00:00,-0.61,-1.14,0.0,47.10948,11.144572
2025-10-05T06:00+00:00,-0.45,-0.54,26.35,47.10948,11.144572
2025-10-05T07:00+00:00,-0.51,-1.07,41.11,47.10948,11.144572
2025-10-05T08:00+00:00,-0.73,-1.72,86.28,47.10948,11.144572
2025-10-05T09:00+00:00,-0.29,-0.39,179.92,47.10948,11.144572
2025-10-05T10:00+00:00,-0.48,-0.42,236.75,47.10948,11.144572
2025-10-05T11:00+00:00,-0.44,-1.32,219.14,47.10948,11.144572
2025-10-05T12:00+00:00,-0.49,-2.59,245.0,47.10948,11.144572
2025-10-05T13:00+00:00,-0.52,-2.92,249.82,47.10948,11.144572
2025-10-05T14:00+00:00,-0.31,-1.48,193.43,47.10948,11.144572
2025-10-05T15:00+00:00,-1.11,-3.46,61.11,47.10948,11.144572
2025-10-05T16:00+00:00,-0.04,0.28,30.49,47.10948,11.144572
2025-10-05T17:00+00:00,-0.24,-0.27,0.0,47.10948,11.144572
2025-10-05T18:00+00:00,-0.41,-1.42,0.0,47.10948,11.144572
2025-10-05T19:00+00:00,-0.61,-2.11,0.0,47.10948,11.144572
2025-10-05T20:00+00:00,-0.87,-3.3,0.0,47.10948,11.144572
2025-10-05T21:00+00:00,-1.07,-4.08,0.0,47.10948,11.144572
2025-10-05T22:00+00:00,-0.49,-2.47,0.0,47.10948,11.144572
2025-10-05T23:00+00:00,-0.73,-3.12,0.0,47.10948,11.144572
2025-10-06T00:00+00:00,-0.69,-2.81,0.0,47.10948,11.144572
2025-10-06T01:00+00:00,-0.38,-2.28,0.0,47.10948,11.144572
2025-10-06T02:00+00:00,-0.56,-1.76,0.0,47.10948,11.144572
2025-10-06T03:00+00:00,-0.81,-3.03,0.0,47.10948,11.144572
2025-10-06T04:00+00:00,-0.24,-0.64,0.0,47.10948,11.144572
2025-10-06T05:00+00:00,-0.28,-3.37,0.0,47.10948,11.144572
2025-10-06T06:00+00:00,-0.58,-1.7,13.37,47.10948,11.144572
2025-10-06T07:00+00:00,-1.1,-2.26,47.47,47.10948,11.144572
2025-10-06T08:00+00:00,-0.49,-1.98,85.9,47.10948,11.144572
2025-10-06T09:00+00:00,-0.51,-1.2,205.32,47.10948,11.144572
2025-10-06T10:00+00:00,-0.88,-2.46,272.79,47.10948,11.144572
2025-10-06T11:00+00:00,-0.58,-1.58,381.91,47.10948,11.144572
2025-10-06T12:00+00:00,-0.47,-1.79,245.55,47.10948,11.144572
2025-10-06T13:00+00:00,-0.5,-2.18,237.11,47.10948,11.144572
2025-10-06T14:00+00:00,-0.59,-2.28,192.11,47.10948,11.144572
2025-10-06T15:00+00:00,-0.69,-2.39,46.45,47.10948,11.144572
2025-10-06T16:00+00:00,-0.43,-2.52,15.02,47.10948,11.144572
2025-10-06T17:00+00:00,-0.2,-2.1,0.0,47.10948,11.144572
2025-10-06T18:00+00:00,0.01,-1.49,0.0,47.10948,11.144572
2025-10-06T19:00+00:00,-0.16,-1.94,0.0,47.10948,11.144572
2025-10-06T20:00+00:00,0.11,-1.95,0.0,47.10948,11.144572
2025-10-06T21:00+00:00,-0.25,-2.16,0.0,47.10948,11.144572
2025-10-06T22:00+00:00,-0.08,-1.79,0.0,47.10948,11.144572
2025-10-06T23:00+00:00,-0.18,-2.34,0.0,47.10948,11.144572
2025-10-07T00:00+00:00,-0.37,-3.31,0.0,47.10948,11.144572
2025-10-07T01:00+00:00,-0.06,-2.13,0.0,47.10948,11.144572
2025-10-07T02:00+00:00,-0.17,-3.87,0.0,47.10948,11.144572
2025-10-07T03:00+00:00,-0.42,-3.24,0.0,47.10948,11.144572
2025-10-07T04:00+00:00,-0.47,-3.12,0.0,47.10948,11.144572
2025-10-07T05:00+00:00,-0.56,-3.44,0.0,47.10948,11.144572
2025-10-07T06:00+00:00,-0.3,-3.13,12.1,47.10948,11.144572
2025-10-07T07:00+00:00,-0.34,-2.88,39.2,47.10948,11.144572
2025-10-07T08:00+00:00,-0.66,-2.97,89.23,47.10948,11.144572
2025-10-07T09:00+00:00,-0.31,-2.01,343.74,47.10948,11.144572
