time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-21T06:00+00:00,-5.8,23.13,-0.8,0.6,,47.049000000000156,11.629999999999908
2026-01-21T07:00+00:00,-5.5,28.43,-0.8,0.3,639.0,47.049000000000156,11.629999999999908
2026-01-21T08:00+00:00,-5.4,27.26,-1.3,0.0,182409.4,47.049000000000156,11.629999999999908
2026-01-21T09:00+00:00,-5.5,28.38,-1.1,-0.4,702119.0,47.049000000000156,11.629999999999908
2026-01-21T10:00+00:00,-5.0,28.71,-1.4,-0.2,1611611.0,47.049000000000156,11.629999999999908
2026-01-21T11:00+00:00,-4.9,28.88,-0.6,-0.1,2887203.8,47.049000000000156,11.629999999999908
2026-01-21T12:00+00:00,-4.9,30.73,-1.0,-0.1,4395129.9,47.049000000000156,11.629999999999908
2026-01-21T13:00+00:00,-5.2,33.16,-0.8,0.0,5938898.1,47.049000000000156,11.629999999999908
2026-01-21T14:00+00:00,-5.7,39.03,-0.5,-0.1,7293855.4,47.049000000000156,11.629999999999908
2026-01-21T15:00+00:00,-6.1,39.52,-0.9,0.1,8198867.1,47.049000000000156,11.629999999999908
2026-01-21T16:00+00:00,-6.4,35.12,-1.0,0.3,8433120.5,47.049000000000156,11.629999999999908
2026-01-21T17:00+00:00,-6.3,29.47,-1.2,0.5,8433120.5,47.049000000000156,11.629999999999908
2026-01-21T18:00+00:00,-5.9,29.31,-1.1,0.8,8433120.5,47.049000000000156,11.629999999999908
2026-01-21T19:00+00:00,-5.8,25.63,-1.2,1.4,8433120.5,47.049000000000156,11.629999999999908
2026-01-21T20:00+00:00,-5.6,22.18,-1.3,1.8,8433120.5,47.049000000000156,11.629999999999908
2026-01-21T21:00+00:00,-5.5,20.33,-1.5,2.3,8433120.5,47.049000000000156,11.629999999999908
2026-01-21T22:00+00:00,-5.9,20.31,-2.0,3.0,8433120.5,47.049000000000156,11.629999999999908
2026-01-21T23:00+00:00,-6.3,23.47,-2.5,3.5,8433120.5,47.049000000000156,11.629999999999908
2026-01-22T00:00+00:00,-6.4,27.04,-2.5,3.8,8433120.5,47.049000000000156,11.629999999999908
2026-01-22T01:00+00:00,-6.5,29.2,-2.4,4.0,8433120.5,47.049000000000156,11.629999999999908
2026-01-22T02:00+00:00,-6.4,29.26,-2.0,3.7,8433120.5,47.049000000000156,11.629999999999908
2026-01-22T03:00+00:00,-6.4,30.06,-1.6,3.4,8433120.5,47.049000000000156,11.629999999999908
2026-01-22T04:00+00:00,-6.3,30.17,-1.0,2.6,8433120.5,47.049000000000156,11.629999999999908
2026-01-22T05:00+00:00,-6.3,30.56,-0.7,1.8,8433120.5,47.049000000000156,11.629999999999908
