time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,2.88,-2.8,0.0,46.993958,11.78075
2025-10-01T01:00+00:00,2.65,-2.76,0.0,46.993958,11.78075
2025-10-01T02:00+00:00,3.14,-2.84,0.0,46.993958,11.78075
2025-10-01T03:00+00:00,3.33,-2.51,0.0,46.993958,11.78075
2025-10-01T04:00+00:00,2.99,-5.03,0.0,46.993958,11.78075
2025-10-01T05:00+00:00,2.41,-4.78,0.0,46.993958,11.78075
2025-10-01T06:00+00:00,2.33,-5.34,72.74,46.993958,11.78075
2025-10-01T07:00+00:00,2.3,-5.44,171.08,46.993958,11.78075
2025-10-01T08:00+00:00,1.8,-4.1,250.01,46.993958,11.78075
2025-10-01T09:00+00:00,2.07,-3.74,368.32,46.993958,11.78075
2025-10-01T10:00+00:00,1.4,-2.4,481.92,46.993958,11.78075
2025-10-01T11:00+00:00,0.08,-3.94,550.23,46.993958,11.78075
2025-10-01T12:00+00:00,-0.45,-3.8,562.35,46.993958,11.78075
2025-10-01T13:00+00:00,-0.13,-2.99,477.99,46.993958,11.78075
2025-10-01T14:00+00:00,-0.73,-3.98,86.02,46.993958,11.78075
2025-10-01T15:00+00:00,-0.85,-3.34,54.01,46.993958,11.78075
2025-10-01T16:00+00:00,0.52,-3.78,26.3,46.993958,11.78075
2025-10-01T17:00+00:00,-0.8,-3.27,0.0,46.993958,11.78075
2025-10-01T18:00+00:00,-1.25,-1.9,0.0,46.993958,11.78075
2025-10-01T19:00+00:00,-0.23,-4.12,0.0,46.993958,11.78075
2025-10-01T20:00+00:00,2.07,-4.14,0.0,46.993958,11.78075
2025-10-01T21:00+00:00,1.56,-3.9,0.0,46.993958,11.78075
2025-10-01T22:00+00:00,2.43,-4.77,0.0,46.993958,11.78075
2025-10-01T23:00+00:00,0.93,-5.02,0.0,46.993958,11.78075
2025-10-02T00:00+00:00,-0.14,-7.09,0.0,46.993958,11.78075
2025-10-02T01:00+00:00,-0.87,-6.87,0.0,46.993958,11.78075
2025-10-02T02:00+00:00,-0.69,-6.79,0.0,46.993958,11.78075
2025-10-02T03:00+00:00,-0.72,-5.6,0.0,46.993958,11.78075
2025-10-02T04:00+00:00,-2.1,-5.8,0.0,46.993958,11.78075
2025-10-02T05:00+00:00,-0.22,-5.82,0.0,46.993958,11.78075
2025-10-02T06:00+00:00,-0.23,-5.69,94.63,46.993958,11.78075
2025-10-02T07:00+00:00,-1.32,-5.44,264.3,46.993958,11.78075
2025-10-02T08:00+00:00,-1.3,-5.09,427.74,46.993958,11.78075
2025-10-02T09:00+00:00,-1.83,-5.64,555.81,46.993958,11.78075
2025-10-02T10:00+00:00,-0.38,-5.18,577.39,46.993958,11.78075
2025-10-02T11:00+00:00,-1.59,-3.16,613.77,46.993958,11.78075
2025-10-02T12:00+00:00,-2.25,-3.75,631.4,46.993958,11.78075
2025-10-02T13:00+00:00,-3.38,-4.29,454.51,46.993958,11.78075
2025-10-02T14:00+00:00,-1.06,-5.0,83.6,46.993958,11.78075
2025-10-02T15:00+00:00,1.05,-3.14,50.24,46.993958,11.78075
2025-10-02T16:00+00:00,0.21,-4.83,22.98,46.993958,11.78075
2025-10-02T17:00+00:00,0.79,-5.32,0.0,46.993958,11.78075
2025-10-02T18:00+00:00,-0.15,-5.94,0.0,46.993958,11.78075
2025-10-02T19:00+00:00,-0.2,-7.78,0.0,46.993958,11.78075
2025-10-02T20:00+00:00,-1.53,-8.28,0.0,46.993958,11.78075
2025-10-02T21:00+00:00,-1.58,-8.49,0.0,46.993958,11.78075
2025-10-02T22:00+00:00,-1.32,-8.16,0.0,46.993958,11.78075
2025-10-02T23:00+00:00,-0.25,-9.52,0.0,46.993958,11.78075
2025-10-03T00:00+00:00,-0.51,-8.75,0.0,46.993958,11.78075
2025-10-03T01:00+00:00,-0.76,-8.42,0.0,46.993958,11.78075
2025-10-03T02:00+00:00,-0.71,-8.18,0.0,46.993958,11.78075
2025-10-03T03:00+00:00,-0.33,-7.42,0.0,46.993958,11.78075
2025-10-03T04:00+00:00,-1.28,-8.94,0.0,46.993958,11.78075
2025-10-03T05:00+00:00,-0.26,-10.0,0.0,46.993958,11.78075
2025-10-03T06:00+00:00,0.14,-9.3,103.51,46.993958,11.78075
2025-10-03T07:00+00:00,-0.13,-9.34,271.98,46.993958,11.78075
2025-10-03T08:00+00:00,-0.84,-9.0,437.33,46.993958,11.78075
2025-10-03T09:00+00:00,0.09,-9.23,460.59,46.993958,11.78075
2025-10-03T10:00+00:00,0.15,-9.68,522.2,46.993958,11.78075
2025-10-03T11:00+00:00,0.78,-8.68,548.58,46.993958,11.78075
2025-10-03T12:00+00:00,2.13,-7.92,539.4,46.993958,11.78075
2025-10-03T13:00+00:00,1.04,-6.1,470.31,46.993958,11.78075
2025-10-03T14:00+00:00,2.77,-5.22,81.75,46.993958,11.78075
2025-10-03T15:00+00:00,3.15,-7.48,49.78,46.993958,11.78075
2025-10-03T16:00+00:00,1.06,-5.44,23.59,46.993958,11.78075
2025-10-03T17:00+00:00,2.88,-6.05,0.0,46.993958,11.78075
2025-10-03T18:00+00:00,2.18,-6.54,0.0,46.993958,11.78075
2025-10-03T19:00+00:00,3.93,-6.07,0.0,46.993958,11.78075
2025-10-03T20:00+00:00,4.34,-7.68,0.0,46.993958,11.78075
2025-10-03T21:00+00:00,4.32,-7.44,0.0,46.993958,11.78075
2025-10-03T22:00+00:00,3.57,-4.52,0.0,46.993958,11.78075
2025-10-03T23:00+00:00,3.91,-6.38,0.0,46.993958,11.78075
2025-10-04T00:00+00:00,4.68,-6.94,0.0,46.993958,11.78075
2025-10-04T01:00+00:00,4.24,-6.15,0.0,46.993958,11.78075
2025-10-04T02:00+00:00,6.86,-7.02,0.0,46.993958,11.78075
2025-10-04T03:00+00:00,3.75,-5.81,0.0,46.993958,11.78075
2025-10-04T04:00+00:00,5.63,-7.32,0.0,46.993958,11.78075
2025-10-04T05:00+00:00,5.73,-6.7,0.0,46.993958,11.78075
2025-10-04T06:00+00:00,6.11,-6.68,73.82,46.993958,11.78075
2025-10-04T07:00+00:00,3.66,-8.92,148.79,46.993958,11.78075
2025-10-04T08:00+00:00,2.57,-9.75,183.47,46.993958,11.78075
2025-10-04T09:00+00:00,5.71,-9.98,233.33,46.993958,11.78075
2025-10-04T10:00+00:00,5.71,-8.66,330.69,46.993958,11.78075
2025-10-04T11:00+00:00,7.86,-6.51,548.81,46.993958,11.78075
2025-10-04T12:00+00:00,9.99,-5.13,540.34,46.993958,11.78075
2025-10-04T13:00+00:00,9.18,-3.43,363.12,46.993958,11.78075
2025-10-04T14:00+00:00,10.16,-4.51,78.67,46.993958,11.78075
2025-10-04T15:00+00:00,11.97,-1.83,47.78,46.993958,11.78075
2025-10-04T16:00+00:00,10.64,-3.04,19.31,46.993958,11.78075
2025-10-04T17:00+00:00,9.25,-3.3,0.0,46.993958,11.78075
2025-10-04T18:00+00:00,4.86,0.25,0.0,46.993958,11.78075
2025-10-04T19:00+00:00,5.47,-1.61,0.0,46.993958,11.78075
2025-10-04T20:00+00:00,-1.2,1.0,0.0,46.993958,11.78075
2025-10-04T21:00+00:00,1.02,2.86,0.0,46.993958,11.78075
2025-10-04T22:00+00:00,-0.25,0.55,0.0,46.993958,11.78075
2025-10-04T23:00+00:00,3.57,-2.21,0.0,46.993958,11.78075
2025-10-05T00:00+00:00,5.52,-5.01,0.0,46.993958,11.78075
2025-10-05T01:00+00:00,4.25,-6.02,0.0,46.993958,11.78075
2025-10-05T02:00+00:00,4.43,-6.98,0.0,46.993958,11.78075
2025-10-05T03:00+00:00,2.54,-5.6,0.0,46.993958,11.78075
2025-10-05T04:00+00:00,4.59,-7.27,0.0,46.993958,11.78075
2025-10-05T05:00+00:00,2.0,-6.14,0.0,46.993958,11.78075
2025-10-05T06:00+00:00,1.03,-5.14,31.92,46.993958,11.78075
2025-10-05T07:00+00:00,1.94,-3.74,99.51,46.993958,11.78075
2025-10-05T08:00+00:00,1.72,-4.58,150.74,46.993958,11.78075
2025-10-05T09:00+00:00,2.64,-5.12,214.96,46.993958,11.78075
2025-10-05T10:00+00:00,1.99,-3.26,271.05,46.993958,11.78075
2025-10-05T11:00+00:00,2.68,-3.74,383.06,46.993958,11.78075
2025-10-05T12:00+00:00,1.39,-1.65,366.13,46.993958,11.78075
2025-10-05T13:00+00:00,2.82,-2.95,313.91,46.993958,11.78075
2025-10-05T14:00+00:00,4.08,-3.69,77.3,46.993958,11.78075
2025-10-05T15:00+00:00,2.65,-4.3,47.53,46.993958,11.78075
2025-10-05T16:00+00:00,3.52,-4.64,23.83,46.993958,11.78075
2025-10-05T17:00+00:00,2.91,-5.86,0.0,46.993958,11.78075
2025-10-05T18:00+00:00,2.35,-5.55,0.0,46.993958,11.78075
2025-10-05T19:00+00:00,2.99,-6.2,0.0,46.993958,11.78075
2025-10-05T20:00+00:00,3.34,-6.52,0.0,46.993958,11.78075
2025-10-05T21:00+00:00,-0.13,-3.91,0.0,46.993958,11.78075
2025-10-05T22:00+00:00,2.65,-6.94,0.0,46.993958,11.78075
2025-10-05T23:00+00:00,0.49,-6.55,0.0,46.993958,11.78075
2025-10-06T00:00+00:00,1.8,-6.35,0.0,46.993958,11.78075
2025-10-06T01:00+00:00,2.82,-6.92,0.0,46.993958,11.78075
2025-10-06T02:00+00:00,3.09,-6.7,0.0,46.993958,11.78075
2025-10-06T03:00+00:00,2.79,-6.84,0.0,46.993958,11.78075
2025-10-06T04:00+00:00,4.19,-6.61,0.0,46.993958,11.78075
2025-10-06T05:00+00:00,4.72,-6.23,0.0,46.993958,11.78075
2025-10-06T06:00+00:00,3.76,-6.06,45.78,46.993958,11.78075
2025-10-06T07:00+00:00,2.63,-4.14,131.61,46.993958,11.78075
2025-10-06T08:00+00:00,1.55,-4.87,189.11,46.993958,11.78075
2025-10-06T09:00+00:00,3.04,-4.89,258.6,46.993958,11.78075
2025-10-06T10:00+00:00,2.22,-4.91,348.61,46.993958,11.78075
2025-10-06T11:00+00:00,3.41,-5.89,367.83,46.993958,11.78075
2025-10-06T12:00+00:00,1.99,-4.98,337.52,46.993958,11.78075
2025-10-06T13:00+00:00,2.16,-5.86,309.06,46.993958,11.78075
2025-10-06T14:00+00:00,0.61,-6.47,76.2,46.993958,11.78075
2025-10-06T15:00+00:00,2.55,-6.8,45.32,46.993958,11.78075
2025-10-06T16:00+00:00,3.9,-7.7,12.65,46.993958,11.78075
2025-10-06T17:00+00:00,0.8,-7.65,0.0,46.993958,11.78075
2025-10-06T18:00+00:00,0.26,-5.14,0.0,46.993958,11.78075
2025-10-06T19:00+00:00,2.52,-7.69,0.0,46.993958,11.78075
2025-10-06T20:00+00:00,1.96,-7.1,0.0,46.993958,11.78075
2025-10-06T21:00+00:00,2.05,-5.67,0.0,46.993958,11.78075
2025-10-06T22:00+00:00,2.04,-6.4,0.0,46.993958,11.78075
2025-10-06T23:00+00:00,2.31,-6.16,0.0,46.993958,11.78075
2025-10-07T00:00+00:00,2.12,-6.77,0.0,46.993958,11.78075
2025-10-07T01:00+00:00,2.5,-7.36,0.0,46.993958,11.78075
2025-10-07T02:00+00:00,3.07,-7.25,0.0,46.993958,11.78075
2025-10-07T03:00+00:00,2.71,-7.66,0.0,46.993958,11.78075
2025-10-07T04:00+00:00,2.88,-7.83,0.0,46.993958,11.78075
2025-10-07T05:00+00:00,2.16,-10.11,0.0,46.993958,11.78075
2025-10-07T06:00+00:00,3.21,-6.27,54.59,46.993958,11.78075
2025-10-07T07:00+00:00,1.02,-8.92,134.28,46.993958,11.78075
2025-10-07T08:00+00:00,1.53,-8.34,223.16,46.993958,11.78075
2025-10-07T09:00+00:00,-0.21,-7.04,337.09,46.993958,11.78075
2025-10-07T10:00+00:00,-1.21,-7.18,398.8,46.993958,11.78075
2025-10-07T11:00+00:00,-0.76,-8.47,414.01,46.993958,11.78075
