uid,name,date,sunrise_topo,sunset_topo,sun_hours_topo
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-01,2025-11-01T12:33:26Z,2025-11-01T15:52:26Z,3.3333333333333335
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-02,2025-11-02T12:33:54Z,2025-11-02T15:50:54Z,3.3
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-03,2025-11-03T12:34:23Z,2025-11-03T15:49:23Z,3.2666666666666666
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-04,2025-11-04T12:34:52Z,2025-11-04T15:47:52Z,3.2333333333333334
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-05,2025-11-05T12:35:20Z,2025-11-05T15:47:20Z,3.216666666666667
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-06,2025-11-06T12:35:49Z,2025-11-06T15:46:49Z,3.2
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-07,2025-11-07T12:36:18Z,2025-11-07T15:46:18Z,3.183333333333333
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-08,2025-11-08T12:36:46Z,2025-11-08T15:45:46Z,3.1666666666666665
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-09,2025-11-09T12:37:15Z,2025-11-09T15:45:15Z,3.15
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-10,2025-11-10T12:37:43Z,2025-11-10T15:43:43Z,3.1166666666666667
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-11,2025-11-11T12:38:11Z,2025-11-11T15:44:11Z,3.1166666666666667
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-12,2025-11-12T12:38:39Z,2025-11-12T15:43:39Z,3.1
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-13,2025-11-13T12:39:07Z,2025-11-13T15:43:07Z,3.0833333333333335
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-14,2025-11-14T12:39:34Z,2025-11-14T15:42:34Z,3.05
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-15,2025-11-15T12:40:01Z,2025-11-15T15:42:01Z,3
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-16,2025-11-16T12:40:28Z,2025-11-16T15:41:28Z,2.933333333333333
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-17,2025-11-17T12:40:54Z,2025-11-17T15:40:54Z,2.8833333333333333
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-18,2025-11-18T12:41:19Z,2025-11-18T15:40:19Z,2.8166666666666664
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-19,2025-11-19T12:42:44Z,2025-11-19T15:27:44Z,2.7666666666666666
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-20,2025-11-20T12:43:08Z,2025-11-20T15:27:08Z,2.75
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-21,2025-11-21T12:43:32Z,2025-11-21T15:25:32Z,2.716666666666667
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-22,2025-11-22T12:43:55Z,2025-11-22T15:24:55Z,2.7
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-23,2025-11-23T12:44:16Z,2025-11-23T15:24:16Z,2.683333333333333
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-24,2025-11-24T12:45:37Z,2025-11-24T15:23:37Z,2.5
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-25,2025-11-25T12:45:57Z,2025-11-25T15:22:57Z,2.3666666666666667
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-26,2025-11-26T12:46:16Z,2025-11-26T15:22:16Z,2.283333333333333
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-27,2025-11-27T12:46:34Z,2025-11-27T15:21:34Z,2.183333333333333
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-28,2025-11-28T12:47:50Z,2025-11-28T15:20:50Z,2.1
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-29,2025-11-29T12:48:06Z,2025-11-29T15:20:06Z,2.033333333333333
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-11-30,2025-11-30T12:48:20Z,2025-11-30T15:19:20Z,2.0166666666666666
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-12-01,2025-12-01T12:49:32Z,2025-12-01T15:18:32Z,1.9166666666666667
828,Zsigmondycouloir - Zsigmondykopf am Elfer,2025-12-02,2025-12-02T12:49:43Z,2025-12-02T15:18:43Z,1.9
