time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-22T00:00+00:00,-5.8,54.0,0.7,0.0,7346224.7,47.15700000000016,10.90199999999992
2026-01-22T01:00+00:00,-5.7,51.96,0.5,0.0,7346224.7,47.15700000000016,10.90199999999992
2026-01-22T02:00+00:00,-5.6,49.54,0.5,-0.1,7346224.7,47.15700000000016,10.90199999999992
2026-01-22T03:00+00:00,-5.7,48.64,0.5,-0.1,7346224.7,47.15700000000016,10.90199999999992
2026-01-22T04:00+00:00,-5.6,48.6,0.5,-0.3,7346224.7,47.15700000000016,10.90199999999992
2026-01-22T05:00+00:00,-5.8,50.27,0.4,-0.3,7346224.7,47.15700000000016,10.90199999999992
2026-01-22T06:00+00:00,-6.0,51.61,0.3,-0.3,7346224.7,47.15700000000016,10.90199999999992
2026-01-22T07:00+00:00,-6.2,53.53,0.3,-0.4,7346224.7,47.15700000000016,10.90199999999992
2026-01-22T08:00+00:00,-4.4,48.05,0.1,-0.4,7672667.6,47.15700000000016,10.90199999999992
2026-01-22T09:00+00:00,-0.8,39.25,-0.5,0.1,8535409.6,47.15700000000016,10.90199999999992
2026-01-22T10:00+00:00,1.5,37.6,-0.9,0.1,9757995.0,47.15700000000016,10.90199999999992
2026-01-22T11:00+00:00,2.7,40.7,-0.8,0.1,11146322.7,47.15700000000016,10.90199999999992
2026-01-22T12:00+00:00,3.1,41.51,-0.3,-0.3,12453354.7,47.15700000000016,10.90199999999992
2026-01-22T13:00+00:00,2.9,45.4,0.3,-1.0,13547379.6,47.15700000000016,10.90199999999992
2026-01-22T14:00+00:00,2.8,36.85,0.7,-0.9,14339539.3,47.15700000000016,10.90199999999992
2026-01-22T15:00+00:00,2.0,32.07,0.9,-0.6,14788240.8,47.15700000000016,10.90199999999992
2026-01-22T16:00+00:00,-0.8,42.44,0.9,-0.1,14883400.8,47.15700000000016,10.90199999999992
2026-01-22T17:00+00:00,-3.9,59.43,1.1,-0.1,14883400.8,47.15700000000016,10.90199999999992
2026-01-22T18:00+00:00,-4.4,58.55,0.7,-0.2,14883400.8,47.15700000000016,10.90199999999992
2026-01-22T19:00+00:00,-4.5,55.64,0.5,-0.3,14883400.8,47.15700000000016,10.90199999999992
2026-01-22T20:00+00:00,-4.6,52.51,0.6,-0.2,14883400.8,47.15700000000016,10.90199999999992
2026-01-22T21:00+00:00,-5.3,54.51,0.5,-0.2,14883400.8,47.15700000000016,10.90199999999992
2026-01-22T22:00+00:00,-6.0,57.07,0.5,-0.2,14883400.8,47.15700000000016,10.90199999999992
2026-01-22T23:00+00:00,-6.2,58.25,0.6,-0.2,14883400.8,47.15700000000016,10.90199999999992
2026-01-23T00:00+00:00,-5.6,55.39,0.6,-0.2,14883400.8,47.15700000000016,10.90199999999992
2026-01-23T01:00+00:00,-4.9,50.48,0.5,-0.3,14883400.8,47.15700000000016,10.90199999999992
2026-01-23T02:00+00:00,-5.5,52.1,0.5,-0.3,14883400.8,47.15700000000016,10.90199999999992
2026-01-23T03:00+00:00,-5.7,53.35,0.6,-0.3,14883400.8,47.15700000000016,10.90199999999992
2026-01-23T04:00+00:00,-5.1,50.85,0.6,-0.3,14883400.8,47.15700000000016,10.90199999999992
2026-01-23T05:00+00:00,-4.1,51.61,0.6,-0.3,14883400.8,47.15700000000016,10.90199999999992
2026-01-23T06:00+00:00,-3.5,51.84,0.5,-0.4,14883400.8,47.15700000000016,10.90199999999992
2026-01-23T07:00+00:00,-3.5,52.94,0.6,-0.3,14884031.0,47.15700000000016,10.90199999999992
2026-01-23T08:00+00:00,-2.1,51.39,0.6,-0.3,15083173.7,47.15700000000016,10.90199999999992
2026-01-23T09:00+00:00,0.2,47.75,0.1,-0.5,15636488.2,47.15700000000016,10.90199999999992
2026-01-23T10:00+00:00,2.0,49.11,-0.4,-0.7,16557208.4,47.15700000000016,10.90199999999992
2026-01-23T11:00+00:00,3.2,49.29,-0.9,0.7,17499985.6,47.15700000000016,10.90199999999992
2026-01-23T12:00+00:00,3.6,48.06,-1.1,0.9,18478054.0,47.15700000000016,10.90199999999992
2026-01-23T13:00+00:00,3.6,48.67,-1.2,1.3,19502126.8,47.15700000000016,10.90199999999992
2026-01-23T14:00+00:00,3.3,49.35,-1.2,1.2,20425367.8,47.15700000000016,10.90199999999992
2026-01-23T15:00+00:00,2.7,50.96,-0.9,1.1,21015233.8,47.15700000000016,10.90199999999992

