time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,-0.16,-0.24,0.0,46.86796,10.786989
2025-10-01T01:00+00:00,0.81,-0.45,0.0,46.86796,10.786989
2025-10-01T02:00+00:00,2.08,-0.64,0.0,46.86796,10.786989
2025-10-01T03:00+00:00,2.37,-0.37,0.0,46.86796,10.786989
2025-10-01T04:00+00:00,1.41,-0.61,0.0,46.86796,10.786989
2025-10-01T05:00+00:00,0.2,-0.14,0.0,46.86796,10.786989
2025-10-01T06:00+00:00,0.74,-0.32,63.01,46.86796,10.786989
2025-10-01T07:00+00:00,0.81,0.03,125.85,46.86796,10.786989
2025-10-01T08:00+00:00,1.58,-0.13,248.58,46.86796,10.786989
2025-10-01T09:00+00:00,0.86,-0.18,396.82,46.86796,10.786989
2025-10-01T10:00+00:00,0.82,-0.05,435.63,46.86796,10.786989
2025-10-01T11:00+00:00,0.59,0.1,344.06,46.86796,10.786989
2025-10-01T12:00+00:00,0.35,0.19,413.76,46.86796,10.786989
2025-10-01T13:00+00:00,0.97,0.03,359.51,46.86796,10.786989
2025-10-01T14:00+00:00,0.8,-0.04,295.25,46.86796,10.786989
2025-10-01T15:00+00:00,0.91,0.02,146.42,46.86796,10.786989
2025-10-01T16:00+00:00,1.08,0.07,90.34,46.86796,10.786989
2025-10-01T17:00+00:00,-1.26,0.0,0.0,46.86796,10.786989
2025-10-01T18:00+00:00,-0.69,-0.05,0.0,46.86796,10.786989
2025-10-01T19:00+00:00,-0.64,-0.28,0.0,46.86796,10.786989
2025-10-01T20:00+00:00,-0.92,-0.77,0.0,46.86796,10.786989
2025-10-01T21:00+00:00,-1.27,-0.83,0.0,46.86796,10.786989
2025-10-01T22:00+00:00,-1.11,-0.86,0.0,46.86796,10.786989
2025-10-01T23:00+00:00,-2.06,-0.77,0.0,46.86796,10.786989
2025-10-02T00:00+00:00,-2.13,-0.6,0.0,46.86796,10.786989
2025-10-02T01:00+00:00,-1.2,-0.9,0.0,46.86796,10.786989
2025-10-02T02:00+00:00,-1.1,-0.77,0.0,46.86796,10.786989
2025-10-02T03:00+00:00,-0.48,-0.85,0.0,46.86796,10.786989
2025-10-02T04:00+00:00,-1.63,-0.75,0.0,46.86796,10.786989
2025-10-02T05:00+00:00,-1.93,-0.8,0.0,46.86796,10.786989
2025-10-02T06:00+00:00,-1.73,-0.71,97.32,46.86796,10.786989
2025-10-02T07:00+00:00,-2.62,-0.41,288.03,46.86796,10.786989
2025-10-02T08:00+00:00,-3.43,-0.2,456.6,46.86796,10.786989
2025-10-02T09:00+00:00,-2.69,-0.22,575.4,46.86796,10.786989
2025-10-02T10:00+00:00,-2.71,-0.2,692.47,46.86796,10.786989
2025-10-02T11:00+00:00,-1.58,-0.24,724.53,46.86796,10.786989
2025-10-02T12:00+00:00,0.02,-0.15,611.28,46.86796,10.786989
2025-10-02T13:00+00:00,0.24,-0.23,616.0,46.86796,10.786989
2025-10-02T14:00+00:00,1.01,-0.23,479.29,46.86796,10.786989
2025-10-02T15:00+00:00,0.93,0.0,280.01,46.86796,10.786989
2025-10-02T16:00+00:00,0.59,-0.06,164.38,46.86796,10.786989
2025-10-02T17:00+00:00,1.14,-0.7,0.0,46.86796,10.786989
2025-10-02T18:00+00:00,-0.18,-0.89,0.0,46.86796,10.786989
2025-10-02T19:00+00:00,-0.32,-0.89,0.0,46.86796,10.786989
2025-10-02T20:00+00:00,-0.18,-0.8,0.0,46.86796,10.786989
2025-10-02T21:00+00:00,-0.65,-0.93,0.0,46.86796,10.786989
2025-10-02T22:00+00:00,-0.31,-0.9,0.0,46.86796,10.786989
2025-10-02T23:00+00:00,-0.78,-0.93,0.0,46.86796,10.786989
