time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,-0.57,-5.19,0.0,47.06791,11.330721
2025-10-01T01:00+00:00,-0.4,-5.71,0.0,47.06791,11.330721
2025-10-01T02:00+00:00,-0.39,-5.24,0.0,47.06791,11.330721
2025-10-01T03:00+00:00,-0.25,-5.78,0.0,47.06791,11.330721
2025-10-01T04:00+00:00,0.11,-4.64,0.0,47.06791,11.330721
2025-10-01T05:00+00:00,-0.23,-3.33,0.0,47.06791,11.330721
2025-10-01T06:00+00:00,-0.86,-3.42,15.34,47.06791,11.330721
2025-10-01T07:00+00:00,-1.02,-2.49,38.4,47.06791,11.330721
2025-10-01T08:00+00:00,-1.56,-3.2,42.65,47.06791,11.330721
2025-10-01T09:00+00:00,-0.95,-2.57,20.47,47.06791,11.330721
2025-10-01T10:00+00:00,-0.61,-2.0,216.93,47.06791,11.330721
2025-10-01T11:00+00:00,-0.33,-2.62,264.64,47.06791,11.330721
2025-10-01T12:00+00:00,-0.26,-3.6,314.23,47.06791,11.330721
2025-10-01T13:00+00:00,-0.11,-3.3,330.89,47.06791,11.330721
2025-10-01T14:00+00:00,-0.41,-4.49,406.58,47.06791,11.330721
2025-10-01T15:00+00:00,-0.67,-3.68,127.73,47.06791,11.330721
2025-10-01T16:00+00:00,-0.46,-3.67,34.77,47.06791,11.330721
2025-10-01T17:00+00:00,-0.4,-3.89,0.0,47.06791,11.330721
2025-10-01T18:00+00:00,-0.4,-3.89,0.0,47.06791,11.330721
2025-10-01T19:00+00:00,0.0,-5.08,0.0,47.06791,11.330721
2025-10-01T20:00+00:00,0.26,-3.29,0.0,47.06791,11.330721
2025-10-01T21:00+00:00,0.28,-4.34,0.0,47.06791,11.330721
2025-10-01T22:00+00:00,0.43,-4.41,0.0,47.06791,11.330721
2025-10-01T23:00+00:00,0.5,-3.96,0.0,47.06791,11.330721
2025-10-02T00:00+00:00,0.32,-4.88,0.0,47.06791,11.330721
2025-10-02T01:00+00:00,0.23,-5.46,0.0,47.06791,11.330721
2025-10-02T02:00+00:00,-0.03,-5.44,0.0,47.06791,11.330721
2025-10-02T03:00+00:00,0.04,-5.55,0.0,47.06791,11.330721
2025-10-02T04:00+00:00,0.06,-4.98,0.0,47.06791,11.330721
2025-10-02T05:00+00:00,0.14,-4.66,0.0,47.06791,11.330721
2025-10-02T06:00+00:00,-0.06,-4.69,20.46,47.06791,11.330721
2025-10-02T07:00+00:00,0.0,-4.01,66.2,47.06791,11.330721
2025-10-02T08:00+00:00,0.12,-3.63,66.81,47.06791,11.330721
2025-10-02T09:00+00:00,-0.01,-4.46,110.19,47.06791,11.330721
2025-10-02T10:00+00:00,-0.03,-4.51,690.21,47.06791,11.330721
2025-10-02T11:00+00:00,-0.47,-4.01,658.42,47.06791,11.330721
2025-10-02T12:00+00:00,-0.72,-4.15,658.14,47.06791,11.330721
2025-10-02T13:00+00:00,-0.59,-4.29,458.3,47.06791,11.330721
2025-10-02T14:00+00:00,-0.71,-5.11,353.63,47.06791,11.330721
2025-10-02T15:00+00:00,-0.45,-2.44,184.35,47.06791,11.330721
2025-10-02T16:00+00:00,-0.22,-3.71,37.32,47.06791,11.330721
2025-10-02T17:00+00:00,-0.5,-5.1,0.0,47.06791,11.330721
2025-10-02T18:00+00:00,-0.49,-5.4,0.0,47.06791,11.330721
2025-10-02T19:00+00:00,-0.11,-5.44,0.0,47.06791,11.330721
2025-10-02T20:00+00:00,0.17,-5.85,0.0,47.06791,11.330721
2025-10-02T21:00+00:00,-0.04,-5.69,0.0,47.06791,11.330721
2025-10-02T22:00+00:00,-0.25,-5.12,0.0,47.06791,11.330721
2025-10-02T23:00+00:00,-0.23,-5.44,0.0,47.06791,11.330721
2025-10-03T00:00+00:00,-0.04,-4.82,0.0,47.06791,11.330721
2025-10-03T01:00+00:00,0.12,-4.19,0.0,47.06791,11.330721
2025-10-03T02:00+00:00,-0.13,-5.33,0.0,47.06791,11.330721
2025-10-03T03:00+00:00,-0.22,-6.33,0.0,47.06791,11.330721
2025-10-03T04:00+00:00,-0.36,-7.45,0.0,47.06791,11.330721
2025-10-03T05:00+00:00,-0.46,-8.27,0.0,47.06791,11.330721
2025-10-03T06:00+00:00,-0.44,-6.1,20.49,47.06791,11.330721
2025-10-03T07:00+00:00,-0.46,-6.28,36.97,47.06791,11.330721
2025-10-03T08:00+00:00,-0.6,-6.23,54.98,47.06791,11.330721
2025-10-03T09:00+00:00,-0.29,-6.0,111.75,47.06791,11.330721
2025-10-03T10:00+00:00,-0.44,-5.74,637.72,47.06791,11.330721
2025-10-03T11:00+00:00,-0.54,-5.72,658.82,47.06791,11.330721
2025-10-03T12:00+00:00,0.04,-4.05,634.44,47.06791,11.330721
2025-10-03T13:00+00:00,-0.29,-4.44,549.04,47.06791,11.330721
2025-10-03T14:00+00:00,-0.04,-4.0,423.92,47.06791,11.330721
2025-10-03T15:00+00:00,-0.37,-4.91,243.96,47.06791,11.330721
2025-10-03T16:00+00:00,-0.47,-3.8,23.38,47.06791,11.330721
2025-10-03T17:00+00:00,-0.59,-2.44,0.0,47.06791,11.330721
2025-10-03T18:00+00:00,-0.83,-4.67,0.0,47.06791,11.330721
2025-10-03T19:00+00:00,-0.94,-5.22,0.0,47.06791,11.330721
2025-10-03T20:00+00:00,-0.94,-5.59,0.0,47.06791,11.330721
2025-10-03T21:00+00:00,-1.09,-4.64,0.0,47.06791,11.330721
2025-10-03T22:00+00:00,-1.13,-4.7,0.0,47.06791,11.330721
2025-10-03T23:00+00:00,-1.04,-6.08,0.0,47.06791,11.330721
2025-10-04T00:00+00:00,-1.06,-5.93,0.0,47.06791,11.330721
2025-10-04T01:00+00:00,-0.45,-4.63,0.0,47.06791,11.330721
2025-10-04T02:00+00:00,-0.18,-2.5,0.0,47.06791,11.330721
2025-10-04T03:00+00:00,-0.71,-3.95,0.0,47.06791,11.330721
2025-10-04T04:00+00:00,-0.49,-4.2,0.0,47.06791,11.330721
2025-10-04T05:00+00:00,-0.25,-1.88,0.0,47.06791,11.330721
2025-10-04T06:00+00:00,-0.23,-1.56,14.27,47.06791,11.330721
2025-10-04T07:00+00:00,0.5,-2.35,47.74,47.06791,11.330721
2025-10-04T08:00+00:00,1.01,-3.49,57.23,47.06791,11.330721
2025-10-04T09:00+00:00,0.79,-2.88,31.12,47.06791,11.330721
2025-10-04T10:00+00:00,0.17,-2.03,298.68,47.06791,11.330721
2025-10-04T11:00+00:00,0.62,0.51,628.47,47.06791,11.330721
2025-10-04T12:00+00:00,0.95,1.51,491.81,47.06791,11.330721
2025-10-04T13:00+00:00,1.13,1.14,346.81,47.06791,11.330721
2025-10-04T14:00+00:00,1.72,1.94,185.9,47.06791,11.330721
2025-10-04T15:00+00:00,2.21,6.36,114.24,47.06791,11.330721
2025-10-04T16:00+00:00,2.99,7.09,22.43,47.06791,11.330721
2025-10-04T17:00+00:00,1.01,2.87,0.0,47.06791,11.330721
2025-10-04T18:00+00:00,0.49,-0.63,0.0,47.06791,11.330721
2025-10-04T19:00+00:00,-0.42,3.24,0.0,47.06791,11.330721
2025-10-04T20:00+00:00,-0.86,0.74,0.0,47.06791,11.330721
2025-10-04T21:00+00:00,-1.03,-3.28,0.0,47.06791,11.330721
2025-10-04T22:00+00:00,-2.27,-5.32,0.0,47.06791,11.330721
2025-10-04T23:00+00:00,-2.19,-6.09,0.0,47.06791,11.330721
2025-10-05T00:00+00:00,-1.75,-8.46,0.0,47.06791,11.330721
2025-10-05T01:00+00:00,-2.24,-7.12,0.0,47.06791,11.330721
2025-10-05T02:00+00:00,-2.97,-9.55,0.0,47.06791,11.330721
2025-10-05T03:00+00:00,-1.82,-5.72,0.0,47.06791,11.330721
2025-10-05T04:00+00:00,-1.44,-6.39,0.0,47.06791,11.330721
2025-10-05T05:00+00:00,-1.88,-7.27,0.0,47.06791,11.330721
2025-10-05T06:00+00:00,-1.17,-7.3,35.07,47.06791,11.330721
2025-10-05T07:00+00:00,-1.57,-7.53,32.79,47.06791,11.330721
2025-10-05T08:00+00:00,-1.54,-8.14,87.35,47.06791,11.330721
2025-10-05T09:00+00:00,-1.2,-5.26,66.19,47.06791,11.330721
2025-10-05T10:00+00:00,-1.21,-5.54,164.05,47.06791,11.330721
2025-10-05T11:00+00:00,-1.38,-6.06,235.27,47.06791,11.330721
2025-10-05T12:00+00:00,-1.19,-6.46,215.19,47.06791,11.330721
2025-10-05T13:00+00:00,-1.09,-6.12,207.93,47.06791,11.330721
2025-10-05T14:00+00:00,-1.09,-5.15,183.32,47.06791,11.330721
2025-10-05T15:00+00:00,-1.86,-6.52,110.13,47.06791,11.330721
2025-10-05T16:00+00:00,-1.12,-4.52,26.2,47.06791,11.330721
2025-10-05T17:00+00:00,-1.14,-5.7,0.0,47.06791,11.330721
2025-10-05T18:00+00:00,-1.31,-5.65,0.0,47.06791,11.330721
2025-10-05T19:00+00:00,-1.23,-7.34,0.0,47.06791,11.330721
2025-10-05T20:00+00:00,-1.19,-8.07,0.0,47.06791,11.330721
2025-10-05T21:00+00:00,-1.6,-10.19,0.0,47.06791,11.330721
2025-10-05T22:00+00:00,-1.16,-9.43,0.0,47.06791,11.330721
2025-10-05T23:00+00:00,-1.28,-9.79,0.0,47.06791,11.330721
2025-10-06T00:00+00:00,-1.38,-9.45,0.0,47.06791,11.330721
2025-10-06T01:00+00:00,-1.59,-7.65,0.0,47.06791,11.330721
2025-10-06T02:00+00:00,-1.12,-8.11,0.0,47.06791,11.330721
2025-10-06T03:00+00:00,-1.51,-10.15,0.0,47.06791,11.330721
2025-10-06T04:00+00:00,-1.02,-7.33,0.0,47.06791,11.330721
2025-10-06T05:00+00:00,-1.6,-8.86,0.0,47.06791,11.330721
2025-10-06T06:00+00:00,-1.72,-9.06,10.21,47.06791,11.330721
2025-10-06T07:00+00:00,-2.22,-9.8,51.22,47.06791,11.330721
2025-10-06T08:00+00:00,-1.22,-7.91,90.14,47.06791,11.330721
2025-10-06T09:00+00:00,-1.25,-7.27,92.41,47.06791,11.330721
2025-10-06T10:00+00:00,-1.61,-8.84,368.89,47.06791,11.330721
2025-10-06T11:00+00:00,-1.08,-6.82,382.85,47.06791,11.330721
2025-10-06T12:00+00:00,-1.01,-6.48,287.6,47.06791,11.330721
2025-10-06T13:00+00:00,-1.27,-6.94,239.51,47.06791,11.330721
2025-10-06T14:00+00:00,-1.17,-6.99,163.15,47.06791,11.330721
2025-10-06T15:00+00:00,-0.89,-7.19,121.94,47.06791,11.330721
2025-10-06T16:00+00:00,-0.88,-8.15,15.83,47.06791,11.330721
2025-10-06T17:00+00:00,-0.57,-6.96,0.0,47.06791,11.330721
2025-10-06T18:00+00:00,-0.33,-5.49,0.0,47.06791,11.330721
2025-10-06T19:00+00:00,-0.47,-6.96,0.0,47.06791,11.330721
2025-10-06T20:00+00:00,-0.06,-6.52,0.0,47.06791,11.330721
2025-10-06T21:00+00:00,-0.39,-7.43,0.0,47.06791,11.330721
2025-10-06T22:00+00:00,-0.16,-6.57,0.0,47.06791,11.330721
2025-10-06T23:00+00:00,-0.16,-7.16,0.0,47.06791,11.330721
2025-10-07T00:00+00:00,-0.28,-7.72,0.0,47.06791,11.330721
2025-10-07T01:00+00:00,0.01,-6.54,0.0,47.06791,11.330721
2025-10-07T02:00+00:00,-0.16,-8.27,0.0,47.06791,11.330721
2025-10-07T03:00+00:00,-0.63,-7.98,0.0,47.06791,11.330721
2025-10-07T04:00+00:00,-0.51,-8.55,0.0,47.06791,11.330721
2025-10-07T05:00+00:00,-0.43,-9.91,0.0,47.06791,11.330721
2025-10-07T06:00+00:00,-0.37,-7.32,10.02,47.06791,11.330721
2025-10-07T07:00+00:00,-0.55,-9.51,35.02,47.06791,11.330721
2025-10-07T08:00+00:00,-0.4,-9.01,98.23,47.06791,11.330721
2025-10-07T09:00+00:00,-0.28,-6.41,100.74,47.06791,11.330721
2025-10-07T10:00+00:00,-0.17,-5.43,409.22,47.06791,11.330721
2025-10-07T11:00+00:00,0.2,-5.75,328.16,47.06791,11.330721
2025-10-07T12:00+00:00,0.0,-6.1,467.97,47.06791,11.330721
2025-10-07T13:00+00:00,-0.19,-5.62,337.64,47.06791,11.330721
2025-10-07T14:00+00:00,-0.05,-5.91,314.99,47.06791,11.330721
2025-10-07T15:00+00:00,-0.21,-6.36,144.71,47.06791,11.330721
2025-10-07T16:00+00:00,-0.53,-6.61,27.0,47.06791,11.330721
2025-10-07T17:00+00:00,-0.76,-7.19,0.0,47.06791,11.330721
2025-10-07T18:00+00:00,-0.33,-6.03,0.0,47.06791,11.330721
2025-10-07T19:00+00:00,-0.23,-6.59,0.0,47.06791,11.330721
2025-10-07T20:00+00:00,-0.29,-7.56,0.0,47.06791,11.330721
2025-10-07T21:00+00:00,-0.18,-7.11,0.0,47.06791,11.330721
2025-10-07T22:00+00:00,-0.06,-6.73,0.0,47.06791,11.330721
2025-10-07T23:00+00:00,0.2,-7.26,0.0,47.06791,11.330721
2025-10-08T00:00+00:00,0.08,-7.05,0.0,47.06791,11.330721
2025-10-08T01:00+00:00,0.14,-5.63,0.0,47.06791,11.330721
2025-10-08T02:00+00:00,0.26,-5.13,0.0,47.06791,11.330721
2025-10-08T03:00+00:00,0.35,-6.59,0.0,47.06791,11.330721
2025-10-08T04:00+00:00,0.55,-5.25,0.0,47.06791,11.330721
2025-10-08T05:00+00:00,0.73,-5.15,0.0,47.06791,11.330721
2025-10-08T06:00+00:00,0.46,-4.83,13.93,47.06791,11.330721
2025-10-08T07:00+00:00,0.3,-4.24,35.71,47.06791,11.330721
2025-10-08T08:00+00:00,0.1,-3.08,57.87,47.06791,11.330721
2025-10-08T09:00+00:00,0.03,-2.9,98.68,47.06791,11.330721
2025-10-08T10:00+00:00,0.16,-1.63,579.62,47.06791,11.330721
2025-10-08T11:00+00:00,-0.28,-2.12,604.98,47.06791,11.330721
2025-10-08T12:00+00:00,-0.06,-2.57,484.45,47.06791,11.330721
2025-10-08T13:00+00:00,0.03,-1.55,464.21,47.06791,11.330721
2025-10-08T14:00+00:00,0.46,-1.47,388.2,47.06791,11.330721
2025-10-08T15:00+00:00,-0.17,-3.25,195.17,47.06791,11.330721
2025-10-08T16:00+00:00,-0.75,-3.38,34.91,47.06791,11.330721
2025-10-08T17:00+00:00,-0.85,-3.63,0.0,47.06791,11.330721
2025-10-08T18:00+00:00,-0.8,-3.81,0.0,47.06791,11.330721
