time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,0.85,-1.96,0.0,47.159462,10.944543
2025-10-01T01:00+00:00,1.14,-2.25,0.0,47.159462,10.944543
2025-10-01T02:00+00:00,1.32,-3.09,0.0,47.159462,10.944543
2025-10-01T03:00+00:00,1.09,-2.47,0.0,47.159462,10.944543
2025-10-01T04:00+00:00,1.32,-2.62,0.0,47.159462,10.944543
2025-10-01T05:00+00:00,1.09,-2.09,0.0,47.159462,10.944543
2025-10-01T06:00+00:00,1.03,-2.68,14.43,47.159462,10.944543
2025-10-01T07:00+00:00,0.49,-1.8,134.56,47.159462,10.944543
2025-10-01T08:00+00:00,0.36,-2.02,212.97,47.159462,10.944543
2025-10-01T09:00+00:00,0.47,-2.03,270.79,47.159462,10.944543
2025-10-01T10:00+00:00,0.74,-2.45,700.37,47.159462,10.944543
2025-10-01T11:00+00:00,0.89,-2.72,320.87,47.159462,10.944543
2025-10-01T12:00+00:00,0.63,-2.03,732.43,47.159462,10.944543
2025-10-01T13:00+00:00,0.57,-1.62,620.65,47.159462,10.944543
2025-10-01T14:00+00:00,0.61,-1.46,499.06,47.159462,10.944543
2025-10-01T15:00+00:00,0.79,-2.07,227.8,47.159462,10.944543
2025-10-01T16:00+00:00,0.46,-1.27,103.56,47.159462,10.944543
2025-10-01T17:00+00:00,-0.02,-0.46,0.0,47.159462,10.944543
2025-10-01T18:00+00:00,-0.27,0.49,0.0,47.159462,10.944543
2025-10-01T19:00+00:00,-0.13,0.29,0.0,47.159462,10.944543
2025-10-01T20:00+00:00,-0.24,0.59,0.0,47.159462,10.944543
2025-10-01T21:00+00:00,-0.15,0.26,0.0,47.159462,10.944543
2025-10-01T22:00+00:00,-0.06,0.23,0.0,47.159462,10.944543
2025-10-01T23:00+00:00,-0.09,0.46,0.0,47.159462,10.944543
2025-10-02T00:00+00:00,-0.07,0.31,0.0,47.159462,10.944543
2025-10-02T01:00+00:00,0.11,-0.14,0.0,47.159462,10.944543
2025-10-02T02:00+00:00,0.12,-0.25,0.0,47.159462,10.944543
2025-10-02T03:00+00:00,0.09,-0.12,0.0,47.159462,10.944543
2025-10-02T04:00+00:00,-0.06,0.08,0.0,47.159462,10.944543
2025-10-02T05:00+00:00,-0.03,-0.06,0.0,47.159462,10.944543
2025-10-02T06:00+00:00,0.03,-0.04,15.94,47.159462,10.944543
2025-10-02T07:00+00:00,-0.15,0.44,167.39,47.159462,10.944543
2025-10-02T08:00+00:00,-0.43,1.1,236.94,47.159462,10.944543
2025-10-02T09:00+00:00,-0.41,1.01,595.29,47.159462,10.944543
2025-10-02T10:00+00:00,-0.14,0.6,616.51,47.159462,10.944543
2025-10-02T11:00+00:00,0.96,-1.73,649.95,47.159462,10.944543
2025-10-02T12:00+00:00,1.16,-2.21,642.37,47.159462,10.944543
2025-10-02T13:00+00:00,1.08,-1.9,573.14,47.159462,10.944543
2025-10-02T14:00+00:00,0.62,-0.65,450.17,47.159462,10.944543
2025-10-02T15:00+00:00,0.46,-0.57,295.07,47.159462,10.944543
2025-10-02T16:00+00:00,0.32,-0.54,136.9,47.159462,10.944543
2025-10-02T17:00+00:00,-0.1,-0.15,0.0,47.159462,10.944543
2025-10-02T18:00+00:00,-0.17,0.37,0.0,47.159462,10.944543
2025-10-02T19:00+00:00,-0.12,0.24,0.0,47.159462,10.944543
2025-10-02T20:00+00:00,-0.04,0.12,0.0,47.159462,10.944543
2025-10-02T21:00+00:00,-0.07,0.07,0.0,47.159462,10.944543
2025-10-02T22:00+00:00,-0.02,-0.03,0.0,47.159462,10.944543
2025-10-02T23:00+00:00,-0.2,0.48,0.0,47.159462,10.944543
2025-10-03T00:00+00:00,-0.27,0.42,0.0,47.159462,10.944543
2025-10-03T01:00+00:00,-0.2,0.3,0.0,47.159462,10.944543
2025-10-03T02:00+00:00,0.09,-0.52,0.0,47.159462,10.944543
2025-10-03T03:00+00:00,0.4,-1.32,0.0,47.159462,10.944543
2025-10-03T04:00+00:00,0.51,-1.64,0.0,47.159462,10.944543
2025-10-03T05:00+00:00,0.51,-1.72,0.0,47.159462,10.944543
2025-10-03T06:00+00:00,0.19,-1.02,15.71,47.159462,10.944543
2025-10-03T07:00+00:00,0.19,-0.99,251.72,47.159462,10.944543
2025-10-03T08:00+00:00,0.02,-0.53,373.58,47.159462,10.944543
2025-10-03T09:00+00:00,0.06,-0.29,519.02,47.159462,10.944543
2025-10-03T10:00+00:00,0.45,-1.45,615.36,47.159462,10.944543
2025-10-03T11:00+00:00,0.87,-2.44,653.37,47.159462,10.944543
2025-10-03T12:00+00:00,0.69,-1.86,623.08,47.159462,10.944543
2025-10-03T13:00+00:00,0.72,-2.11,571.74,47.159462,10.944543
2025-10-03T14:00+00:00,0.67,-1.77,435.16,47.159462,10.944543
2025-10-03T15:00+00:00,0.5,-1.76,281.34,47.159462,10.944543
2025-10-03T16:00+00:00,0.27,-0.74,95.98,47.159462,10.944543
2025-10-03T17:00+00:00,0.35,-0.86,0.0,47.159462,10.944543
2025-10-03T18:00+00:00,0.54,-1.36,0.0,47.159462,10.944543
2025-10-03T19:00+00:00,0.63,-1.49,0.0,47.159462,10.944543
2025-10-03T20:00+00:00,0.62,-1.45,0.0,47.159462,10.944543
2025-10-03T21:00+00:00,0.3,-0.92,0.0,47.159462,10.944543
2025-10-03T22:00+00:00,0.35,-1.17,0.0,47.159462,10.944543
2025-10-03T23:00+00:00,0.21,-0.85,0.0,47.159462,10.944543
2025-10-04T00:00+00:00,0.24,-0.84,0.0,47.159462,10.944543
2025-10-04T01:00+00:00,-0.04,0.14,0.0,47.159462,10.944543
2025-10-04T02:00+00:00,-0.25,0.54,0.0,47.159462,10.944543
2025-10-04T03:00+00:00,-0.25,0.3,0.0,47.159462,10.944543
2025-10-04T04:00+00:00,-0.29,0.29,0.0,47.159462,10.944543
2025-10-04T05:00+00:00,-0.69,1.24,0.0,47.159462,10.944543
2025-10-04T06:00+00:00,-1.25,2.38,8.15,47.159462,10.944543
2025-10-04T07:00+00:00,-0.96,1.89,98.32,47.159462,10.944543
2025-10-04T08:00+00:00,-0.7,1.43,139.08,47.159462,10.944543
2025-10-04T09:00+00:00,-1.17,2.28,226.87,47.159462,10.944543
2025-10-04T10:00+00:00,-0.54,1.14,247.34,47.159462,10.944543
2025-10-04T11:00+00:00,-0.99,2.16,597.59,47.159462,10.944543
2025-10-04T12:00+00:00,-0.31,0.98,297.22,47.159462,10.944543
2025-10-04T13:00+00:00,0.34,-0.14,342.52,47.159462,10.944543
2025-10-04T14:00+00:00,-0.39,1.5,198.04,47.159462,10.944543
2025-10-04T15:00+00:00,-0.74,2.41,107.22,47.159462,10.944543
2025-10-04T16:00+00:00,0.59,0.31,38.58,47.159462,10.944543
2025-10-04T17:00+00:00,-0.06,1.28,0.0,47.159462,10.944543
2025-10-04T18:00+00:00,2.7,-4.98,0.0,47.159462,10.944543
2025-10-04T19:00+00:00,1.88,-1.54,0.0,47.159462,10.944543
2025-10-04T20:00+00:00,1.81,-2.44,0.0,47.159462,10.944543
2025-10-04T21:00+00:00,2.11,-3.61,0.0,47.159462,10.944543
2025-10-04T22:00+00:00,2.38,-4.55,0.0,47.159462,10.944543
2025-10-04T23:00+00:00,2.58,-4.87,0.0,47.159462,10.944543
2025-10-05T00:00+00:00,1.95,-3.1,0.0,47.159462,10.944543
2025-10-05T01:00+00:00,1.93,-3.6,0.0,47.159462,10.944543
2025-10-05T02:00+00:00,2.52,-5.03,0.0,47.159462,10.944543
2025-10-05T03:00+00:00,1.71,-2.45,0.0,47.159462,10.944543
2025-10-05T04:00+00:00,1.34,-1.97,0.0,47.159462,10.944543
2025-10-05T05:00+00:00,1.45,-2.58,0.0,47.159462,10.944543
2025-10-05T06:00+00:00,1.48,-2.91,15.06,47.159462,10.944543
2025-10-05T07:00+00:00,1.73,-3.28,125.45,47.159462,10.944543
2025-10-05T08:00+00:00,1.62,-3.23,102.3,47.159462,10.944543
2025-10-05T09:00+00:00,1.42,-2.27,130.69,47.159462,10.944543
2025-10-05T10:00+00:00,1.76,-2.2,126.37,47.159462,10.944543
2025-10-05T11:00+00:00,1.8,-2.39,215.56,47.159462,10.944543
2025-10-05T12:00+00:00,2.23,-3.78,176.62,47.159462,10.944543
2025-10-05T13:00+00:00,2.29,-3.63,363.69,47.159462,10.944543
2025-10-05T14:00+00:00,1.92,-3.58,383.67,47.159462,10.944543
2025-10-05T15:00+00:00,2.17,-4.2,117.65,47.159462,10.944543
2025-10-05T16:00+00:00,1.92,-2.54,51.14,47.159462,10.944543
2025-10-05T17:00+00:00,1.97,-2.35,0.0,47.159462,10.944543
2025-10-05T18:00+00:00,1.85,-2.42,0.0,47.159462,10.944543
2025-10-05T19:00+00:00,1.94,-3.21,0.0,47.159462,10.944543
2025-10-05T20:00+00:00,2.34,-4.33,0.0,47.159462,10.944543
