time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,0.21,-0.54,0.0,47.052597,11.489329
2025-10-01T01:00+00:00,0.03,-0.42,0.0,47.052597,11.489329
2025-10-01T02:00+00:00,-0.11,-0.97,0.0,47.052597,11.489329
2025-10-01T03:00+00:00,-0.01,-0.7,0.0,47.052597,11.489329
2025-10-01T04:00+00:00,0.27,-0.47,0.0,47.052597,11.489329
2025-10-01T05:00+00:00,0.4,0.22,0.0,47.052597,11.489329
2025-10-01T06:00+00:00,0.21,-0.98,17.53,47.052597,11.489329
2025-10-01T07:00+00:00,0.26,-0.07,37.12,47.052597,11.489329
2025-10-01T08:00+00:00,0.32,-0.94,224.68,47.052597,11.489329
2025-10-01T09:00+00:00,0.05,-1.27,294.11,47.052597,11.489329
2025-10-01T10:00+00:00,0.31,-1.65,289.02,47.052597,11.489329
2025-10-01T11:00+00:00,0.24,-0.92,233.34,47.052597,11.489329
2025-10-01T12:00+00:00,0.86,-0.74,321.07,47.052597,11.489329
2025-10-01T13:00+00:00,0.66,-0.83,294.86,47.052597,11.489329
2025-10-01T14:00+00:00,0.83,-0.79,342.89,47.052597,11.489329
2025-10-01T15:00+00:00,0.6,-0.54,229.6,47.052597,11.489329
2025-10-01T16:00+00:00,0.48,-0.42,18.96,47.052597,11.489329
2025-10-01T17:00+00:00,0.14,-1.09,0.0,47.052597,11.489329
2025-10-01T18:00+00:00,0.35,-0.8,0.0,47.052597,11.489329
2025-10-01T19:00+00:00,0.15,-0.89,0.0,47.052597,11.489329
2025-10-01T20:00+00:00,0.34,-0.33,0.0,47.052597,11.489329
2025-10-01T21:00+00:00,0.32,-0.42,0.0,47.052597,11.489329
2025-10-01T22:00+00:00,0.33,-0.29,0.0,47.052597,11.489329
2025-10-01T23:00+00:00,0.13,-0.31,0.0,47.052597,11.489329
2025-10-02T00:00+00:00,-0.03,-0.4,0.0,47.052597,11.489329
2025-10-02T01:00+00:00,0.16,0.1,0.0,47.052597,11.489329
2025-10-02T02:00+00:00,0.23,0.17,0.0,47.052597,11.489329
2025-10-02T03:00+00:00,0.08,0.27,0.0,47.052597,11.489329
2025-10-02T04:00+00:00,0.04,0.28,0.0,47.052597,11.489329
2025-10-02T05:00+00:00,0.2,0.21,0.0,47.052597,11.489329
2025-10-02T06:00+00:00,0.34,-0.11,19.89,47.052597,11.489329
2025-10-02T07:00+00:00,0.47,-0.37,51.0,47.052597,11.489329
2025-10-02T08:00+00:00,0.15,-0.46,358.41,47.052597,11.489329
2025-10-02T09:00+00:00,0.53,-0.22,524.3,47.052597,11.489329
2025-10-02T10:00+00:00,0.68,-1.04,679.24,47.052597,11.489329
2025-10-02T11:00+00:00,0.39,-1.79,681.61,47.052597,11.489329
2025-10-02T12:00+00:00,0.52,-0.86,634.92,47.052597,11.489329
2025-10-02T13:00+00:00,0.26,-1.08,461.77,47.052597,11.489329
2025-10-02T14:00+00:00,0.69,-1.24,342.92,47.052597,11.489329
2025-10-02T15:00+00:00,0.48,-0.79,247.71,47.052597,11.489329
2025-10-02T16:00+00:00,0.17,-0.85,16.6,47.052597,11.489329
2025-10-02T17:00+00:00,-0.06,-1.33,0.0,47.052597,11.489329
2025-10-02T18:00+00:00,0.31,-0.62,0.0,47.052597,11.489329
2025-10-02T19:00+00:00,0.01,-0.66,0.0,47.052597,11.489329
2025-10-02T20:00+00:00,-0.17,-0.2,0.0,47.052597,11.489329
2025-10-02T21:00+00:00,0.01,0.15,0.0,47.052597,11.489329
2025-10-02T22:00+00:00,0.06,0.48,0.0,47.052597,11.489329
2025-10-02T23:00+00:00,0.02,0.34,0.0,47.052597,11.489329
2025-10-03T00:00+00:00,0.11,0.59,0.0,47.052597,11.489329
2025-10-03T01:00+00:00,0.09,0.63,0.0,47.052597,11.489329
2025-10-03T02:00+00:00,0.12,0.59,0.0,47.052597,11.489329
2025-10-03T03:00+00:00,-0.03,0.51,0.0,47.052597,11.489329
2025-10-03T04:00+00:00,0.09,0.67,0.0,47.052597,11.489329
2025-10-03T05:00+00:00,0.06,0.58,0.0,47.052597,11.489329
2025-10-03T06:00+00:00,0.02,0.75,19.84,47.052597,11.489329
2025-10-03T07:00+00:00,0.01,0.65,49.5,47.052597,11.489329
2025-10-03T08:00+00:00,0.0,0.23,413.07,47.052597,11.489329
2025-10-03T09:00+00:00,0.17,0.59,545.67,47.052597,11.489329
2025-10-03T10:00+00:00,0.19,-0.02,632.23,47.052597,11.489329
2025-10-03T11:00+00:00,0.76,0.49,663.36,47.052597,11.489329
2025-10-03T12:00+00:00,0.27,-0.17,639.79,47.052597,11.489329
2025-10-03T13:00+00:00,0.62,0.41,564.46,47.052597,11.489329
2025-10-03T14:00+00:00,0.76,0.7,436.76,47.052597,11.489329
2025-10-03T15:00+00:00,0.26,0.14,272.09,47.052597,11.489329
2025-10-03T16:00+00:00,0.09,0.1,16.15,47.052597,11.489329
2025-10-03T17:00+00:00,0.15,-0.26,0.0,47.052597,11.489329
2025-10-03T18:00+00:00,0.11,0.61,0.0,47.052597,11.489329
2025-10-03T19:00+00:00,0.1,0.52,0.0,47.052597,11.489329
2025-10-03T20:00+00:00,-0.11,0.44,0.0,47.052597,11.489329
2025-10-03T21:00+00:00,-0.17,0.41,0.0,47.052597,11.489329
2025-10-03T22:00+00:00,-0.01,0.27,0.0,47.052597,11.489329
2025-10-03T23:00+00:00,0.08,0.7,0.0,47.052597,11.489329
2025-10-04T00:00+00:00,0.02,0.61,0.0,47.052597,11.489329
2025-10-04T01:00+00:00,0.25,0.6,0.0,47.052597,11.489329
2025-10-04T02:00+00:00,0.22,0.51,0.0,47.052597,11.489329
2025-10-04T03:00+00:00,0.13,0.41,0.0,47.052597,11.489329
2025-10-04T04:00+00:00,0.12,-0.11,0.0,47.052597,11.489329
2025-10-04T05:00+00:00,0.28,0.37,0.0,47.052597,11.489329
2025-10-04T06:00+00:00,0.07,0.08,13.94,47.052597,11.489329
2025-10-04T07:00+00:00,0.33,0.71,40.44,47.052597,11.489329
2025-10-04T08:00+00:00,0.19,0.41,76.74,47.052597,11.489329
2025-10-04T09:00+00:00,0.36,1.16,119.73,47.052597,11.489329
2025-10-04T10:00+00:00,0.21,1.35,521.81,47.052597,11.489329
2025-10-04T11:00+00:00,-0.02,1.6,618.74,47.052597,11.489329
2025-10-04T12:00+00:00,-0.67,1.04,481.55,47.052597,11.489329
2025-10-04T13:00+00:00,-0.57,1.01,430.59,47.052597,11.489329
2025-10-04T14:00+00:00,-0.87,0.49,256.87,47.052597,11.489329
2025-10-04T15:00+00:00,-0.28,2.54,152.41,47.052597,11.489329
2025-10-04T16:00+00:00,-0.78,2.55,12.49,47.052597,11.489329
2025-10-04T17:00+00:00,-1.35,0.76,0.0,47.052597,11.489329
2025-10-04T18:00+00:00,-0.39,2.16,0.0,47.052597,11.489329
2025-10-04T19:00+00:00,-0.6,-0.88,0.0,47.052597,11.489329
2025-10-04T20:00+00:00,0.0,-1.12,0.0,47.052597,11.489329
2025-10-04T21:00+00:00,0.16,-0.41,0.0,47.052597,11.489329
2025-10-04T22:00+00:00,-0.31,-1.51,0.0,47.052597,11.489329
2025-10-04T23:00+00:00,-0.52,-1.31,0.0,47.052597,11.489329
2025-10-05T00:00+00:00,-0.33,-1.24,0.0,47.052597,11.489329
2025-10-05T01:00+00:00,-0.05,-0.52,0.0,47.052597,11.489329
2025-10-05T02:00+00:00,-0.33,-1.07,0.0,47.052597,11.489329
2025-10-05T03:00+00:00,-0.26,-1.05,0.0,47.052597,11.489329
2025-10-05T04:00+00:00,-0.23,-1.31,0.0,47.052597,11.489329
2025-10-05T05:00+00:00,-0.07,-0.39,0.0,47.052597,11.489329
2025-10-05T06:00+00:00,-0.17,-1.36,16.15,47.052597,11.489329
2025-10-05T07:00+00:00,-0.04,-0.88,41.19,47.052597,11.489329
2025-10-05T08:00+00:00,0.07,-0.92,63.26,47.052597,11.489329
2025-10-05T09:00+00:00,-0.21,-1.15,105.39,47.052597,11.489329
2025-10-05T10:00+00:00,-0.07,-1.92,117.56,47.052597,11.489329
2025-10-05T11:00+00:00,-0.42,-1.74,250.77,47.052597,11.489329
2025-10-05T12:00+00:00,-0.09,-1.25,234.07,47.052597,11.489329
2025-10-05T13:00+00:00,-0.01,-0.4,207.66,47.052597,11.489329
2025-10-05T14:00+00:00,0.05,-0.87,165.96,47.052597,11.489329
2025-10-05T15:00+00:00,0.07,-0.48,173.16,47.052597,11.489329
2025-10-05T16:00+00:00,0.05,-0.93,15.64,47.052597,11.489329
2025-10-05T17:00+00:00,-0.22,-0.92,0.0,47.052597,11.489329
2025-10-05T18:00+00:00,-0.27,-0.58,0.0,47.052597,11.489329
2025-10-05T19:00+00:00,0.0,-0.48,0.0,47.052597,11.489329
2025-10-05T20:00+00:00,-0.13,-1.04,0.0,47.052597,11.489329
2025-10-05T21:00+00:00,-0.11,-0.01,0.0,47.052597,11.489329
2025-10-05T22:00+00:00,-0.18,-0.28,0.0,47.052597,11.489329
2025-10-05T23:00+00:00,-0.41,-1.5,0.0,47.052597,11.489329
2025-10-06T00:00+00:00,-0.2,-0.89,0.0,47.052597,11.489329
2025-10-06T01:00+00:00,0.04,-0.61,0.0,47.052597,11.489329
2025-10-06T02:00+00:00,-0.01,-1.22,0.0,47.052597,11.489329
2025-10-06T03:00+00:00,0.01,-1.37,0.0,47.052597,11.489329
2025-10-06T04:00+00:00,-0.21,-1.01,0.0,47.052597,11.489329
2025-10-06T05:00+00:00,-0.21,-1.23,0.0,47.052597,11.489329
2025-10-06T06:00+00:00,-0.33,-1.56,12.83,47.052597,11.489329
2025-10-06T07:00+00:00,-0.13,-0.87,38.94,47.052597,11.489329
2025-10-06T08:00+00:00,-0.33,-1.2,76.22,47.052597,11.489329
2025-10-06T09:00+00:00,-0.23,-1.89,265.48,47.052597,11.489329
2025-10-06T10:00+00:00,0.06,-2.03,491.44,47.052597,11.489329
2025-10-06T11:00+00:00,0.32,-1.55,494.91,47.052597,11.489329
2025-10-06T12:00+00:00,0.42,-1.32,185.92,47.052597,11.489329
2025-10-06T13:00+00:00,0.3,-1.69,199.09,47.052597,11.489329
2025-10-06T14:00+00:00,0.17,-1.82,146.23,47.052597,11.489329
2025-10-06T15:00+00:00,-0.02,-2.18,36.93,47.052597,11.489329
2025-10-06T16:00+00:00,-0.12,-1.85,8.65,47.052597,11.489329
2025-10-06T17:00+00:00,-0.31,-1.62,0.0,47.052597,11.489329
2025-10-06T18:00+00:00,-0.03,-1.47,0.0,47.052597,11.489329
