time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-21T06:00+00:00,-7.7,54.75,-1.5,-0.2,,47.049000000000156,10.87399999999992
2026-01-21T07:00+00:00,-9.8,59.56,-1.7,-0.5,-1.1,47.049000000000156,10.87399999999992
2026-01-21T08:00+00:00,-7.6,51.52,-2.0,-0.5,140807.0,47.049000000000156,10.87399999999992
2026-01-21T09:00+00:00,-6.4,48.99,-1.9,-0.5,538909.7,47.049000000000156,10.87399999999992
2026-01-21T10:00+00:00,-4.4,45.15,-1.5,-0.3,1361356.7,47.049000000000156,10.87399999999992
2026-01-21T11:00+00:00,-2.6,44.35,-0.7,0.2,2565905.5,47.049000000000156,10.87399999999992
2026-01-21T12:00+00:00,-1.2,53.74,0.5,-0.4,3980386.2,47.049000000000156,10.87399999999992
2026-01-21T13:00+00:00,-1.0,46.53,0.8,-0.3,5447350.0,47.049000000000156,10.87399999999992
2026-01-21T14:00+00:00,-1.2,48.69,0.1,0.1,6772225.6,47.049000000000156,10.87399999999992
2026-01-21T15:00+00:00,-2.4,51.7,-0.1,0.4,7459624.9,47.049000000000156,10.87399999999992
2026-01-21T16:00+00:00,-4.1,55.17,-1.1,0.1,7640755.2,47.049000000000156,10.87399999999992
2026-01-21T17:00+00:00,-5.7,53.23,-1.5,-0.3,7640755.2,47.049000000000156,10.87399999999992
2026-01-21T18:00+00:00,-7.3,55.17,-1.7,-0.4,7640755.2,47.049000000000156,10.87399999999992
2026-01-21T19:00+00:00,-9.3,64.47,-1.9,-0.5,7640755.2,47.049000000000156,10.87399999999992
2026-01-21T20:00+00:00,-11.1,75.51,-1.8,-0.5,7640755.2,47.049000000000156,10.87399999999992
2026-01-21T21:00+00:00,-12.4,84.99,-1.9,-0.5,7640755.2,47.049000000000156,10.87399999999992
2026-01-21T22:00+00:00,-12.5,83.53,-1.8,-0.5,7640755.2,47.049000000000156,10.87399999999992
2026-01-21T23:00+00:00,-12.7,82.55,-1.9,-0.5,7640755.2,47.049000000000156,10.87399999999992
2026-01-22T00:00+00:00,-12.7,80.53,-1.9,-0.6,7640755.2,47.049000000000156,10.87399999999992
2026-01-22T01:00+00:00,-13.0,75.45,-1.8,-0.7,7640755.2,47.049000000000156,10.87399999999992
2026-01-22T02:00+00:00,-13.2,71.8,-1.8,-0.7,7640755.2,47.049000000000156,10.87399999999992
2026-01-22T03:00+00:00,-13.3,68.9,-1.7,-0.7,7640755.2,47.049000000000156,10.87399999999992
2026-01-22T04:00+00:00,-13.5,67.2,-1.7,-0.7,7640755.2,47.049000000000156,10.87399999999992
2026-01-22T05:00+00:00,-13.5,67.44,-1.6,-0.7,7640755.2,47.049000000000156,10.87399999999992
2026-01-22T06:00+00:00,-13.6,67.89,-1.7,-0.6,7640755.2,47.049000000000156,10.87399999999992
2026-01-22T07:00+00:00,-13.6,68.96,-1.7,-0.5,7640755.2,47.049000000000156,10.87399999999992
2026-01-22T08:00+00:00,-11.1,53.92,-1.6,-0.5,7788603.7,47.049000000000156,10.87399999999992
2026-01-22T09:00+00:00,-8.4,42.56,-1.5,-0.5,8200147.2,47.049000000000156,10.87399999999992
2026-01-22T10:00+00:00,-5.6,36.21,-1.4,-0.4,9048195.6,47.049000000000156,10.87399999999992
2026-01-22T11:00+00:00,-3.7,37.84,-0.8,-0.1,10282826.1,47.049000000000156,10.87399999999992
2026-01-22T12:00+00:00,-2.1,38.28,0.2,-0.2,11729948.7,47.049000000000156,10.87399999999992
2026-01-22T13:00+00:00,-1.5,32.41,0.8,-0.4,13230194.4,47.049000000000156,10.87399999999992
2026-01-22T14:00+00:00,-1.8,38.11,0.8,-0.3,14590912.1,47.049000000000156,10.87399999999992
2026-01-22T15:00+00:00,-3.0,45.73,-0.1,0.1,15316073.5,47.049000000000156,10.87399999999992
2026-01-22T16:00+00:00,-4.7,48.85,-1.0,0.0,15508084.5,47.049000000000156,10.87399999999992
2026-01-22T17:00+00:00,-6.0,49.15,-1.3,-0.5,15508724.5,47.049000000000156,10.87399999999992
2026-01-22T18:00+00:00,-7.1,48.06,-1.5,-0.6,15508724.5,47.049000000000156,10.87399999999992
2026-01-22T19:00+00:00,-7.9,47.42,-1.7,-0.6,15508724.5,47.049000000000156,10.87399999999992
