time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-21T06:00+00:00,-0.6,33.79,-0.9,-0.7,,47.553000000000175,12.273999999999898
2026-01-21T07:00+00:00,-0.1,31.83,-0.8,-0.9,1279.0,47.553000000000175,12.273999999999898
2026-01-21T08:00+00:00,0.8,34.1,-0.7,-0.7,316817.0,47.553000000000175,12.273999999999898
2026-01-21T09:00+00:00,2.4,40.48,-0.2,0.0,1180866.4,47.553000000000175,12.273999999999898
2026-01-21T10:00+00:00,2.9,26.77,0.4,0.4,2494221.4,47.553000000000175,12.273999999999898
2026-01-21T11:00+00:00,3.1,29.74,0.5,0.6,4110313.6,47.553000000000175,12.273999999999898
2026-01-21T12:00+00:00,3.3,33.84,0.7,0.7,5832652.0,47.553000000000175,12.273999999999898
2026-01-21T13:00+00:00,3.5,39.01,0.3,0.8,7450664.4,47.553000000000175,12.273999999999898
2026-01-21T14:00+00:00,3.4,42.88,0.5,0.4,8751858.7,47.553000000000175,12.273999999999898
2026-01-21T15:00+00:00,2.9,45.88,0.2,0.4,9557024.7,47.553000000000175,12.273999999999898
2026-01-21T16:00+00:00,2.1,53.39,-0.6,-0.4,9772717.0,47.553000000000175,12.273999999999898
2026-01-21T17:00+00:00,0.8,52.47,-0.8,-0.9,9772717.0,47.553000000000175,12.273999999999898
2026-01-21T18:00+00:00,1.3,43.88,-1.2,-0.8,9772717.0,47.553000000000175,12.273999999999898
2026-01-21T19:00+00:00,1.6,38.86,-1.3,-0.8,9772717.0,47.553000000000175,12.273999999999898
2026-01-21T20:00+00:00,1.7,35.69,-1.6,-0.6,9772717.0,47.553000000000175,12.273999999999898
2026-01-21T21:00+00:00,1.9,32.66,-1.8,-0.6,9772717.0,47.553000000000175,12.273999999999898
2026-01-21T22:00+00:00,1.8,29.17,-1.8,-0.5,9772717.0,47.553000000000175,12.273999999999898
2026-01-21T23:00+00:00,1.7,28.37,-1.6,-0.6,9772717.0,47.553000000000175,12.273999999999898
2026-01-22T00:00+00:00,1.5,27.47,-1.2,-0.8,9772717.0,47.553000000000175,12.273999999999898
2026-01-22T01:00+00:00,0.5,30.48,-0.4,-0.9,9772717.0,47.553000000000175,12.273999999999898
2026-01-22T02:00+00:00,0.6,30.88,-0.1,-0.7,9772717.0,47.553000000000175,12.273999999999898
2026-01-22T03:00+00:00,0.8,24.2,0.2,-0.7,9772717.0,47.553000000000175,12.273999999999898
2026-01-22T04:00+00:00,0.9,26.46,0.2,-0.7,9772717.0,47.553000000000175,12.273999999999898
2026-01-22T05:00+00:00,1.0,25.78,0.3,-0.7,9772717.0,47.553000000000175,12.273999999999898
2026-01-22T06:00+00:00,1.0,25.39,0.6,-0.9,9772717.0,47.553000000000175,12.273999999999898
2026-01-22T07:00+00:00,1.2,25.18,1.0,-1.0,9773997.1,47.553000000000175,12.273999999999898
2026-01-22T08:00+00:00,1.1,25.93,1.1,-0.9,10106816.1,47.553000000000175,12.273999999999898
2026-01-22T09:00+00:00,1.3,29.28,1.2,-0.4,10990066.5,47.553000000000175,12.273999999999898
2026-01-22T10:00+00:00,1.7,31.26,1.1,0.1,12322622.6,47.553000000000175,12.273999999999898
2026-01-22T11:00+00:00,2.1,32.53,1.3,0.3,13961116.1,47.553000000000175,12.273999999999898
2026-01-22T12:00+00:00,2.4,33.88,1.5,0.3,15711616.1,47.553000000000175,12.273999999999898
2026-01-22T13:00+00:00,2.7,37.18,1.4,0.2,17353949.9,47.553000000000175,12.273999999999898
2026-01-22T14:00+00:00,2.7,40.41,1.1,0.3,18675625.4,47.553000000000175,12.273999999999898
2026-01-22T15:00+00:00,2.5,42.16,0.8,0.2,19499352.4,47.553000000000175,12.273999999999898
2026-01-22T16:00+00:00,2.1,44.67,0.4,-0.6,19727845.4,47.553000000000175,12.273999999999898
2026-01-22T17:00+00:00,1.6,39.96,0.3,-0.9,19727845.4,47.553000000000175,12.273999999999898
2026-01-22T18:00+00:00,1.2,41.11,0.2,-1.1,19727845.4,47.553000000000175,12.273999999999898
2026-01-22T19:00+00:00,0.9,44.66,0.2,-1.0,19727845.4,47.553000000000175,12.273999999999898
2026-01-22T20:00+00:00,0.3,46.85,0.1,-0.9,19727845.4,47.553000000000175,12.273999999999898
2026-01-22T21:00+00:00,0.1,47.3,-0.1,-0.7,19727845.4,47.553000000000175,12.273999999999898
2026-01-22T22:00+00:00,0.1,46.88,-0.1,-0.6,19727845.4,47.553000000000175,12.273999999999898
2026-01-22T23:00+00:00,0.0,45.22,-0.2,-0.5,19727845.4,47.553000000000175,12.273999999999898
2026-01-23T00:00+00:00,-0.4,45.24,-0.4,-0.6,19727845.4,47.553000000000175,12.273999999999898
2026-01-23T01:00+00:00,-0.5,45.26,-0.5,-0.7,19727845.4,47.553000000000175,12.273999999999898
2026-01-23T02:00+00:00,-0.6,44.23,-0.5,-0.7,19727845.4,47.553000000000175,12.273999999999898
2026-01-23T03:00+00:00,-0.8,42.7,-0.5,-0.8,19727845.4,47.553000000000175,12.273999999999898
2026-01-23T04:00+00:00,-1.2,42.21,-0.6,-0.9,19727845.4,47.553000000000175,12.273999999999898
2026-01-23T05:00+00:00,-1.2,40.49,-0.9,-1.3,19727845.4,47.553000000000175,12.273999999999898
2026-01-23T06:00+00:00,-0.5,35.23,-1.3,-1.1,19727845.4,47.553000000000175,12.273999999999898
2026-01-23T07:00+00:00,0.5,29.23,-2.0,-0.5,19729765.5,47.553000000000175,12.273999999999898
2026-01-23T08:00+00:00,1.0,27.95,-1.9,0.0,20042103.4,47.553000000000175,12.273999999999898
2026-01-23T09:00+00:00,1.5,31.36,-1.4,0.1,20847269.4,47.553000000000175,12.273999999999898
2026-01-23T10:00+00:00,2.6,32.74,-0.9,0.5,22059498.6,47.553000000000175,12.273999999999898
2026-01-23T11:00+00:00,3.4,34.08,-0.7,0.7,23618627.6,47.553000000000175,12.273999999999898
2026-01-23T12:00+00:00,4.1,35.93,-1.0,1.0,25232799.8,47.553000000000175,12.273999999999898
2026-01-23T13:00+00:00,4.3,38.14,-0.4,1.0,26858492.6,47.553000000000175,12.273999999999898
2026-01-23T14:00+00:00,4.3,42.23,0.1,0.7,28176967.9,47.553000000000175,12.273999999999898

