time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-22T00:00+00:00,-6.7,65.8,-0.8,1.2,6101467.3,47.64300000000018,12.441999999999897
2026-01-22T01:00+00:00,-7.0,63.31,-0.8,1.3,6101467.3,47.64300000000018,12.441999999999897
2026-01-22T02:00+00:00,-7.2,61.33,-0.8,1.4,6101467.3,47.64300000000018,12.441999999999897
2026-01-22T03:00+00:00,-7.2,61.7,-0.9,1.5,6101467.3,47.64300000000018,12.441999999999897
2026-01-22T04:00+00:00,-7.3,60.78,-0.9,1.5,6101467.3,47.64300000000018,12.441999999999897
2026-01-22T05:00+00:00,-7.2,60.43,-0.8,1.5,6101467.3,47.64300000000018,12.441999999999897
2026-01-22T06:00+00:00,-7.1,59.66,-1.0,1.5,6101467.3,47.64300000000018,12.441999999999897
2026-01-22T07:00+00:00,-6.8,57.65,-0.8,1.6,6102747.4,47.64300000000018,12.441999999999897
2026-01-22T08:00+00:00,-3.9,45.65,-0.7,1.5,6302438.8,47.64300000000018,12.441999999999897
2026-01-22T09:00+00:00,-0.9,38.43,-0.5,1.4,6829828.9,47.64300000000018,12.441999999999897
2026-01-22T10:00+00:00,1.7,35.93,-0.4,1.2,7611313.6,47.64300000000018,12.441999999999897
2026-01-22T11:00+00:00,3.4,36.91,-0.1,0.9,8597609.9,47.64300000000018,12.441999999999897
2026-01-22T12:00+00:00,4.5,36.57,0.1,0.7,9667751.0,47.64300000000018,12.441999999999897
2026-01-22T13:00+00:00,4.9,40.43,0.6,0.3,10689249.3,47.64300000000018,12.441999999999897
2026-01-22T14:00+00:00,4.8,45.19,0.4,-0.4,11556498.8,47.64300000000018,12.441999999999897
2026-01-22T15:00+00:00,3.5,57.32,0.2,-0.1,12147892.6,47.64300000000018,12.441999999999897
2026-01-22T16:00+00:00,2.1,58.96,-0.1,0.5,12291260.8,47.64300000000018,12.441999999999897
2026-01-22T17:00+00:00,-1.1,62.43,-0.7,1.4,12291260.8,47.64300000000018,12.441999999999897
2026-01-22T18:00+00:00,-2.0,60.64,-0.8,1.4,12291260.8,47.64300000000018,12.441999999999897
2026-01-22T19:00+00:00,-3.5,69.22,-0.9,1.3,12291260.8,47.64300000000018,12.441999999999897
2026-01-22T20:00+00:00,-4.9,77.47,-0.9,1.3,12291260.8,47.64300000000018,12.441999999999897
2026-01-22T21:00+00:00,-5.7,82.92,-0.9,1.4,12291260.8,47.64300000000018,12.441999999999897
2026-01-22T22:00+00:00,-5.9,84.31,-0.9,1.4,12291260.8,47.64300000000018,12.441999999999897
2026-01-22T23:00+00:00,-6.1,85.28,-0.8,1.3,12291260.8,47.64300000000018,12.441999999999897
2026-01-23T00:00+00:00,-6.5,86.66,-0.9,1.3,12291260.8,47.64300000000018,12.441999999999897
2026-01-23T01:00+00:00,-6.9,86.84,-0.9,1.2,12291260.8,47.64300000000018,12.441999999999897
2026-01-23T02:00+00:00,-6.9,85.11,-0.8,1.2,12291260.8,47.64300000000018,12.441999999999897
2026-01-23T03:00+00:00,-6.9,82.31,-0.8,1.3,12291260.8,47.64300000000018,12.441999999999897
2026-01-23T04:00+00:00,-5.7,73.06,-0.8,1.3,12291260.8,47.64300000000018,12.441999999999897
2026-01-23T05:00+00:00,-4.5,64.61,-0.8,1.2,12291260.8,47.64300000000018,12.441999999999897
2026-01-23T06:00+00:00,-3.3,55.15,-0.8,1.1,12291260.8,47.64300000000018,12.441999999999897
2026-01-23T07:00+00:00,-2.7,49.9,-0.8,1.2,12293180.9,47.64300000000018,12.441999999999897
2026-01-23T08:00+00:00,-1.3,43.14,-0.7,1.0,12484551.8,47.64300000000018,12.441999999999897
2026-01-23T09:00+00:00,0.4,38.02,-0.5,0.9,12992740.8,47.64300000000018,12.441999999999897
2026-01-23T10:00+00:00,2.1,40.03,-0.3,0.7,13803667.2,47.64300000000018,12.441999999999897
2026-01-23T11:00+00:00,3.7,43.07,0.0,0.4,14724679.7,47.64300000000018,12.441999999999897
2026-01-23T12:00+00:00,4.9,47.12,0.1,0.2,15654652.8,47.64300000000018,12.441999999999897
2026-01-23T13:00+00:00,5.4,54.06,0.3,0.1,16556464.3,47.64300000000018,12.441999999999897
2026-01-23T14:00+00:00,5.7,58.08,0.1,0.2,17389151.9,47.64300000000018,12.441999999999897
2026-01-23T15:00+00:00,5.5,58.4,-0.2,0.4,17963904.7,47.64300000000018,12.441999999999897
2026-01-23T16:00+00:00,4.3,55.78,-0.4,1.0,18109193.0,47.64300000000018,12.441999999999897
2026-01-23T17:00+00:00,1.9,58.34,-0.7,1.4,18109193.0,47.64300000000018,12.441999999999897
2026-01-23T18:00+00:00,-0.5,67.16,-0.8,1.3,18109193.0,47.64300000000018,12.441999999999897

