time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,-0.25,-2.06,0.0,47.47881,11.70006
2025-10-01T01:00+00:00,-0.23,-2.34,0.0,47.47881,11.70006
2025-10-01T02:00+00:00,-0.1,-1.32,0.0,47.47881,11.70006
2025-10-01T03:00+00:00,-0.15,-1.78,0.0,47.47881,11.70006
2025-10-01T04:00+00:00,-0.04,-1.03,0.0,47.47881,11.70006
2025-10-01T05:00+00:00,-0.31,-2.49,0.0,47.47881,11.70006
2025-10-01T06:00+00:00,-0.06,-0.81,17.25,47.47881,11.70006
2025-10-01T07:00+00:00,-0.23,-2.64,103.68,47.47881,11.70006
2025-10-01T08:00+00:00,-0.2,-1.69,323.22,47.47881,11.70006
2025-10-01T09:00+00:00,-0.29,-2.64,522.0,47.47881,11.70006
2025-10-01T10:00+00:00,-0.18,-1.32,329.87,47.47881,11.70006
2025-10-01T11:00+00:00,-0.42,-3.6,233.33,47.47881,11.70006
2025-10-01T12:00+00:00,-0.15,-1.26,339.8,47.47881,11.70006
2025-10-01T13:00+00:00,-0.34,-3.42,297.63,47.47881,11.70006
2025-10-01T14:00+00:00,-0.1,-2.16,215.67,47.47881,11.70006
2025-10-01T15:00+00:00,-0.19,-2.53,49.68,47.47881,11.70006
2025-10-01T16:00+00:00,-0.34,-3.47,23.3,47.47881,11.70006
2025-10-01T17:00+00:00,-0.23,-2.19,0.0,47.47881,11.70006
2025-10-01T18:00+00:00,-0.21,-1.88,0.0,47.47881,11.70006
2025-10-01T19:00+00:00,-0.16,-2.44,0.0,47.47881,11.70006
2025-10-01T20:00+00:00,-0.29,-3.48,0.0,47.47881,11.70006
2025-10-01T21:00+00:00,-0.25,-3.46,0.0,47.47881,11.70006
2025-10-01T22:00+00:00,-0.2,-3.2,0.0,47.47881,11.70006
2025-10-01T23:00+00:00,-0.16,-2.45,0.0,47.47881,11.70006
2025-10-02T00:00+00:00,-0.14,-2.33,0.0,47.47881,11.70006
2025-10-02T01:00+00:00,-0.15,-2.31,0.0,47.47881,11.70006
2025-10-02T02:00+00:00,-0.18,-2.5,0.0,47.47881,11.70006
2025-10-02T03:00+00:00,-0.15,-2.81,0.0,47.47881,11.70006
2025-10-02T04:00+00:00,-0.22,-2.76,0.0,47.47881,11.70006
2025-10-02T05:00+00:00,-0.22,-2.77,0.0,47.47881,11.70006
2025-10-02T06:00+00:00,-0.18,-2.52,22.07,47.47881,11.70006
2025-10-02T07:00+00:00,-0.08,-1.26,227.14,47.47881,11.70006
2025-10-02T08:00+00:00,0.04,2.29,403.86,47.47881,11.70006
2025-10-02T09:00+00:00,0.26,4.22,527.59,47.47881,11.70006
2025-10-02T10:00+00:00,0.35,5.37,567.33,47.47881,11.70006
2025-10-02T11:00+00:00,-0.07,-1.26,487.18,47.47881,11.70006
2025-10-02T12:00+00:00,0.24,3.82,440.33,47.47881,11.70006
2025-10-02T13:00+00:00,-0.16,1.16,226.57,47.47881,11.70006
2025-10-02T14:00+00:00,0.44,3.79,188.93,47.47881,11.70006
2025-10-02T15:00+00:00,0.15,3.41,47.52,47.47881,11.70006
2025-10-02T16:00+00:00,0.34,4.45,21.34,47.47881,11.70006
2025-10-02T17:00+00:00,0.0,0.93,0.0,47.47881,11.70006
