time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-21T03:00+00:00,-9.4,52.93,1.6,0.6,,46.90500000000015,10.957999999999918
2026-01-21T04:00+00:00,-10.5,58.46,0.7,0.3,-1.1,46.90500000000015,10.957999999999918
2026-01-21T05:00+00:00,-11.4,63.98,0.7,0.3,-1.1,46.90500000000015,10.957999999999918
2026-01-21T06:00+00:00,-10.0,56.28,1.8,0.8,-1.1,46.90500000000015,10.957999999999918
2026-01-21T07:00+00:00,-9.9,51.1,2.0,0.7,-1.1,46.90500000000015,10.957999999999918
2026-01-21T08:00+00:00,-8.9,44.88,2.0,0.8,231912.0,46.90500000000015,10.957999999999918
2026-01-21T09:00+00:00,-6.6,40.75,1.8,0.7,1296947.8,46.90500000000015,10.957999999999918
2026-01-21T10:00+00:00,-4.3,44.98,1.3,0.6,2824549.3,46.90500000000015,10.957999999999918
2026-01-21T11:00+00:00,-2.9,48.23,0.9,0.7,4537429.3,46.90500000000015,10.957999999999918
2026-01-21T12:00+00:00,-2.7,49.83,0.2,0.4,6216908.7,46.90500000000015,10.957999999999918
2026-01-21T13:00+00:00,-2.9,55.78,0.0,-0.2,7691573.6,46.90500000000015,10.957999999999918
2026-01-21T14:00+00:00,-3.8,59.04,0.3,-0.4,8776145.5,46.90500000000015,10.957999999999918
2026-01-21T15:00+00:00,-5.3,51.91,0.7,-0.1,9296689.6,46.90500000000015,10.957999999999918
2026-01-21T16:00+00:00,-7.4,48.22,1.0,0.3,9426510.5,46.90500000000015,10.957999999999918
2026-01-21T17:00+00:00,-9.2,46.09,1.4,0.6,9426510.5,46.90500000000015,10.957999999999918
2026-01-21T18:00+00:00,-10.0,42.73,1.7,0.8,9426510.5,46.90500000000015,10.957999999999918
2026-01-21T19:00+00:00,-8.9,34.62,2.2,1.0,9426510.5,46.90500000000015,10.957999999999918
2026-01-21T20:00+00:00,-8.3,31.5,1.9,1.4,9426510.5,46.90500000000015,10.957999999999918
2026-01-21T21:00+00:00,-8.3,34.5,1.9,1.5,9426510.5,46.90500000000015,10.957999999999918
2026-01-21T22:00+00:00,-8.9,40.97,2.0,1.6,9426510.5,46.90500000000015,10.957999999999918
2026-01-21T23:00+00:00,-9.6,41.49,2.0,1.7,9426510.5,46.90500000000015,10.957999999999918
2026-01-22T00:00+00:00,-11.9,49.69,1.8,1.6,9426510.5,46.90500000000015,10.957999999999918
2026-01-22T01:00+00:00,-13.0,53.84,1.7,1.7,9426510.5,46.90500000000015,10.957999999999918
2026-01-22T02:00+00:00,-13.6,54.24,1.7,1.3,9426510.5,46.90500000000015,10.957999999999918
2026-01-22T03:00+00:00,-14.5,54.5,1.6,0.9,9426510.5,46.90500000000015,10.957999999999918
2026-01-22T04:00+00:00,-14.0,46.17,1.6,0.5,9426510.5,46.90500000000015,10.957999999999918
2026-01-22T05:00+00:00,-13.5,42.08,1.2,0.5,9426510.5,46.90500000000015,10.957999999999918
2026-01-22T06:00+00:00,-13.3,42.52,0.9,0.4,9426510.5,46.90500000000015,10.957999999999918
2026-01-22T07:00+00:00,-11.5,36.24,1.1,0.5,9427140.7,46.90500000000015,10.957999999999918
2026-01-22T08:00+00:00,-10.5,34.64,1.2,0.6,9678590.0,46.90500000000015,10.957999999999918
2026-01-22T09:00+00:00,-8.9,34.76,1.3,0.6,10792151.0,46.90500000000015,10.957999999999918
2026-01-22T10:00+00:00,-7.0,46.55,1.2,0.6,12363866.5,46.90500000000015,10.957999999999918
2026-01-22T11:00+00:00,-5.1,51.05,0.9,0.5,14117709.4,46.90500000000015,10.957999999999918
2026-01-22T12:00+00:00,-4.3,55.76,0.3,0.2,15837521.5,46.90500000000015,10.957999999999918
2026-01-22T13:00+00:00,-4.2,57.99,0.2,-0.1,17347477.5,46.90500000000015,10.957999999999918
2026-01-22T14:00+00:00,-4.4,55.82,0.1,-0.1,18461038.6,46.90500000000015,10.957999999999918
2026-01-22T15:00+00:00,-5.0,44.66,0.1,0.0,19001118.8,46.90500000000015,10.957999999999918
2026-01-22T16:00+00:00,-6.5,40.05,0.5,0.2,19138502.2,46.90500000000015,10.957999999999918
2026-01-22T17:00+00:00,-9.1,39.71,1.0,0.3,19138502.2,46.90500000000015,10.957999999999918
2026-01-22T18:00+00:00,-10.5,38.29,1.2,0.4,19138502.2,46.90500000000015,10.957999999999918
2026-01-22T19:00+00:00,-11.0,38.44,1.2,0.4,19138502.2,46.90500000000015,10.957999999999918
2026-01-22T20:00+00:00,-11.3,38.58,1.5,0.5,19138502.2,46.90500000000015,10.957999999999918
2026-01-22T21:00+00:00,-11.1,38.46,1.6,0.5,19138502.2,46.90500000000015,10.957999999999918
2026-01-22T22:00+00:00,-11.1,43.78,1.7,0.5,19138502.2,46.90500000000015,10.957999999999918
2026-01-22T23:00+00:00,-11.1,47.37,1.7,0.5,19138502.2,46.90500000000015,10.957999999999918
2026-01-23T00:00+00:00,-10.9,48.84,1.7,0.5,19138502.2,46.90500000000015,10.957999999999918
2026-01-23T01:00+00:00,-10.8,51.68,1.8,0.5,19138502.2,46.90500000000015,10.957999999999918
2026-01-23T02:00+00:00,-10.5,55.7,1.9,0.6,19138502.2,46.90500000000015,10.957999999999918
2026-01-23T03:00+00:00,-10.2,60.28,1.9,0.9,19138502.2,46.90500000000015,10.957999999999918
2026-01-23T04:00+00:00,-10.0,65.47,1.6,1.3,19138502.2,46.90500000000015,10.957999999999918
2026-01-23T05:00+00:00,-10.5,68.74,1.4,1.4,19138502.2,46.90500000000015,10.957999999999918
2026-01-23T06:00+00:00,-10.1,70.02,1.6,1.8,19138502.2,46.90500000000015,10.957999999999918
2026-01-23T07:00+00:00,-8.1,70.09,1.8,2.5,19138502.2,46.90500000000015,10.957999999999918
2026-01-23T08:00+00:00,-7.0,64.66,1.7,2.7,19350879.1,46.90500000000015,10.957999999999918
2026-01-23T09:00+00:00,-6.1,60.86,1.4,2.6,20108377.9,46.90500000000015,10.957999999999918
2026-01-23T10:00+00:00,-5.2,61.59,0.5,2.2,21334744.5,46.90500000000015,10.957999999999918
2026-01-23T11:00+00:00,-4.5,63.71,0.6,2.0,22773488.1,46.90500000000015,10.957999999999918
2026-01-23T12:00+00:00,-4.3,65.43,0.7,2.2,24255715.3,46.90500000000015,10.957999999999918
2026-01-23T13:00+00:00,-4.5,67.19,0.9,2.2,25731010.4,46.90500000000015,10.957999999999918
2026-01-23T14:00+00:00,-4.9,70.38,1.1,2.2,26834488.2,46.90500000000015,10.957999999999918

