time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,-0.02,0.29,0.0,46.959923,10.874624
2025-10-01T01:00+00:00,-0.05,0.25,0.0,46.959923,10.874624
2025-10-01T02:00+00:00,-0.1,-0.04,0.0,46.959923,10.874624
2025-10-01T03:00+00:00,-0.09,0.22,0.0,46.959923,10.874624
2025-10-01T04:00+00:00,-0.15,0.29,0.0,46.959923,10.874624
2025-10-01T05:00+00:00,-0.16,0.31,0.0,46.959923,10.874624
2025-10-01T06:00+00:00,-0.18,-0.18,0.0,46.959923,10.874624
2025-10-01T07:00+00:00,-0.17,0.05,35.93,46.959923,10.874624
2025-10-01T08:00+00:00,-0.22,-0.68,193.34,46.959923,10.874624
2025-10-01T09:00+00:00,-0.26,-0.43,388.2,46.959923,10.874624
2025-10-01T10:00+00:00,-0.27,-0.97,293.35,46.959923,10.874624
2025-10-01T11:00+00:00,-0.34,-1.27,264.09,46.959923,10.874624
2025-10-01T12:00+00:00,-0.27,-1.28,273.08,46.959923,10.874624
2025-10-01T13:00+00:00,-0.27,-1.22,321.4,46.959923,10.874624
2025-10-01T14:00+00:00,-0.2,-1.03,278.52,46.959923,10.874624
2025-10-01T15:00+00:00,-0.23,-1.05,118.49,46.959923,10.874624
2025-10-01T16:00+00:00,-0.15,-0.6,49.93,46.959923,10.874624
2025-10-01T17:00+00:00,-0.11,-0.22,0.0,46.959923,10.874624
2025-10-01T18:00+00:00,-0.03,0.82,0.0,46.959923,10.874624
2025-10-01T19:00+00:00,0.0,0.3,0.0,46.959923,10.874624
2025-10-01T20:00+00:00,0.03,0.22,0.0,46.959923,10.874624
2025-10-01T21:00+00:00,0.05,-0.31,0.0,46.959923,10.874624
2025-10-01T22:00+00:00,0.08,-0.12,0.0,46.959923,10.874624
2025-10-01T23:00+00:00,0.09,0.26,0.0,46.959923,10.874624
2025-10-02T00:00+00:00,0.12,0.19,0.0,46.959923,10.874624
2025-10-02T01:00+00:00,0.14,-0.07,0.0,46.959923,10.874624
2025-10-02T02:00+00:00,0.13,0.09,0.0,46.959923,10.874624
2025-10-02T03:00+00:00,0.13,0.24,0.0,46.959923,10.874624
2025-10-02T04:00+00:00,0.13,0.64,0.0,46.959923,10.874624
2025-10-02T05:00+00:00,0.13,0.46,0.0,46.959923,10.874624
2025-10-02T06:00+00:00,0.13,0.65,39.91,46.959923,10.874624
2025-10-02T07:00+00:00,0.08,0.28,51.31,46.959923,10.874624
2025-10-02T08:00+00:00,-0.02,0.3,448.63,46.959923,10.874624
2025-10-02T09:00+00:00,-0.13,0.2,573.49,46.959923,10.874624
2025-10-02T10:00+00:00,-0.14,-0.26,676.67,46.959923,10.874624
2025-10-02T11:00+00:00,-0.16,-0.7,712.24,46.959923,10.874624
2025-10-02T12:00+00:00,-0.2,-0.95,666.07,46.959923,10.874624
2025-10-02T13:00+00:00,-0.23,-1.06,604.39,46.959923,10.874624
2025-10-02T14:00+00:00,-0.12,-0.75,470.21,46.959923,10.874624
2025-10-02T15:00+00:00,-0.11,-0.94,194.99,46.959923,10.874624
2025-10-02T16:00+00:00,-0.1,-1.13,26.89,46.959923,10.874624
2025-10-02T17:00+00:00,-0.03,-0.9,0.0,46.959923,10.874624
2025-10-02T18:00+00:00,0.04,0.06,0.0,46.959923,10.874624
2025-10-02T19:00+00:00,0.07,0.19,0.0,46.959923,10.874624
2025-10-02T20:00+00:00,0.11,0.06,0.0,46.959923,10.874624
2025-10-02T21:00+00:00,0.15,-0.16,0.0,46.959923,10.874624
2025-10-02T22:00+00:00,0.16,0.08,0.0,46.959923,10.874624
2025-10-02T23:00+00:00,0.2,0.38,0.0,46.959923,10.874624
2025-10-03T00:00+00:00,0.18,0.14,0.0,46.959923,10.874624
2025-10-03T01:00+00:00,0.2,0.6,0.0,46.959923,10.874624
2025-10-03T02:00+00:00,0.21,0.47,0.0,46.959923,10.874624
2025-10-03T03:00+00:00,0.23,0.29,0.0,46.959923,10.874624
2025-10-03T04:00+00:00,0.24,0.77,0.0,46.959923,10.874624
2025-10-03T05:00+00:00,0.23,0.61,0.0,46.959923,10.874624
2025-10-03T06:00+00:00,0.22,0.62,38.4,46.959923,10.874624
2025-10-03T07:00+00:00,0.15,0.53,42.53,46.959923,10.874624
2025-10-03T08:00+00:00,0.0,1.11,442.92,46.959923,10.874624
2025-10-03T09:00+00:00,-0.1,1.19,569.77,46.959923,10.874624
2025-10-03T10:00+00:00,-0.19,0.14,665.41,46.959923,10.874624
2025-10-03T11:00+00:00,-0.21,-0.89,677.75,46.959923,10.874624
2025-10-03T12:00+00:00,-0.22,-1.12,679.28,46.959923,10.874624
2025-10-03T13:00+00:00,-0.22,-1.11,591.39,46.959923,10.874624
2025-10-03T14:00+00:00,-0.16,-0.88,461.89,46.959923,10.874624
2025-10-03T15:00+00:00,-0.12,-0.62,261.09,46.959923,10.874624
2025-10-03T16:00+00:00,0.0,0.96,39.44,46.959923,10.874624
2025-10-03T17:00+00:00,0.07,0.68,0.0,46.959923,10.874624
2025-10-03T18:00+00:00,0.11,0.86,0.0,46.959923,10.874624
2025-10-03T19:00+00:00,0.09,0.59,0.0,46.959923,10.874624
2025-10-03T20:00+00:00,0.11,0.65,0.0,46.959923,10.874624
2025-10-03T21:00+00:00,0.12,0.49,0.0,46.959923,10.874624
2025-10-03T22:00+00:00,0.11,0.47,0.0,46.959923,10.874624
2025-10-03T23:00+00:00,0.12,0.92,0.0,46.959923,10.874624
2025-10-04T00:00+00:00,0.14,0.98,0.0,46.959923,10.874624
2025-10-04T01:00+00:00,0.19,1.55,0.0,46.959923,10.874624
2025-10-04T02:00+00:00,0.16,1.34,0.0,46.959923,10.874624
2025-10-04T03:00+00:00,0.18,1.19,0.0,46.959923,10.874624
2025-10-04T04:00+00:00,0.19,1.69,0.0,46.959923,10.874624
2025-10-04T05:00+00:00,0.18,1.86,0.0,46.959923,10.874624
2025-10-04T06:00+00:00,0.17,2.15,15.69,46.959923,10.874624
2025-10-04T07:00+00:00,0.17,1.87,34.16,46.959923,10.874624
2025-10-04T08:00+00:00,0.17,1.68,69.17,46.959923,10.874624
2025-10-04T09:00+00:00,0.12,1.96,102.47,46.959923,10.874624
2025-10-04T10:00+00:00,0.08,1.73,198.6,46.959923,10.874624
2025-10-04T11:00+00:00,0.05,1.49,122.25,46.959923,10.874624
2025-10-04T12:00+00:00,-0.05,1.18,193.57,46.959923,10.874624
2025-10-04T13:00+00:00,-0.09,0.82,311.48,46.959923,10.874624
2025-10-04T14:00+00:00,-0.07,1.74,335.58,46.959923,10.874624
2025-10-04T15:00+00:00,-0.05,1.48,114.33,46.959923,10.874624
2025-10-04T16:00+00:00,-0.01,1.43,36.39,46.959923,10.874624
2025-10-04T17:00+00:00,0.05,2.04,0.0,46.959923,10.874624
2025-10-04T18:00+00:00,0.04,1.05,0.0,46.959923,10.874624
2025-10-04T19:00+00:00,-0.06,-0.81,0.0,46.959923,10.874624
2025-10-04T20:00+00:00,0.0,-1.24,0.0,46.959923,10.874624
2025-10-04T21:00+00:00,0.01,-1.84,0.0,46.959923,10.874624
2025-10-04T22:00+00:00,-0.02,-2.78,0.0,46.959923,10.874624
