time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,0.53,0.34,0.0,46.966846,12.7017145
2025-10-01T01:00+00:00,1.4,0.57,0.0,46.966846,12.7017145
2025-10-01T02:00+00:00,0.14,0.3,0.0,46.966846,12.7017145
2025-10-01T03:00+00:00,0.71,0.54,0.0,46.966846,12.7017145
2025-10-01T04:00+00:00,2.07,0.98,0.0,46.966846,12.7017145
2025-10-01T05:00+00:00,0.75,0.61,0.0,46.966846,12.7017145
2025-10-01T06:00+00:00,1.41,0.83,19.93,46.966846,12.7017145
2025-10-01T07:00+00:00,1.84,0.69,37.58,46.966846,12.7017145
2025-10-01T08:00+00:00,1.33,0.53,84.33,46.966846,12.7017145
2025-10-01T09:00+00:00,0.57,0.34,338.83,46.966846,12.7017145
2025-10-01T10:00+00:00,-0.66,-0.42,622.52,46.966846,12.7017145
2025-10-01T11:00+00:00,-0.74,-0.57,432.32,46.966846,12.7017145
2025-10-01T12:00+00:00,-0.96,-0.37,535.39,46.966846,12.7017145
2025-10-01T13:00+00:00,-2.39,-0.7,469.05,46.966846,12.7017145
2025-10-01T14:00+00:00,-1.26,-0.55,370.17,46.966846,12.7017145
2025-10-01T15:00+00:00,-0.21,-0.25,201.53,46.966846,12.7017145
2025-10-01T16:00+00:00,-0.24,-0.11,30.06,46.966846,12.7017145
2025-10-01T17:00+00:00,1.05,0.32,0.0,46.966846,12.7017145
2025-10-01T18:00+00:00,1.61,0.51,0.0,46.966846,12.7017145
2025-10-01T19:00+00:00,0.72,0.01,0.0,46.966846,12.7017145
2025-10-01T20:00+00:00,0.99,0.04,0.0,46.966846,12.7017145
2025-10-01T21:00+00:00,0.93,0.26,0.0,46.966846,12.7017145
2025-10-01T22:00+00:00,1.16,0.48,0.0,46.966846,12.7017145
2025-10-01T23:00+00:00,1.03,0.3,0.0,46.966846,12.7017145
2025-10-02T00:00+00:00,-0.11,-0.18,0.0,46.966846,12.7017145
2025-10-02T01:00+00:00,-0.12,-0.39,0.0,46.966846,12.7017145
2025-10-02T02:00+00:00,-0.39,-0.58,0.0,46.966846,12.7017145
2025-10-02T03:00+00:00,-0.48,-0.13,0.0,46.966846,12.7017145
2025-10-02T04:00+00:00,-0.36,-0.5,0.0,46.966846,12.7017145
2025-10-02T05:00+00:00,-0.04,-0.34,0.0,46.966846,12.7017145
2025-10-02T06:00+00:00,-0.46,-0.55,26.93,46.966846,12.7017145
2025-10-02T07:00+00:00,-0.4,-0.48,46.73,46.966846,12.7017145
2025-10-02T08:00+00:00,-0.96,-0.75,67.48,46.966846,12.7017145
2025-10-02T09:00+00:00,-0.47,-0.5,506.92,46.966846,12.7017145
2025-10-02T10:00+00:00,-0.72,-0.51,539.05,46.966846,12.7017145
2025-10-02T11:00+00:00,-1.03,-0.55,541.73,46.966846,12.7017145
2025-10-02T12:00+00:00,-0.41,-0.25,491.0,46.966846,12.7017145
2025-10-02T13:00+00:00,-0.66,-0.42,445.25,46.966846,12.7017145
2025-10-02T14:00+00:00,-0.67,-0.5,355.42,46.966846,12.7017145
2025-10-02T15:00+00:00,0.14,-0.27,228.96,46.966846,12.7017145
2025-10-02T16:00+00:00,0.52,-0.12,31.24,46.966846,12.7017145
2025-10-02T17:00+00:00,0.68,-0.07,0.0,46.966846,12.7017145
2025-10-02T18:00+00:00,1.11,0.27,0.0,46.966846,12.7017145
