time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-22T00:00+00:00,-0.4,36.32,-1.2,2.7,5063328.1,47.37300000000017,10.929999999999918
2026-01-22T01:00+00:00,-0.5,37.15,-1.1,2.7,5063328.1,47.37300000000017,10.929999999999918
2026-01-22T02:00+00:00,-0.4,35.62,-0.7,2.7,5063328.1,47.37300000000017,10.929999999999918
2026-01-22T03:00+00:00,-0.4,34.69,-0.4,2.8,5063328.1,47.37300000000017,10.929999999999918
2026-01-22T04:00+00:00,-0.4,33.05,-0.2,2.7,5063328.1,47.37300000000017,10.929999999999918
2026-01-22T05:00+00:00,-0.4,31.85,-0.3,2.5,5063328.1,47.37300000000017,10.929999999999918
2026-01-22T06:00+00:00,-0.5,30.33,-0.3,2.2,5063328.1,47.37300000000017,10.929999999999918
2026-01-22T07:00+00:00,-0.9,29.78,-0.3,2.1,5063328.1,47.37300000000017,10.929999999999918
2026-01-22T08:00+00:00,-1.1,29.08,-0.4,1.8,5220137.0,47.37300000000017,10.929999999999918
2026-01-22T09:00+00:00,-1.3,30.05,-0.7,1.6,5599678.7,47.37300000000017,10.929999999999918
2026-01-22T10:00+00:00,-0.4,32.73,-0.7,1.4,6212193.7,47.37300000000017,10.929999999999918
2026-01-22T11:00+00:00,0.5,33.4,-0.3,0.6,6997518.5,47.37300000000017,10.929999999999918
2026-01-22T12:00+00:00,1.1,36.78,0.0,0.3,7891009.5,47.37300000000017,10.929999999999918
2026-01-22T13:00+00:00,1.3,35.25,-0.3,-0.2,8788980.8,47.37300000000017,10.929999999999918
2026-01-22T14:00+00:00,1.4,32.7,-0.5,-0.1,9571745.5,47.37300000000017,10.929999999999918
2026-01-22T15:00+00:00,1.0,35.74,-0.9,0.2,10099135.6,47.37300000000017,10.929999999999918
2026-01-22T16:00+00:00,0.0,37.37,-1.0,0.9,10269385.3,47.37300000000017,10.929999999999918
2026-01-22T17:00+00:00,-1.5,42.83,-1.1,0.9,10269385.3,47.37300000000017,10.929999999999918
2026-01-22T18:00+00:00,-2.3,46.62,-1.0,1.3,10269385.3,47.37300000000017,10.929999999999918
2026-01-22T19:00+00:00,-3.4,51.05,-1.0,1.4,10269385.3,47.37300000000017,10.929999999999918
2026-01-22T20:00+00:00,-4.1,55.47,-1.1,1.7,10269385.3,47.37300000000017,10.929999999999918
2026-01-22T21:00+00:00,-4.3,58.43,-1.1,1.6,10269385.3,47.37300000000017,10.929999999999918
2026-01-22T22:00+00:00,-4.2,58.48,-1.0,1.6,10269385.3,47.37300000000017,10.929999999999918
2026-01-22T23:00+00:00,-4.3,57.25,-1.1,1.6,10269385.3,47.37300000000017,10.929999999999918
2026-01-23T00:00+00:00,-4.3,54.19,-1.3,1.8,10269385.3,47.37300000000017,10.929999999999918
2026-01-23T01:00+00:00,-4.3,52.62,-1.4,1.9,10269385.3,47.37300000000017,10.929999999999918
2026-01-23T02:00+00:00,-3.9,47.81,-1.6,2.2,10269385.3,47.37300000000017,10.929999999999918
2026-01-23T03:00+00:00,-3.0,42.36,-1.8,2.4,10269385.3,47.37300000000017,10.929999999999918
2026-01-23T04:00+00:00,-1.9,39.73,-1.5,2.1,10269385.3,47.37300000000017,10.929999999999918
2026-01-23T05:00+00:00,-2.4,44.0,-1.5,2.2,10269385.3,47.37300000000017,10.929999999999918
2026-01-23T06:00+00:00,-2.3,44.96,-1.4,2.3,10269385.3,47.37300000000017,10.929999999999918
2026-01-23T07:00+00:00,-2.5,45.99,-1.4,2.6,10269385.3,47.37300000000017,10.929999999999918
2026-01-23T08:00+00:00,-1.8,43.98,-1.2,2.6,10421714.0,47.37300000000017,10.929999999999918
2026-01-23T09:00+00:00,-0.3,42.02,-0.9,2.7,10853098.7,47.37300000000017,10.929999999999918
2026-01-23T10:00+00:00,0.4,45.19,-0.9,2.7,11548178.4,47.37300000000017,10.929999999999918
2026-01-23T11:00+00:00,1.1,46.85,-1.0,2.8,12465350.7,47.37300000000017,10.929999999999918
2026-01-23T12:00+00:00,1.5,48.06,-1.0,2.7,13444606.7,47.37300000000017,10.929999999999918
2026-01-23T13:00+00:00,1.8,47.15,-0.6,2.7,14339377.7,47.37300000000017,10.929999999999918
2026-01-23T14:00+00:00,1.8,47.4,-0.5,2.5,15140703.5,47.37300000000017,10.929999999999918
2026-01-23T15:00+00:00,1.6,46.89,-0.7,2.3,15672573.9,47.37300000000017,10.929999999999918
2026-01-23T16:00+00:00,0.7,49.4,-1.2,2.1,15829382.8,47.37300000000017,10.929999999999918
2026-01-23T17:00+00:00,-0.6,58.09,-1.5,2.2,15829382.8,47.37300000000017,10.929999999999918
2026-01-23T18:00+00:00,-1.4,66.05,-2.0,2.3,15829382.8,47.37300000000017,10.929999999999918

