time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-21T06:00+00:00,-12.0,62.15,-0.5,0.9,,46.95900000000015,10.87399999999992
2026-01-21T07:00+00:00,-12.8,61.16,-1.2,0.9,-1.1,46.95900000000015,10.87399999999992
2026-01-21T08:00+00:00,-11.6,51.94,-1.1,0.6,138886.9,46.95900000000015,10.87399999999992
2026-01-21T09:00+00:00,-10.8,47.52,-0.8,0.5,672037.3,46.95900000000015,10.87399999999992
2026-01-21T10:00+00:00,-9.0,42.5,-0.5,0.3,1757539.3,46.95900000000015,10.87399999999992
2026-01-21T11:00+00:00,-7.0,39.24,-0.5,0.3,3115696.8,46.95900000000015,10.87399999999992
2026-01-21T12:00+00:00,-5.5,39.94,-0.4,0.5,4583940.7,46.95900000000015,10.87399999999992
2026-01-21T13:00+00:00,-4.3,39.54,0.3,0.5,5976020.2,46.95900000000015,10.87399999999992
2026-01-21T14:00+00:00,-4.6,40.93,0.2,0.4,7119765.5,46.95900000000015,10.87399999999992
2026-01-21T15:00+00:00,-5.4,39.56,-0.2,0.6,7792443.9,46.95900000000015,10.87399999999992
2026-01-21T16:00+00:00,-6.6,39.46,-0.5,0.5,7967173.9,46.95900000000015,10.87399999999992
2026-01-21T17:00+00:00,-8.6,40.87,-1.1,0.6,7967173.9,46.95900000000015,10.87399999999992
2026-01-21T18:00+00:00,-10.1,39.04,-1.2,0.5,7967173.9,46.95900000000015,10.87399999999992
2026-01-21T19:00+00:00,-11.1,37.4,-1.2,0.5,7967173.9,46.95900000000015,10.87399999999992
2026-01-21T20:00+00:00,-11.5,33.8,-1.2,0.7,7967173.9,46.95900000000015,10.87399999999992
2026-01-21T21:00+00:00,-11.6,29.75,-1.2,0.6,7967173.9,46.95900000000015,10.87399999999992
2026-01-21T22:00+00:00,-11.8,29.38,-1.1,0.6,7967173.9,46.95900000000015,10.87399999999992
2026-01-21T23:00+00:00,-11.9,28.58,-1.1,0.5,7967173.9,46.95900000000015,10.87399999999992
2026-01-22T00:00+00:00,-12.2,28.85,-1.1,0.3,7967173.9,46.95900000000015,10.87399999999992
2026-01-22T01:00+00:00,-12.1,28.26,-1.2,0.2,7967173.9,46.95900000000015,10.87399999999992
2026-01-22T02:00+00:00,-12.3,28.1,-1.5,0.2,7967173.9,46.95900000000015,10.87399999999992
2026-01-22T03:00+00:00,-13.0,28.85,-1.6,0.3,7967173.9,46.95900000000015,10.87399999999992
2026-01-22T04:00+00:00,-13.5,29.61,-1.6,0.4,7967173.9,46.95900000000015,10.87399999999992
2026-01-22T05:00+00:00,-13.9,33.21,-1.6,0.5,7967173.9,46.95900000000015,10.87399999999992
2026-01-22T06:00+00:00,-14.3,37.66,-1.5,0.5,7967173.9,46.95900000000015,10.87399999999992
2026-01-22T07:00+00:00,-14.6,39.96,-1.4,0.5,7967173.9,46.95900000000015,10.87399999999992
2026-01-22T08:00+00:00,-12.6,35.4,-1.3,0.5,8112462.2,46.95900000000015,10.87399999999992
2026-01-22T09:00+00:00,-11.2,32.14,-1.2,0.6,8671214.1,46.95900000000015,10.87399999999992
