"station_id","name","lon","lat","altitude_m","source","sh","tl","oft_lwd","td_lwd","rf","ff","dd","ffx","cglo","gsu_lwd","rr","p","chim","ddx","ffam","pred","rrm","so","tb10","tb20","tb50","tlmax","tlmin","ts","tsmax","tsmin","zeitx","LWD.Region","plot"
"KZWO1","Zwölferkogel",11.010845,47.190165,2988,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-14-02 Kühtai - Geigenkamm","zwoelferkogel"
"NSGE2","Eissee",11.119766,46.994833,2620,"LWD",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-22 Stubaier Alpen Mitte","stubaiergletscher"
"GAMA1","Grieskopf",10.171564,46.982889,2750,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-10 Verwallgruppe Mitte","amadamsberg"
"INAC2","Nachtweide",10.306146,46.982623,2030,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-13 Samnaungruppe","nachtweide"
"SLRI1","Rifflsee Muttenkopf",10.855198,46.963654,2293,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-20 Weißkugelgruppe","rifflsee"
"NGAN2","Nauders Ganderbild",10.544345,46.863224,2150,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-19 Glockturmgruppe","nauders_ganderbild"
"KGRI2","Griesneralm LWD",12.3295,47.5808888888889,1025,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-06 Kaisergebirge - Waidringer Alpen","griesneralm_lwd"
"KAUN2","Falkaunsalpe",10.76282,47.071488,2038,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-14-01 Kaunergrat","falkaunsalpe"
"TWAN1","Wandspitze Windstation",11.658062,47.120752,2580,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-15 Tuxer Alpen West","wandspitze"
"TLAE1","Rastkogel Windstation",11.767481,47.192132,2538,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-16 Tuxer Alpen Ost","laemmerbichlalm"
"IMOS1","Mosesgipfel Windstation",12.336998,46.820923,2550,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-27 Deferegger Alpen Ost","mosesgipfel"
"MIOH2","Hochgasser Schneestation",12.5175,47.1475,2850,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-24 Venedigergruppe Süd","hochgasser"
"SPLO1","Planskopf",10.545645,47.052584,2660,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-13 Samnaungruppe","plojen"
"SAYO1","Osthangbahn Young",10.225528,47.133236,2150,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-07 Lechtaler Alpen West","ulmerhuette"
"IPIS2","Pischgraben",10.267623,47.018201,2292,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-10 Verwallgruppe Mitte","pischgraben"
"FSEE1","Sennjoch",11.296132,47.137671,2230,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-14-04 Kalkkögel","schlickeralm"
"FISS2","Fiss Schneestation",10.5846472372784,47.0653944409274,2097,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-13 Samnaungruppe","fiss"
"SSON2","Sonnbergalm",11.0103777777778,46.87435,2529,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-21 Gurgler Gruppe","obergurgl_sonn"
"SSLA1","Lampsenspitze Windstation",11.095642,47.156075,2870,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-14-03 Sellrain - Alpeiner Berge","lampsenspitze"
"SSON1","Zirmkogel Windstation",10.9887833333333,46.8813861111111,3274.31,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-21 Gurgler Gruppe","obergurgl_sonn"
"ZSIL2","Silberspitze Schneemessung",10.5662528047355,47.1846749878816,1941,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-08 Lechtaler Alpen Mitte","silberspitze"
"SSPE2","Speicherteich Panorama",10.938308,46.918511,2898,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-20 Weißkugelgruppe","speicherteich_panorama"
"KTRI1","Tristecken Griesneralm Windstation",12.316122,47.588411,1694,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-06 Kaisergebirge - Waidringer Alpen","griesneralm_lwd"
"SDAW1","Dawinkopf",10.472974893372,47.1661461006238,2968,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-08 Lechtaler Alpen Mitte","dawinalpe"
"THOH1","Hohe Munde Gipfel",11.080385,47.346295,2580,"LWD",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-03 Mieminger Gebirge","hohemunde"
"SLBU1","Burgbach Brechgrad",10.796,47.0944,2359,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-14-01 Kaunergrat","burgbach"
"SROS1","Rosshütte Windstation",11.227903,47.342025,1745,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-04-01 Karwendel West","rosshuette"
"SAAU2","Äußere Rendlalpe",10.31545,47.129698,1935,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-10 Verwallgruppe Mitte","stanton_hochkar"
"GJAM2","Jamtalhütte Schneestation",10.177635,46.885912,2172,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-12 Silvretta Ost","jamtalhuette_gamshorn"
"SPLO2","Plojen",10.558773,47.041396,2065,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-13 Samnaungruppe","plojen"
"OCON1","Connyalm Windstation",12.622713069675,46.7243364999473,2105,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-29-02 Lienzer Dolomiten","connyalm"
"LGRU1","Grubigstein Windstation",10.851829,47.387088,1871,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-02-02 Lechtaler Alpen Ost","grubigstein"
"SMED2","Medrig-Zeinis",10.4828,47.0725,1985,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-13 Samnaungruppe","medrig"
"EERF2","Erfurter Hütte",11.762127,47.441861,1824,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-05 Brandenberger Alpen","erfurterhuette"
"FSEE2","Schlicker Alm",11.303207,47.154432,1645,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-14-04 Kalkkögel","schlickeralm"
"SLSE1","Seirlöcher Kogel",10.8528,47.0339,2410,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-14-01 Kaunergrat","seirloecherkogel"
"AKLE1","Saupanzen",12.00693,47.365126,1957,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-17-01 Kitzbüheler Alpen Brixental","kleinerbeil"
"SKRE1","Sölden Kreuzspitze",10.870003,46.816395,3453,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-21 Gurgler Gruppe","soelden_kreuzspitze"
"ABRA2","Alpbach Wiedersberger Horn",11.925,47.3683333333333,1834,"LWD",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-17-01 Kitzbüheler Alpen Brixental","alpbach_wiedersberger_horn"
"SAAU1","Hochkar",10.313718,47.114241,2745,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-10 Verwallgruppe Mitte","stanton_hochkar"
"FISS1","Fiss Windstation",10.599505,47.076591,2485,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-13 Samnaungruppe","fiss"
"ABIR1","Birgitzköpfl",11.316349,47.194818,2098,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-14-04 Kalkkögel","birgitzkoepfl"
"KDIA2","Dias",10.3452388917927,47.0791083428996,2380,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-11 Verwallgruppe Ost","dias"
"SVVO2","Vorderegg",10.9211000089129,46.8735999798742,2200,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-20 Weißkugelgruppe","vorderegg"
"MIOH1","Hochgasser Windstation",12.522012,47.14963,2910,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-24 Venedigergruppe Süd","hochgasser"
"SARE2","Rendl Riffel 1",10.266202,47.077738,1895,"LWD",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-10 Verwallgruppe Mitte","rendl"
"NSCH1","Schöckbichl",11.178164,47.027353,2520,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-22 Stubaier Alpen Mitte","schoeckbichl"
"IPIS1","Madleinkopf",10.248778,47.01712,2907,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-10 Verwallgruppe Mitte","pischgraben"
"FSON2","Sonntagsköpfl",11.7520860065085,47.2750109996503,2060,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-16 Tuxer Alpen Ost","sonntagskoepfl"
"SRET2","Rettenbachferner",10.9367555890495,46.9325583979892,2970,"LWD",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-20 Weißkugelgruppe","rettenbach"
"GGAL1","Kalkwand",11.325632,47.053101,2444,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-22 Stubaier Alpen Mitte","gallreideschrofen"
"SMED1","Medrigkopf",10.495924,47.063004,2680,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-13 Samnaungruppe","medrig"
"KAUN1","Roter Schrofen",10.7181,47.04,2700,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-14-01 Kaunergrat","falkaunsalpe"
"MIOG2","Goldried Kessel",12.584625,46.9900139,2081,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-26-02 Goldried","goldriedkessel"
"AXLIZ3","Axams Hoadlsattel",11.282456,47.178144,2275,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-14-04 Kalkkögel","axamer_lizum"
"TWAN2","Wandspitze Schneestation",11.661969,47.121858,2490,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-15 Tuxer Alpen West","wandspitze"
"KFIG1","Ganotzkogel",12.6017,47.0164,2335,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-26-02 Goldried","figol"
"LPUI2","Puitegg",11.152817,47.394844,1539,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-03 Mieminger Gebirge","puitegg"
"KDIA1","Lattejoch",10.338597,47.084584,2620,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-11 Verwallgruppe Ost","dias"
"SAUL2","Ulmerhütte",10.211916,47.147023,2205,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-07 Lechtaler Alpen West","ulmerhuette"
"SFES2","Rosskar",11.044191,46.859532,2680,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-21 Gurgler Gruppe","rosskar"
"NELF2","Elferspitze Schneestation",11.2909055472649,47.0732500118197,2142,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-22 Stubaier Alpen Mitte","elferspitze"
"KHOR1","Kitzbühel Hornköpfl",12.432546,47.46706,1760,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-18 Kitzbüheler Alpen Wildseeloder","kitzbuehler_horn"
"NASS1","Nassereith Wannig",10.862333,47.336922,2484,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-03 Mieminger Gebirge","nassereith"
"SVVO1","Marchkofel",10.938071,46.89172,2540,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-20 Weißkugelgruppe","vorderegg"
"ZSIL1","Silberspitze Windstation",10.572525,47.1841972222222,2457,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-08 Lechtaler Alpen Mitte","silberspitze"
"STHU1","Thurntaler Windstation",12.3836,46.775,2408,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-27 Deferegger Alpen Ost","thurntaler"
"NVAL1","Tscheyegg",10.570519,46.889031,2668,"LWD",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-19 Glockturmgruppe","valdafur"
"TRAU2","Rauthhütte",11.104943,47.345909,1605,"LWD",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"AT-07-03 Mieminger Gebirge","rauthhuette"
