time,UU [m s-1],VV [m s-1],GL [W m-2],lat,lon
2025-10-01T00:00+00:00,1.46,-0.76,0.0,47.196804,11.008892
2025-10-01T01:00+00:00,3.18,-1.14,0.0,47.196804,11.008892
2025-10-01T02:00+00:00,3.03,-1.13,0.0,47.196804,11.008892
2025-10-01T03:00+00:00,2.56,-0.97,0.0,47.196804,11.008892
2025-10-01T04:00+00:00,3.2,-1.1,0.0,47.196804,11.008892
2025-10-01T05:00+00:00,1.66,-0.78,0.0,47.196804,11.008892
2025-10-01T06:00+00:00,-1.34,-0.38,67.75,47.196804,11.008892
2025-10-01T07:00+00:00,-3.23,0.33,103.46,47.196804,11.008892
2025-10-01T08:00+00:00,-3.87,0.4,199.18,47.196804,11.008892
2025-10-01T09:00+00:00,-2.86,0.29,273.39,47.196804,11.008892
2025-10-01T10:00+00:00,-2.09,0.2,495.25,47.196804,11.008892
2025-10-01T11:00+00:00,-1.89,0.19,370.13,47.196804,11.008892
2025-10-01T12:00+00:00,-1.48,0.13,476.88,47.196804,11.008892
2025-10-01T13:00+00:00,-1.25,0.26,471.77,47.196804,11.008892
2025-10-01T14:00+00:00,-0.97,0.24,407.64,47.196804,11.008892
2025-10-01T15:00+00:00,-1.6,0.33,190.77,47.196804,11.008892
2025-10-01T16:00+00:00,-2.3,0.39,40.69,47.196804,11.008892
2025-10-01T17:00+00:00,-1.52,0.59,0.0,47.196804,11.008892
2025-10-01T18:00+00:00,-0.81,0.6,0.0,47.196804,11.008892
2025-10-01T19:00+00:00,-0.2,0.45,0.0,47.196804,11.008892
2025-10-01T20:00+00:00,-1.09,0.7,0.0,47.196804,11.008892
2025-10-01T21:00+00:00,-0.36,0.47,0.0,47.196804,11.008892
2025-10-01T22:00+00:00,-0.13,0.37,0.0,47.196804,11.008892
2025-10-01T23:00+00:00,-0.02,0.45,0.0,47.196804,11.008892
2025-10-02T00:00+00:00,0.18,0.37,0.0,47.196804,11.008892
2025-10-02T01:00+00:00,0.46,0.13,0.0,47.196804,11.008892
2025-10-02T02:00+00:00,0.11,0.15,0.0,47.196804,11.008892
2025-10-02T03:00+00:00,0.15,0.11,0.0,47.196804,11.008892
2025-10-02T04:00+00:00,0.21,0.13,0.0,47.196804,11.008892
2025-10-02T05:00+00:00,-0.18,0.2,0.0,47.196804,11.008892
2025-10-02T06:00+00:00,-0.32,0.15,90.92,47.196804,11.008892
2025-10-02T07:00+00:00,-1.02,0.55,251.62,47.196804,11.008892
2025-10-02T08:00+00:00,-1.3,0.73,407.06,47.196804,11.008892
2025-10-02T09:00+00:00,-1.59,0.8,565.25,47.196804,11.008892
2025-10-02T10:00+00:00,-1.6,0.78,636.87,47.196804,11.008892
2025-10-02T11:00+00:00,-1.56,0.35,626.94,47.196804,11.008892
2025-10-02T12:00+00:00,-1.89,0.39,618.56,47.196804,11.008892
2025-10-02T13:00+00:00,-1.84,0.43,592.01,47.196804,11.008892
2025-10-02T14:00+00:00,-0.84,0.49,452.03,47.196804,11.008892
2025-10-02T15:00+00:00,-0.68,0.72,225.88,47.196804,11.008892
2025-10-02T16:00+00:00,-0.74,0.77,26.81,47.196804,11.008892
2025-10-02T17:00+00:00,-1.08,0.58,0.0,47.196804,11.008892
2025-10-02T18:00+00:00,-0.8,0.4,0.0,47.196804,11.008892
2025-10-02T19:00+00:00,-0.5,0.33,0.0,47.196804,11.008892
2025-10-02T20:00+00:00,-0.15,0.27,0.0,47.196804,11.008892
2025-10-02T21:00+00:00,-0.18,0.16,0.0,47.196804,11.008892
2025-10-02T22:00+00:00,-0.22,0.16,0.0,47.196804,11.008892
2025-10-02T23:00+00:00,0.0,0.13,0.0,47.196804,11.008892
2025-10-03T00:00+00:00,0.26,0.19,0.0,47.196804,11.008892
2025-10-03T01:00+00:00,0.8,0.0,0.0,47.196804,11.008892
2025-10-03T02:00+00:00,1.53,-0.31,0.0,47.196804,11.008892
2025-10-03T03:00+00:00,2.49,-0.78,0.0,47.196804,11.008892
2025-10-03T04:00+00:00,3.03,-0.94,0.0,47.196804,11.008892
2025-10-03T05:00+00:00,3.34,-0.94,0.0,47.196804,11.008892
2025-10-03T06:00+00:00,1.6,-0.29,93.01,47.196804,11.008892
2025-10-03T07:00+00:00,1.6,-0.29,254.12,47.196804,11.008892
2025-10-03T08:00+00:00,1.16,-0.36,398.76,47.196804,11.008892
2025-10-03T09:00+00:00,1.84,-0.42,540.66,47.196804,11.008892
2025-10-03T10:00+00:00,1.23,-0.42,637.47,47.196804,11.008892
2025-10-03T11:00+00:00,1.1,-0.6,659.33,47.196804,11.008892
2025-10-03T12:00+00:00,1.04,-0.18,641.76,47.196804,11.008892
2025-10-03T13:00+00:00,0.78,-0.24,573.3,47.196804,11.008892
2025-10-03T14:00+00:00,1.55,-0.36,441.92,47.196804,11.008892
2025-10-03T15:00+00:00,1.46,-0.25,286.53,47.196804,11.008892
2025-10-03T16:00+00:00,1.13,-0.13,34.34,47.196804,11.008892
2025-10-03T17:00+00:00,1.73,-0.17,0.0,47.196804,11.008892
2025-10-03T18:00+00:00,1.7,-0.45,0.0,47.196804,11.008892
2025-10-03T19:00+00:00,2.49,-0.72,0.0,47.196804,11.008892
2025-10-03T20:00+00:00,4.44,-0.9,0.0,47.196804,11.008892
2025-10-03T21:00+00:00,3.26,-0.57,0.0,47.196804,11.008892
2025-10-03T22:00+00:00,3.35,-0.69,0.0,47.196804,11.008892
2025-10-03T23:00+00:00,4.12,-0.87,0.0,47.196804,11.008892
2025-10-04T00:00+00:00,3.44,-0.73,0.0,47.196804,11.008892
2025-10-04T01:00+00:00,4.94,-0.73,0.0,47.196804,11.008892
2025-10-04T02:00+00:00,4.33,-0.12,0.0,47.196804,11.008892
2025-10-04T03:00+00:00,3.64,-0.2,0.0,47.196804,11.008892
2025-10-04T04:00+00:00,4.21,-0.24,0.0,47.196804,11.008892
2025-10-04T05:00+00:00,3.12,0.27,0.0,47.196804,11.008892
2025-10-04T06:00+00:00,2.43,0.86,59.43,47.196804,11.008892
2025-10-04T07:00+00:00,2.88,0.55,113.34,47.196804,11.008892
2025-10-04T08:00+00:00,4.45,0.12,155.27,47.196804,11.008892
2025-10-04T09:00+00:00,3.87,0.53,226.13,47.196804,11.008892
2025-10-04T10:00+00:00,4.54,0.43,288.25,47.196804,11.008892
2025-10-04T11:00+00:00,3.0,0.83,463.78,47.196804,11.008892
2025-10-04T12:00+00:00,2.98,0.27,310.46,47.196804,11.008892
2025-10-04T13:00+00:00,3.12,-0.3,229.7,47.196804,11.008892
2025-10-04T14:00+00:00,3.01,-0.02,216.34,47.196804,11.008892
2025-10-04T15:00+00:00,2.01,0.58,115.9,47.196804,11.008892
2025-10-04T16:00+00:00,1.75,0.01,26.04,47.196804,11.008892
2025-10-04T17:00+00:00,2.34,0.03,0.0,47.196804,11.008892
2025-10-04T18:00+00:00,1.31,-1.19,0.0,47.196804,11.008892
2025-10-04T19:00+00:00,0.18,0.48,0.0,47.196804,11.008892
2025-10-04T20:00+00:00,0.98,-0.72,0.0,47.196804,11.008892
2025-10-04T21:00+00:00,2.7,-1.2,0.0,47.196804,11.008892
2025-10-04T22:00+00:00,2.55,-1.44,0.0,47.196804,11.008892
2025-10-04T23:00+00:00,2.31,-1.23,0.0,47.196804,11.008892
2025-10-05T00:00+00:00,2.78,-0.58,0.0,47.196804,11.008892
2025-10-05T01:00+00:00,2.49,-0.65,0.0,47.196804,11.008892
2025-10-05T02:00+00:00,2.66,-1.17,0.0,47.196804,11.008892
2025-10-05T03:00+00:00,1.84,-0.13,0.0,47.196804,11.008892
2025-10-05T04:00+00:00,2.27,-0.17,0.0,47.196804,11.008892
