time,t2m [degree Celsius],rh2m [%],u10m [m s-1],v10m [m s-1],grad [Ws m-2],lat,lon
2026-01-21T06:00+00:00,-8.9,55.62,-1.0,0.5,,46.85100000000015,10.705999999999921
2026-01-21T07:00+00:00,-9.5,50.83,-0.6,0.6,-1.1,46.85100000000015,10.705999999999921
2026-01-21T08:00+00:00,-9.3,45.27,-1.1,0.7,189449.8,46.85100000000015,10.705999999999921
2026-01-21T09:00+00:00,-8.5,38.24,-1.3,0.4,754602.0,46.85100000000015,10.705999999999921
2026-01-21T10:00+00:00,-7.0,34.08,-0.9,0.7,1701856.1,46.85100000000015,10.705999999999921
2026-01-21T11:00+00:00,-7.1,37.31,0.0,0.9,2976808.9,46.85100000000015,10.705999999999921
2026-01-21T12:00+00:00,-7.0,38.06,0.2,0.8,4418171.2,46.85100000000015,10.705999999999921
2026-01-21T13:00+00:00,-7.3,39.46,-0.2,0.6,5833292.0,46.85100000000015,10.705999999999921
2026-01-21T14:00+00:00,-7.5,39.3,-0.5,0.5,7017359.6,46.85100000000015,10.705999999999921
2026-01-21T15:00+00:00,-8.1,40.44,-0.6,0.6,7816765.3,46.85100000000015,10.705999999999921
2026-01-21T16:00+00:00,-8.8,41.14,-0.6,0.7,8107981.9,46.85100000000015,10.705999999999921
2026-01-21T17:00+00:00,-9.5,42.19,-0.6,1.0,8107981.9,46.85100000000015,10.705999999999921
2026-01-21T18:00+00:00,-9.3,38.81,-0.6,1.3,8107981.9,46.85100000000015,10.705999999999921
2026-01-21T19:00+00:00,-7.6,34.5,-0.5,1.5,8107981.9,46.85100000000015,10.705999999999921
2026-01-21T20:00+00:00,-7.7,34.26,-0.2,1.5,8107981.9,46.85100000000015,10.705999999999921
2026-01-21T21:00+00:00,-7.7,30.95,0.0,1.7,8107981.9,46.85100000000015,10.705999999999921
2026-01-21T22:00+00:00,-7.9,30.29,0.2,1.8,8107981.9,46.85100000000015,10.705999999999921
2026-01-21T23:00+00:00,-8.1,31.05,0.3,2.1,8107981.9,46.85100000000015,10.705999999999921
2026-01-22T00:00+00:00,-8.2,30.96,0.4,2.2,8107981.9,46.85100000000015,10.705999999999921
2026-01-22T01:00+00:00,-8.5,32.41,0.6,2.2,8107981.9,46.85100000000015,10.705999999999921
2026-01-22T02:00+00:00,-8.8,34.36,0.8,2.3,8107981.9,46.85100000000015,10.705999999999921
2026-01-22T03:00+00:00,-9.0,36.99,0.8,2.4,8107981.9,46.85100000000015,10.705999999999921
2026-01-22T04:00+00:00,-9.1,41.99,0.5,2.2,8107981.9,46.85100000000015,10.705999999999921
2026-01-22T05:00+00:00,-9.3,40.07,-0.2,1.7,8107981.9,46.85100000000015,10.705999999999921
2026-01-22T06:00+00:00,-9.8,37.73,-0.7,1.3,8107981.9,46.85100000000015,10.705999999999921
2026-01-22T07:00+00:00,-10.3,35.83,-0.8,0.9,8108622.0,46.85100000000015,10.705999999999921
2026-01-22T08:00+00:00,-10.3,32.91,-0.8,0.7,8308313.4,46.85100000000015,10.705999999999921
2026-01-22T09:00+00:00,-10.1,31.43,-0.7,0.7,8888826.5,46.85100000000015,10.705999999999921
2026-01-22T10:00+00:00,-9.7,30.14,-0.7,0.7,9859761.9,46.85100000000015,10.705999999999921
2026-01-22T11:00+00:00,-9.2,29.28,-0.6,0.7,11164796.5,46.85100000000015,10.705999999999921
2026-01-22T12:00+00:00,-8.5,30.0,-0.5,0.6,12639440.7,46.85100000000015,10.705999999999921
2026-01-22T13:00+00:00,-8.2,28.65,-0.4,0.7,14087203.3,46.85100000000015,10.705999999999921
2026-01-22T14:00+00:00,-8.4,29.64,-0.5,0.7,15300072.6,46.85100000000015,10.705999999999921
2026-01-22T15:00+00:00,-9.0,35.47,-0.7,0.6,16116119.2,46.85100000000015,10.705999999999921
2026-01-22T16:00+00:00,-9.7,33.42,-0.8,0.5,16393895.1,46.85100000000015,10.705999999999921
2026-01-22T17:00+00:00,-10.0,33.46,-0.6,0.8,16393895.1,46.85100000000015,10.705999999999921
2026-01-22T18:00+00:00,-10.0,38.12,-0.6,1.1,16393895.1,46.85100000000015,10.705999999999921
2026-01-22T19:00+00:00,-9.6,39.69,-0.6,1.4,16393895.1,46.85100000000015,10.705999999999921
2026-01-22T20:00+00:00,-9.2,35.84,-0.4,1.5,16393895.1,46.85100000000015,10.705999999999921
2026-01-22T21:00+00:00,-9.2,37.8,-0.2,1.6,16393895.1,46.85100000000015,10.705999999999921
2026-01-22T22:00+00:00,-9.3,41.86,0.1,1.7,16393895.1,46.85100000000015,10.705999999999921
2026-01-22T23:00+00:00,-9.3,44.93,0.3,1.9,16393895.1,46.85100000000015,10.705999999999921
2026-01-23T00:00+00:00,-9.4,51.38,0.4,2.1,16393895.1,46.85100000000015,10.705999999999921
2026-01-23T01:00+00:00,-9.3,54.67,0.7,2.4,16393895.1,46.85100000000015,10.705999999999921
2026-01-23T02:00+00:00,-9.2,58.52,0.9,2.8,16393895.1,46.85100000000015,10.705999999999921
2026-01-23T03:00+00:00,-9.2,62.32,1.0,3.0,16393895.1,46.85100000000015,10.705999999999921
2026-01-23T04:00+00:00,-9.0,64.24,1.1,3.1,16393895.1,46.85100000000015,10.705999999999921
2026-01-23T05:00+00:00,-9.1,67.16,1.0,3.4,16393895.1,46.85100000000015,10.705999999999921
2026-01-23T06:00+00:00,-9.1,71.26,1.0,3.9,16393895.1,46.85100000000015,10.705999999999921
2026-01-23T07:00+00:00,-9.4,75.82,1.1,4.2,16393895.1,46.85100000000015,10.705999999999921
2026-01-23T08:00+00:00,-9.1,80.68,0.3,5.3,16566064.9,46.85100000000015,10.705999999999921
2026-01-23T09:00+00:00,-8.8,82.1,1.0,5.0,17147858.1,46.85100000000015,10.705999999999921
2026-01-23T10:00+00:00,-8.5,80.38,1.2,4.9,18107272.9,46.85100000000015,10.705999999999921
2026-01-23T11:00+00:00,-8.4,81.18,1.3,4.6,19380945.6,46.85100000000015,10.705999999999921
2026-01-23T12:00+00:00,-8.4,82.63,1.6,4.9,20837668.8,46.85100000000015,10.705999999999921
2026-01-23T13:00+00:00,-8.3,85.4,2.2,5.3,22263670.2,46.85100000000015,10.705999999999921
2026-01-23T14:00+00:00,-8.3,86.12,2.3,5.4,23462458.7,46.85100000000015,10.705999999999921

